cell_id,condition,number_of_trials,pre_stim_integral_mean,post_stim_integral_mean,p-value_on_integrals,direction_of_effect_on_integrals,pre_stim_mean_all,post_stim_mean_all,p-value_on_means,direction_of_effect_on_means,foldername,integral_change_magnitude,mean_change_magnitude
C096,miss,20,-6.188374986737001,-1.4734028916322408,0.00022615508983016131,1.0,-0.21227796241419752,-0.05270586060308434,0.00026158524976912633,1.0,2018.06.13_M348126_DoC_Day20,4.71497209510476,0.1595721018111132
C096,fa,324,-6.188374986737001,9.837165698381124,6.959532188833698e-27,1.0,-0.21227796241419752,0.32688023267486827,9.645230661091982e-27,1.0,2018.06.13_M348126_DoC_Day20,16.025540685118123,0.5391581950890658
C096,cr,64,-6.188374986737001,-4.196896506807374,0.0015994878632514726,1.0,-0.21227796241419752,-0.14483270411725616,0.0018173084127939636,1.0,2018.06.13_M348126_DoC_Day20,1.9914784799296275,0.06744525829694137
C097,hit,48,-9.387443179940846,-0.9949520275542078,0.005561102038351859,1.0,-0.3201976529786608,-0.03797212066905097,0.006496628885543986,1.0,2018.06.13_M348126_DoC_Day20,8.392491152386638,0.28222553230960984
C097,miss,20,-9.387443179940846,7.234466604807959,0.00034032995567064006,1.0,-0.3201976529786608,0.24430943569956418,0.0003842764749520424,1.0,2018.06.13_M348126_DoC_Day20,16.621909784748805,0.564507088678225
C097,fa,324,-9.387443179940846,8.75631489114786,2.5728668945726113e-25,1.0,-0.3201976529786608,0.29566223497812627,6.347078547817087e-25,1.0,2018.06.13_M348126_DoC_Day20,18.143758071088705,0.6158598879567871
C097,cr,64,-9.387443179940846,-0.6729652514078298,0.0011739613544296157,1.0,-0.3201976529786608,-0.02215202877849713,0.0012003675553528082,1.0,2018.06.13_M348126_DoC_Day20,8.714477928533016,0.2980456242001637
C098,hit,48,-6.953315874495055,4.379345734277716,0.004276768852238888,1.0,-0.2377105815911803,0.1423325684022978,0.0050403539056963565,1.0,2018.06.13_M348126_DoC_Day20,11.33266160877277,0.3800431499934781
C098,miss,20,-6.953315874495055,-2.418937570773806,0.45739956817565297,1.0,-0.2377105815911803,-0.08322648471759772,0.4587666784649974,1.0,2018.06.13_M348126_DoC_Day20,4.534378303721249,0.15448409687358258
C098,fa,324,-6.953315874495055,15.541456583732623,4.201825462091841e-35,1.0,-0.2377105815911803,0.5225688702628879,1.8463682379172515e-34,1.0,2018.06.13_M348126_DoC_Day20,22.49477245822768,0.7602794518540682
C098,cr,64,-6.953315874495055,-5.113736234338068,0.5893693421164137,1.0,-0.2377105815911803,-0.17592181991513164,0.5957009057194097,1.0,2018.06.13_M348126_DoC_Day20,1.8395796401569866,0.06178876167604866
C099,hit,48,-1.2488509981050655,-0.20956654808327566,0.7512660813250323,1.0,-0.03970707843141718,-0.009607037457195785,0.7887101795186192,1.0,2018.06.13_M348126_DoC_Day20,1.03928445002179,0.030100040974221393
C099,miss,20,-1.2488509981050655,16.063745351921135,0.0011299343348024743,1.0,-0.03970707843141718,0.5479120171157001,0.001256622906483895,1.0,2018.06.13_M348126_DoC_Day20,17.3125963500262,0.5876190955471173
C099,fa,324,-1.2488509981050655,11.404324326604284,3.1223865411257486e-13,1.0,-0.03970707843141718,0.38823100671014804,6.013194478099081e-13,1.0,2018.06.13_M348126_DoC_Day20,12.65317532470935,0.4279380851415652
C099,cr,64,-1.2488509981050655,-1.2177236314403186,0.9915544939800292,1.0,-0.03970707843141718,-0.03926952745777111,0.9965367325907581,1.0,2018.06.13_M348126_DoC_Day20,0.031127366664746914,0.0004375509736460684
C101,hit,48,-9.783775146429019,33.619500927170726,3.8481788872553455e-62,1.0,-0.32723803997798756,1.1440563908320294,2.1799969331573847e-60,1.0,2018.06.13_M348126_DoC_Day20,43.40327607359974,1.4712944308100169
C101,miss,20,-9.783775146429019,7.583679378457367,6.794038092658349e-07,1.0,-0.32723803997798756,0.25265820631045516,1.5034834217993621e-06,1.0,2018.06.13_M348126_DoC_Day20,17.367454524886384,0.5798962462884427
C101,fa,324,-9.783775146429019,23.718385076968993,1.6547092841884115e-108,1.0,-0.32723803997798756,0.8028930568621828,7.052370531571665e-106,1.0,2018.06.13_M348126_DoC_Day20,33.50216022339801,1.1301310968401703
C101,cr,64,-9.783775146429019,-11.61594744620549,0.34116574405356936,-1.0,-0.32723803997798756,-0.3989512418755989,0.28077895490526045,-1.0,2018.06.13_M348126_DoC_Day20,-1.832172299776472,-0.07171320189761132
C102,hit,48,13.623733910286886,-5.341473243934339,2.904953382690457e-07,-1.0,0.4620720347243967,-0.17974693860869942,3.379413992344016e-07,-1.0,2018.06.13_M348126_DoC_Day20,-18.965207154221225,-0.6418189733330961
C102,miss,20,13.623733910286886,1.5296030088356383,0.03245392986614792,-1.0,0.4620720347243967,0.05154409817639331,0.03287869699139945,-1.0,2018.06.13_M348126_DoC_Day20,-12.094130901451248,-0.41052793654800335
C102,fa,324,13.623733910286886,-2.3438593358029713,9.617962070046537e-24,-1.0,0.4620720347243967,-0.07486631177542037,3.6138269309265005e-23,-1.0,2018.06.13_M348126_DoC_Day20,-15.967593246089857,-0.5369383464998171
C102,cr,64,13.623733910286886,2.962624571466653,0.0009225930058488419,-1.0,0.4620720347243967,0.10075060446014983,0.0009683077878300004,-1.0,2018.06.13_M348126_DoC_Day20,-10.661109338820232,-0.36132143026424685
C104,hit,48,5.576900875949062,-9.352350676573332,0.0002784552818662704,-1.0,0.1915612168901824,-0.31923112891471184,0.0002894815219339552,-1.0,2018.06.13_M348126_DoC_Day20,-14.929251552522395,-0.5107923458048942
C104,miss,20,5.576900875949062,11.810070478365665,0.3177350333273057,1.0,0.1915612168901824,0.4078687754448119,0.3122098665774719,1.0,2018.06.13_M348126_DoC_Day20,6.233169602416603,0.21630755855462952
C104,fa,324,5.576900875949062,3.892811699761195,0.369573720459337,-1.0,0.1915612168901824,0.13329903778552926,0.36543041506971885,-1.0,2018.06.13_M348126_DoC_Day20,-1.6840891761878671,-0.058262179104653145
C104,cr,64,5.576900875949062,2.1790873793837235,0.3475313908416058,-1.0,0.1915612168901824,0.07541750599683453,0.34948859517521513,-1.0,2018.06.13_M348126_DoC_Day20,-3.3978134965653384,-0.11614371089334788
C105,hit,48,4.077415493649874,-0.5981188287222424,0.13203136182379305,-1.0,0.13898725955326416,-0.020357297932598478,0.1331939367168558,-1.0,2018.06.13_M348126_DoC_Day20,-4.675534322372116,-0.15934455748586263
C105,miss,20,4.077415493649874,-5.410025880869318,0.045394421694971994,-1.0,0.13898725955326416,-0.18834504596314036,0.04337346887543389,-1.0,2018.06.13_M348126_DoC_Day20,-9.487441374519193,-0.3273323055164045
C105,fa,324,4.077415493649874,-7.384629975928732,2.631039271171279e-16,-1.0,0.13898725955326416,-0.24950990214530758,4.696602028674734e-16,-1.0,2018.06.13_M348126_DoC_Day20,-11.462045469578605,-0.38849716169857174
C105,cr,64,4.077415493649874,-3.9711461162548085,0.0027865184585258583,-1.0,0.13898725955326416,-0.13691484705152723,0.002713923603152105,-1.0,2018.06.13_M348126_DoC_Day20,-8.048561609904683,-0.2759021066047914
C108,hit,48,3.873589700429959,-16.98961354214531,5.85152081768415e-08,-1.0,0.13042578861207568,-0.5772812862257274,8.4885721007843e-08,-1.0,2018.06.13_M348126_DoC_Day20,-20.86320324257527,-0.707707074837803
C108,miss,20,3.873589700429959,11.255506403114,0.20896842497304446,1.0,0.13042578861207568,0.3856698195241748,0.2062321274972925,1.0,2018.06.13_M348126_DoC_Day20,7.381916702684041,0.25524403091209913
C108,fa,324,3.873589700429959,-10.488187318714361,8.595522204361086e-15,-1.0,0.13042578861207568,-0.3542579957890188,2.33873531658531e-14,-1.0,2018.06.13_M348126_DoC_Day20,-14.36177701914432,-0.4846837844010945
C108,cr,64,3.873589700429959,10.715348927062195,0.042684254487070195,1.0,0.13042578861207568,0.3684945431329897,0.04012845688808855,1.0,2018.06.13_M348126_DoC_Day20,6.841759226632236,0.238068754520914
C110,hit,48,-7.99160617817037,27.110599351549368,3.319952955009315e-17,1.0,-0.2720263206973529,0.930767720584145,2.3904143939189673e-17,1.0,2018.06.13_M348126_DoC_Day20,35.10220552971974,1.202794041281498
C110,miss,20,-7.99160617817037,8.300030818639192,0.011045399941807638,1.0,-0.2720263206973529,0.28823415908314515,0.010532158720267816,1.0,2018.06.13_M348126_DoC_Day20,16.29163699680956,0.560260479780498
C110,fa,324,-7.99160617817037,7.809558720801093,5.742615764863673e-20,1.0,-0.2720263206973529,0.2644313726274249,7.814969826755556e-20,1.0,2018.06.13_M348126_DoC_Day20,15.801164898971463,0.5364576933247778
C110,cr,64,-7.99160617817037,-4.446001636863421,0.31752759096856487,1.0,-0.2720263206973529,-0.1510548139843827,0.3175991328689656,1.0,2018.06.13_M348126_DoC_Day20,3.5456045413069486,0.12097150671297019
C111,hit,48,7.675072342499891,-6.159763962311171,0.0008944972473184718,-1.0,0.26104215744791304,-0.21784291096341946,0.0007859509283700979,-1.0,2018.06.13_M348126_DoC_Day20,-13.834836304811063,-0.4788850684113325
C111,miss,20,7.675072342499891,4.4019638275776405,0.6154943285628164,-1.0,0.26104215744791304,0.15254062561740422,0.6267464375911489,-1.0,2018.06.13_M348126_DoC_Day20,-3.2731085149222503,-0.10850153183050881
C111,fa,324,7.675072342499891,-9.302199277399358,8.43082241780221e-21,-1.0,0.26104215744791304,-0.31553728777333556,1.931256192701702e-20,-1.0,2018.06.13_M348126_DoC_Day20,-16.97727161989925,-0.5765794452212486
C111,cr,64,7.675072342499891,10.540732113287042,0.45190800904173867,1.0,0.26104215744791304,0.364700612088794,0.42694228972437476,1.0,2018.06.13_M348126_DoC_Day20,2.8656597707871514,0.10365845464088097
C116,hit,48,1.658703782229006,-6.914630310252098,0.006337752058777885,-1.0,0.05537129104548617,-0.239024341608835,0.006345295452494482,-1.0,2018.06.13_M348126_DoC_Day20,-8.573334092481105,-0.29439563265432117
C116,miss,20,1.658703782229006,4.0623143657108445,0.6186459646195763,1.0,0.05537129104548617,0.13894108619359413,0.6143794972347992,1.0,2018.06.13_M348126_DoC_Day20,2.4036105834818384,0.08356979514810796
C116,fa,324,1.658703782229006,3.685462479171686,0.16689913895901684,1.0,0.05537129104548617,0.1194011308236641,0.20382231194137518,1.0,2018.06.13_M348126_DoC_Day20,2.02675869694268,0.06402983977817793
C116,cr,64,1.658703782229006,4.121051570749218,0.38919780953068417,1.0,0.05537129104548617,0.1418381780146381,0.37881100916858,1.0,2018.06.13_M348126_DoC_Day20,2.462347788520212,0.08646688696915193
C119,hit,48,11.515859676280424,-8.06357990472125,3.746832077588366e-07,-1.0,0.39198698212825084,-0.2675636656651561,5.136450830325341e-07,-1.0,2018.06.13_M348126_DoC_Day20,-19.579439581001672,-0.659550647793407
C119,miss,20,11.515859676280424,17.06770685536009,0.34231173581514074,1.0,0.39198698212825084,0.5826510360453752,0.3388187648641846,1.0,2018.06.13_M348126_DoC_Day20,5.551847179079665,0.19066405391712432
C119,fa,324,11.515859676280424,-2.025673900192988,5.2154178037362325e-15,-1.0,0.39198698212825084,-0.06053267462629914,1.9298503748561096e-14,-1.0,2018.06.13_M348126_DoC_Day20,-13.541533576473412,-0.45251965675454997
C119,cr,64,11.515859676280424,-0.5654049985450256,0.0003855837725447494,-1.0,0.39198698212825084,-0.01693340954912114,0.0004261358596058728,-1.0,2018.06.13_M348126_DoC_Day20,-12.08126467482545,-0.408920391677372
C122,hit,48,-0.5901642702461694,-9.901142963370239,0.0005452930362227068,-1.0,-0.020724297386133957,-0.34346907213942984,0.00047979545406437435,-1.0,2018.06.13_M348126_DoC_Day20,-9.310978693124069,-0.3227447747532959
C122,miss,20,-0.5901642702461694,-6.378490814309178,0.15472072571886314,-1.0,-0.020724297386133957,-0.21900352658512504,0.15539112521698137,-1.0,2018.06.13_M348126_DoC_Day20,-5.7883265440630085,-0.19827922919899107
C122,fa,324,-0.5901642702461694,1.3952297608025692,0.1596985655043004,1.0,-0.020724297386133957,0.055559172178161746,0.11554629772974115,1.0,2018.06.13_M348126_DoC_Day20,1.9853940310487386,0.0762834695642957
C122,cr,64,-0.5901642702461694,-4.338734157663463,0.10196030657926372,-1.0,-0.020724297386133957,-0.15010707378743715,0.09998515910219484,-1.0,2018.06.13_M348126_DoC_Day20,-3.748569887417294,-0.1293827764013032
C125,hit,48,0.15963080020715856,42.44660025766059,4.652451415648775e-43,1.0,0.010651956281977421,1.453862427869993,9.393501166859218e-43,1.0,2018.06.13_M348126_DoC_Day20,42.28696945745343,1.4432104715880156
C125,miss,20,0.15963080020715856,3.6701070879377937,0.40755703606452054,1.0,0.010651956281977421,0.11767281570032642,0.4610761186319656,1.0,2018.06.13_M348126_DoC_Day20,3.510476287730635,0.107020859418349
C125,fa,324,0.15963080020715856,-0.32300005105629315,0.7007659344471029,-1.0,0.010651956281977421,-0.008290205172525393,0.6586945951794057,-1.0,2018.06.13_M348126_DoC_Day20,-0.48263085126345173,-0.018942161454502816
C125,cr,64,0.15963080020715856,-2.1205962684196096,0.3777943459807973,-1.0,0.010651956281977421,-0.07193290009026367,0.3517259389345473,-1.0,2018.06.13_M348126_DoC_Day20,-2.2802270686267683,-0.08258485637224108
C140,hit,48,-8.423627071587697,2.5402157721989935,0.001203057787841216,1.0,-0.28727260500246987,0.07334889796611088,0.0017786097196207601,1.0,2018.06.13_M348126_DoC_Day20,10.96384284378669,0.36062150296858075
C140,miss,20,-8.423627071587697,-4.790949305681143,0.4881685202998912,1.0,-0.28727260500246987,-0.1649373486114969,0.4935634037625858,1.0,2018.06.13_M348126_DoC_Day20,3.6326777659065543,0.12233525639097298
C140,fa,324,-8.423627071587697,15.97087970748399,8.949800245689534e-52,1.0,-0.28727260500246987,0.5389985981550809,3.5555561140852433e-51,1.0,2018.06.13_M348126_DoC_Day20,24.394506779071687,0.8262712031575508
C140,cr,64,-8.423627071587697,0.7687924883085063,0.002106975353188381,1.0,-0.28727260500246987,0.0263309649027669,0.0021029886010544506,1.0,2018.06.13_M348126_DoC_Day20,9.192419559896203,0.31360356990523675
C145,hit,48,-1.2082294292480047,-11.837277418992521,0.0016083128324283023,-1.0,-0.04254843273365502,-0.4025999342672872,0.001879095898870364,-1.0,2018.06.13_M348126_DoC_Day20,-10.629047989744516,-0.3600515015336322
C145,miss,20,-1.2082294292480047,-7.53948172699361,0.19770209283446355,-1.0,-0.04254843273365502,-0.2625090429744977,0.1930497891266692,-1.0,2018.06.13_M348126_DoC_Day20,-6.331252297745605,-0.21996061024084265
C145,fa,324,-1.2082294292480047,0.9660999234376935,0.15297056645808504,1.0,-0.04254843273365502,0.03341490318306333,0.14616712391675163,1.0,2018.06.13_M348126_DoC_Day20,2.174329352685698,0.07596333591671836
C145,cr,64,-1.2082294292480047,-5.387016772091619,0.15255211730466414,-1.0,-0.04254843273365502,-0.18560886232736867,0.15414215160232084,-1.0,2018.06.13_M348126_DoC_Day20,-4.178787342843615,-0.14306042959371365
C159,hit,48,-1.7272705202772207,15.826215778178154,1.0484620104644574e-10,1.0,-0.06419777323075564,0.5381830509163925,1.1446440801620138e-10,1.0,2018.06.13_M348126_DoC_Day20,17.553486298455375,0.6023808241471481
C159,miss,20,-1.7272705202772207,-0.6037851304857226,0.7655480016568816,1.0,-0.06419777323075564,-0.0196624442764703,0.7315196377985692,1.0,2018.06.13_M348126_DoC_Day20,1.1234853897914983,0.04453532895428534
C159,fa,324,-1.7272705202772207,-6.2452745829835505,0.0026983432581700437,-1.0,-0.06419777323075564,-0.21858662675527993,0.002799198343100206,-1.0,2018.06.13_M348126_DoC_Day20,-4.51800406270633,-0.1543888535245243
C159,cr,64,-1.7272705202772207,0.7354287178172951,0.24805572891269967,1.0,-0.06419777323075564,0.024910852053216716,0.22503745368345077,1.0,2018.06.13_M348126_DoC_Day20,2.462699238094516,0.08910862528397236
C161,hit,48,5.168838849821805,-31.994706645921905,4.2352931146381786e-51,-1.0,0.17524550889133217,-1.1017261103665665,1.7923556186994168e-51,-1.0,2018.06.13_M348126_DoC_Day20,-37.16354549574371,-1.2769716192578988
C161,miss,20,5.168838849821805,-0.684225876158836,0.06842707979781762,-1.0,0.17524550889133217,-0.01800672753774149,0.07886812776562464,-1.0,2018.06.13_M348126_DoC_Day20,-5.853064725980641,-0.19325223642907366
C161,fa,324,5.168838849821805,2.6158161126800525,0.03303590193572595,-1.0,0.17524550889133217,0.0874033383355075,0.03209011145948765,-1.0,2018.06.13_M348126_DoC_Day20,-2.5530227371417524,-0.08784217055582468
C161,cr,64,5.168838849821805,6.309496412473455,0.5416038935326699,1.0,0.17524550889133217,0.2147467713546681,0.5367810364678312,1.0,2018.06.13_M348126_DoC_Day20,1.1406575626516497,0.039501262463335934
C173,hit,48,2.465063448645229,-4.905944754907302,0.04274474084069262,-1.0,0.08428857779342627,-0.16543053644938469,0.04560590741621132,-1.0,2018.06.13_M348126_DoC_Day20,-7.371008203552531,-0.24971911424281096
C173,miss,20,2.465063448645229,15.378653997914228,0.018009440577521824,1.0,0.08428857779342627,0.5275923858099156,0.01811762230401498,1.0,2018.06.13_M348126_DoC_Day20,12.913590549269,0.4433038080164894
C173,fa,324,2.465063448645229,-4.656122338382039,9.291598129761459e-05,-1.0,0.08428857779342627,-0.15654183193724538,0.00011560882383280567,-1.0,2018.06.13_M348126_DoC_Day20,-7.121185787027268,-0.24083040973067166
C173,cr,64,2.465063448645229,4.7266240673972595,0.4967588644886505,1.0,0.08428857779342627,0.16431222214642355,0.4840464399428911,1.0,2018.06.13_M348126_DoC_Day20,2.2615606187520303,0.08002364435299728
C000,hit,48,-1.057644543997891,2.6016114664303007,0.170050733167008,1.0,-0.03629546517481515,0.08449840756735533,0.18411412190849524,1.0,2018.03.14__M351181_DoC_day8,3.6592560104281917,0.12079387274217047
C000,miss,84,-1.057644543997891,2.177096579026189,0.05083020805730758,1.0,-0.03629546517481515,0.07619469080377549,0.0529656827148719,1.0,2018.03.14__M351181_DoC_day8,3.23474112302408,0.11249015597859063
C000,fa,167,-1.057644543997891,2.130596993097854,0.1465352776828345,1.0,-0.03629546517481515,0.07210917252714834,0.15215062985091946,1.0,2018.03.14__M351181_DoC_day8,3.188241537095745,0.10840463770196349
C000,cr,46,-1.057644543997891,0.15620656683068573,0.45650487927070127,1.0,-0.03629546517481515,0.004051822528658852,0.4794114761403878,1.0,2018.03.14__M351181_DoC_day8,1.2138511108285768,0.040347287703474
C001,hit,48,-2.0615011337557054,3.3033184793869133,1.223649852160405e-06,1.0,-0.07038833375211896,0.106929654634487,2.422989803996101e-06,1.0,2018.03.14__M351181_DoC_day8,5.364819613142618,0.17731798838660595
C001,miss,84,-2.0615011337557054,-1.0514149453330357,0.25654444474396865,1.0,-0.07038833375211896,-0.03747364393051478,0.2775444607212934,1.0,2018.03.14__M351181_DoC_day8,1.0100861884226697,0.032914689821604184
C001,fa,167,-2.0615011337557054,0.07668778422103849,0.011760952176201484,1.0,-0.07038833375211896,0.001230816303911889,0.013319528746256833,1.0,2018.03.14__M351181_DoC_day8,2.138188917976744,0.07161915005603085
C001,cr,46,-2.0615011337557054,-2.1413416200753277,0.9264004561622367,-1.0,-0.07038833375211896,-0.07435821542543229,0.8940040791762625,-1.0,2018.03.14__M351181_DoC_day8,-0.07984048631962226,-0.00396988167331333
C002,hit,48,-1.15009429728953,5.6477491059901395,0.06505181315879494,1.0,-0.039787519226469205,0.1873416289650011,0.0693723296859865,1.0,2018.03.14__M351181_DoC_day8,6.7978434032796695,0.2271291481914703
C002,miss,84,-1.15009429728953,-1.501464054647307,0.8746503508353932,-1.0,-0.039787519226469205,-0.05261110066385858,0.8658431486118197,-1.0,2018.03.14__M351181_DoC_day8,-0.351369757357777,-0.012823581437389375
C002,fa,167,-1.15009429728953,-1.0600709440187672,0.957599986444887,1.0,-0.039787519226469205,-0.03640401081787551,0.9534181912784778,1.0,2018.03.14__M351181_DoC_day8,0.09002335327076283,0.003383508408593694
C002,cr,46,-1.15009429728953,-3.2278923740187446,0.4777561903949241,-1.0,-0.039787519226469205,-0.11163124380316845,0.47163182728586406,-1.0,2018.03.14__M351181_DoC_day8,-2.0777980767292146,-0.07184372457669924
C003,hit,48,2.1609351646447013,-5.8485496832224335,0.07581214635128032,-1.0,0.07466479541661457,-0.20125114589277657,0.07621392940917529,-1.0,2018.03.14__M351181_DoC_day8,-8.009484847867135,-0.2759159413093911
C003,miss,84,2.1609351646447013,4.9376459760755855,0.48907011799492806,1.0,0.07466479541661457,0.16977213993359594,0.4913082872404566,1.0,2018.03.14__M351181_DoC_day8,2.7767108114308843,0.09510734451698137
C003,fa,167,2.1609351646447013,-2.900393591229472,0.03675542418052505,-1.0,0.07466479541661457,-0.09962821275005743,0.03707129496438715,-1.0,2018.03.14__M351181_DoC_day8,-5.0613287558741735,-0.17429300816667198
C003,cr,46,2.1609351646447013,6.648960861437546,0.3760209996241374,1.0,0.07466479541661457,0.22930000758981367,0.3767586501657523,1.0,2018.03.14__M351181_DoC_day8,4.488025696792844,0.1546352121731991
C004,hit,48,-2.371384962105163,1.4278401714495983,0.0049042592362315745,1.0,-0.08066533903546488,0.04822742912204473,0.005461210975410395,1.0,2018.03.14__M351181_DoC_day8,3.7992251335547613,0.1288927681575096
C004,miss,84,-2.371384962105163,-2.36777633541236,0.997243245103033,1.0,-0.08066533903546488,-0.08043319503036925,0.9948284876112589,1.0,2018.03.14__M351181_DoC_day8,0.0036086266928028188,0.00023214400509563582
C004,fa,167,-2.371384962105163,-1.0392400040656031,0.08788309285551395,1.0,-0.08066533903546488,-0.03609581486168141,0.09582240994974711,1.0,2018.03.14__M351181_DoC_day8,1.33214495803956,0.04456952417378347
C004,cr,46,-2.371384962105163,1.2463588999285296,0.006470740177052289,1.0,-0.08066533903546488,0.0446507528898551,0.0059322677513647375,1.0,2018.03.14__M351181_DoC_day8,3.6177438620336924,0.12531609192531998
C005,hit,48,-1.0779809638514366,15.352147607739902,0.0026580006556860395,1.0,-0.037397202319656396,0.5146695537668522,0.0028287223603778978,1.0,2018.03.14__M351181_DoC_day8,16.43012857159134,0.5520667560865086
C005,miss,84,-1.0779809638514366,-0.16979994110536806,0.7195399037172667,1.0,-0.037397202319656396,-0.00785872048331884,0.7310050845047422,1.0,2018.03.14__M351181_DoC_day8,0.9081810227460685,0.029538481836337557
C005,fa,167,-1.0779809638514366,-0.9202820942076325,0.9271272224937317,1.0,-0.037397202319656396,-0.03237117295675142,0.9317997733474637,1.0,2018.03.14__M351181_DoC_day8,0.15769886964380408,0.005026029362904978
C005,cr,46,-1.0779809638514366,-2.5648577631202363,0.642654863801656,-1.0,-0.037397202319656396,-0.08810528190446304,0.641808396168813,-1.0,2018.03.14__M351181_DoC_day8,-1.4868767992687997,-0.050708079584806644
C006,hit,48,-0.34240893744236794,2.715391331386995,0.4573064313552929,1.0,-0.011237447624850934,0.0864713485732614,0.4902316674098922,1.0,2018.03.14__M351181_DoC_day8,3.057800268829363,0.09770879619811233
C006,miss,84,-0.34240893744236794,3.0467918585965803,0.36276809096680773,1.0,-0.011237447624850934,0.10327929491111904,0.3717240828378333,1.0,2018.03.14__M351181_DoC_day8,3.3892007960389483,0.11451674253596997
C006,fa,167,-0.34240893744236794,-1.010917462185762,0.7771055115045589,-1.0,-0.011237447624850934,-0.0340337176324452,0.7799072793340756,-1.0,2018.03.14__M351181_DoC_day8,-0.668508524743394,-0.022796270007594266
C006,cr,46,-0.34240893744236794,1.29703470502476,0.7115903123526103,1.0,-0.011237447624850934,0.042538805823740346,0.7243769032665146,1.0,2018.03.14__M351181_DoC_day8,1.639443642467128,0.05377625344859128
C007,hit,48,-2.042661517929375,-2.104267303104417,0.9849922174381861,-1.0,-0.06936306342306285,-0.0704817261885923,0.9920950617937577,-1.0,2018.03.14__M351181_DoC_day8,-0.061605785175042005,-0.0011186627655294518
C007,miss,84,-2.042661517929375,-3.5948267012147674,0.5377940256493983,-1.0,-0.06936306342306285,-0.12349189550112734,0.5332623834112533,-1.0,2018.03.14__M351181_DoC_day8,-1.5521651832853927,-0.05412883207806449
C007,fa,167,-2.042661517929375,-0.5185260486361545,0.46851668802985835,1.0,-0.06936306342306285,-0.018163364738640365,0.48025305939920593,1.0,2018.03.14__M351181_DoC_day8,1.5241354692932203,0.051199698684422486
C007,cr,46,-2.042661517929375,2.755219742897063,0.18581028156050333,1.0,-0.06936306342306285,0.09205765126825247,0.19577097788447986,1.0,2018.03.14__M351181_DoC_day8,4.797881260826438,0.1614207146913153
C008,hit,48,-1.08749676581186,0.14464338397456059,0.7541841448636559,1.0,-0.03754234080221345,0.0022149853142593248,0.7683883880904955,1.0,2018.03.14__M351181_DoC_day8,1.2321401497864206,0.03975732611647277
C008,miss,84,-1.08749676581186,0.39202815258793594,0.6396456514736357,1.0,-0.03754234080221345,0.012670744770497894,0.6437068784183334,1.0,2018.03.14__M351181_DoC_day8,1.4795249183997958,0.05021308557271134
C008,fa,167,-1.08749676581186,6.6225051939196895,0.011030974475550704,1.0,-0.03754234080221345,0.2242566045263731,0.011662926105431928,1.0,2018.03.14__M351181_DoC_day8,7.7100019597315494,0.26179894532858655
C008,cr,46,-1.08749676581186,-2.740088608020265,0.6686706981822432,-1.0,-0.03754234080221345,-0.09597652292446428,0.659370950458271,-1.0,2018.03.14__M351181_DoC_day8,-1.652591842208405,-0.05843418212225083
C009,hit,48,2.010619441688039,-2.134865415716008,0.3871918616955011,-1.0,0.06961641374201676,-0.07435688946683901,0.38427362586937375,-1.0,2018.03.14__M351181_DoC_day8,-4.145484857404047,-0.14397330320885576
C009,miss,84,2.010619441688039,6.844186858598065,0.2821943441276178,1.0,0.06961641374201676,0.23462960629138918,0.28691987541296465,1.0,2018.03.14__M351181_DoC_day8,4.833567416910026,0.1650131925493724
C009,fa,167,2.010619441688039,-1.9617007653714258,0.13796951301365856,-1.0,0.06961641374201676,-0.06665213284497314,0.14053681043908706,-1.0,2018.03.14__M351181_DoC_day8,-3.972320207059465,-0.1362685465869899
C009,cr,46,2.010619441688039,7.1115552703572975,0.37258936672024756,1.0,0.06961641374201676,0.24520832411666324,0.3739213622639884,1.0,2018.03.14__M351181_DoC_day8,5.100935828669258,0.1755919103746465
C010,hit,48,-0.7229475686461673,-2.055688512856583,0.6954999575275245,-1.0,-0.024421870251007494,-0.07351004119712491,0.6749681688618158,-1.0,2018.03.14__M351181_DoC_day8,-1.3327409442104157,-0.04908817094611742
C010,miss,84,-0.7229475686461673,6.553624033695926,0.017906156566466717,1.0,-0.024421870251007494,0.22582440572742066,0.018019675213442124,1.0,2018.03.14__M351181_DoC_day8,7.276571602342093,0.25024627597842813
C010,fa,167,-0.7229475686461673,-0.7809748934330014,0.9783105379090427,-1.0,-0.024421870251007494,-0.026527643947961952,0.9771532356034498,-1.0,2018.03.14__M351181_DoC_day8,-0.058027324786834145,-0.0021057736969544577
C010,cr,46,-0.7229475686461673,1.3115902306986105,0.5783994185886964,1.0,-0.024421870251007494,0.04278184255941453,0.5931365952290082,1.0,2018.03.14__M351181_DoC_day8,2.0345377993447777,0.06720371281042202
C011,hit,48,-1.409555815143624,1.982607502522467,0.2676215400349656,1.0,-0.0473653878629629,0.06300486209760646,0.2952172467460334,1.0,2018.03.14__M351181_DoC_day8,3.392163317666091,0.11037024996056935
C011,miss,84,-1.409555815143624,-1.0053660314443025,0.8542575096422861,1.0,-0.0473653878629629,-0.03287316643468816,0.8500781056187363,1.0,2018.03.14__M351181_DoC_day8,0.40418978369932157,0.014492221428274735
C011,fa,167,-1.409555815143624,0.7204816923844386,0.31577400994337596,1.0,-0.0473653878629629,0.024321773237382247,0.32773178419586335,1.0,2018.03.14__M351181_DoC_day8,2.130037507528063,0.07168716110034515
