t,C000,C001,C002,C003,C004,C005,C006,C008,C012,C013,C029
78.0,-0.1644152478032594,-0.26649560162203056,0.021365786971595562,-0.5731258152117638,-0.3929425427183943,0.22743804858625305,-0.4925938016093061,-0.39887419174723265,-0.7280578059232632,-0.3764675507935984,0.2998081025804589
78.05,-0.18905066386483754,-0.32523200334223235,-0.013105460526195685,-0.19359119488080814,-0.6361242539501339,0.0022323892024794212,-0.4555118518723138,-0.3418722638870478,0.8553671812100684,-0.492087111064923,0.6410461429481107
78.1,0.12847235717255048,0.3425523007955083,0.8588230664388427,-0.3001663871855105,0.02119567457213848,-0.0712851499314486,-0.37335166388560653,-0.22885020724890953,-0.6965315321773476,-0.49434061836400445,0.784114766273985
78.15,-0.0738053377291709,0.30522333818144026,1.072221262485714,-0.5325244875322948,0.364473211060577,0.03421437316800696,-0.39563516383183295,-0.17090207991264764,-0.5696851491135043,-0.595511510874361,0.03438392586889106
78.2,-0.3031482181718156,-0.2662834730153974,0.6896466346024533,-0.20649638824655878,-0.19752401133710448,-0.006290929858470989,-0.38775709787176954,-0.4527809893994724,0.9870844981604519,-0.6374199436198315,0.47333766291162477
78.25,-0.05173449937247219,-0.3929592646210302,0.29925768132464114,-0.06570757576667015,-0.028634953195436394,-0.011635850737742067,-0.18624646769877454,-0.25873041253920626,0.09240047931989696,-0.6082344196760265,1.2106674961547446
78.3,-0.3077537563750641,-0.5353822447975679,0.1305620734819423,-0.30550175845225036,-0.0029688170631440125,-0.07888385982390356,-0.43008338772143895,-0.3315818979302365,-0.482511895197603,-0.5384816877077048,0.8240927792634621
78.35,-0.3402375700984105,0.12045103077889706,0.15063571176688167,-0.1610367938959566,-0.5798494007122581,-0.027391856327108804,-0.3627097532223656,-0.2827119246043561,-0.2015385110842658,-0.6360440281885583,-0.07144387356044359
78.4,-0.0008814041599034082,-0.5677047439195528,0.3523044948788412,-0.24760735990520977,-0.11031090195869671,-0.19386010140713786,-0.4879377096344558,-0.39391204030513194,-0.19149811858087937,-0.5429057462594513,0.2936056597849013
78.45,-0.17675503256924127,-0.575971839190594,0.4138053095266862,-0.6050125252084022,-0.14283736671856578,-0.07498156955070695,-0.4263827888696941,-0.3579256396726457,-0.2696428765966416,-0.6899538173568904,0.8617719638410442
78.5,0.027472076270239218,-0.11846582816313218,0.21982952751549512,-0.2807935198573438,-0.17691890791961293,-0.36326555853071885,-0.007927485903024313,-0.3984726175696644,-0.4553913730964943,-0.6455418558697426,0.5515291018193832
78.55,-0.1368811909910771,-0.047958814558620375,-0.02206391497944349,-0.3457364118820276,-0.06591543142528723,-0.15744024698890427,-0.35530740966868773,-0.3518383946490835,0.8071942260495666,-0.6207080808116677,0.9447888559170922
78.6,0.2217387100140788,-0.12453097363754459,-0.05007956325758105,-0.13859830951850632,-0.0025102979904788624,-0.25040812820523445,-0.49332529183054996,-0.3738610654890636,0.2083092577237957,-0.648595695163626,0.50439195048149
78.65,0.12562001750548343,-0.2700446816379645,-0.08789335526500393,-0.3737125585177,-0.19500339258724042,-0.27655002095507686,-0.2456182303679351,-0.2542729612934973,-0.23102969429882603,-0.6574027841140109,0.3736058213056022
78.7,0.4801376224891293,-0.44143168761484053,-0.12883582585897702,-0.19957137679030326,0.00893861867338798,-0.17528933343100142,-0.4010933995829201,-0.45699158868379686,0.10546654831699723,-0.6701561924725563,0.19362898620258143
78.75,0.22530613661017246,-0.22791614639507282,-0.27527631300059985,-0.3727802917074994,0.12666046838932515,-0.2431325103011483,-0.5221380515366771,-0.3749613897982502,-0.4956172704878981,-0.6298032436715326,0.3129119891097176
78.8,0.34326163679231686,-0.65232731456379,-0.22863681572621833,-0.46918669215378356,-0.06630972116374455,-0.17872710401135605,-0.43952407985072295,-0.35404537110298206,-0.10907822630549671,-0.4065083644994969,-0.661233941994368
78.85,-0.06879475604552998,-0.5729592679307496,-0.2986950952942422,-0.09327971916339747,-0.4900043350106802,-0.25701081998764913,-0.29312576290058534,-0.39391920890202076,0.08477730667608718,-0.4815951702523898,-0.04744935800251458
78.9,-0.05292469566095841,-0.4002655318641449,-0.312138725982847,-0.5122130770148202,-0.7506845454524748,-0.1797897444665787,-0.2183943540961874,-0.44197278081863994,-0.03404384542692591,-0.5235786642329966,-0.9151421297987665
78.95,-0.2585091870127348,-0.251075585836267,-0.2943525178466195,-0.21758231974391098,-0.2840568851430142,-0.19098025613041533,-0.36783039556426766,-0.42107446236260343,0.24383029288054323,-0.5555291568821553,0.2510287556124987
79.0,-0.001336406946235015,-0.6362978587895587,-0.3172651209498381,-0.38692685108155384,-0.439951856196356,-0.1807842890858038,-0.46877723518573916,-0.2985960639776003,-0.6563406496579838,-0.339662666942286,0.723513132684775
79.05,-0.06028631314179765,-0.7720677257687054,-0.2511444238634659,-0.1713313528168047,-0.44931669158056003,-0.2684456981096509,-0.04436781527327899,-0.32501546318007524,-0.1401462797739189,-0.037999120746707325,0.5518579827917545
79.1,0.6603304649483329,-0.20925033082876707,-0.26355653461033324,-0.39428783639465564,-0.6825057378795283,-0.23741344697352793,-0.37863662763042316,-0.40062555298065883,-0.17248750367326418,-0.2640797657098411,-0.16616606116098642
79.15,-0.07354675054564291,-0.237801344428864,-0.2968167676963835,-0.11056431841592602,-0.19969366445558623,-0.26824342551467995,-0.3651877515432478,-0.41795501645101374,-0.038016519932974197,-0.42296331712691715,-0.3207697709754979
79.2,-0.04707843765982941,-0.8995989699490837,-0.25766793533238497,-0.2626702905856208,-0.24833627658823754,-0.3027977446126763,-0.3888874142228624,-0.4092438437131522,-0.4352534960772235,-0.3809127908655382,0.7121657327101513
79.25,0.24743854139388968,-0.4724759911779404,-0.31564064639883166,-0.3982814495224103,-0.012421444310287261,-0.22403567183676992,-0.38261755981167167,-0.3542868355540505,0.013984412190697982,-0.48448940054251255,0.8660739763573824
79.3,-0.5343528972156834,-0.48387510804585954,-0.25316499002891873,-0.41065121486507855,0.2533057218751817,-0.20749812928908212,-0.35294192086438575,-0.38285413666198836,-0.10149045666567434,0.40647128156206436,-0.24338641996223587
79.35,0.006021242910307412,-0.41611618448425075,-0.3547467039652879,-0.10154890351816759,-0.22670513520478178,-0.1470856775050158,-0.3694496224088163,-0.3559602493589602,-0.5581741808060683,0.5074142011723926,-0.11634567507985519
79.4,-0.6156874480896218,-0.38458124586058046,-0.43218285115203603,-0.2752008669389303,-0.27921548345084235,-0.2134162577991084,-0.22943895543118512,-0.37636157828532024,0.08354153849484316,0.7477431188515336,0.9439015793364584
79.45,0.08152347706849013,-0.2177300511750077,-0.4142052639693888,-0.15879592698774617,-0.26338358325728156,-0.1958365940124798,-0.27141887422683236,-0.21000621174604808,0.09003579153270598,1.1850262263120621,0.7298677179095577
79.5,-0.3761285538864767,0.03247938248062906,-0.3710923111146048,-0.3333592326289035,-0.589594482500522,-0.2896096317308897,-0.3463786098960657,-0.489096581293719,0.011925711519746307,1.044965874599433,-0.22313360664483173
79.55,-0.22172932798140263,-0.15267459754391263,-0.293271083221576,-0.28540177909042697,-0.18354467081684225,-0.31278675130549094,-0.27316919281884144,-0.3901278840344963,0.23248247669160013,0.8361198807619044,-0.6219071123483052
79.6,-0.2022254697442952,-0.02106184804546797,-0.2716218312906157,-0.030163577755156597,-0.5363115658605963,-0.2686710119889037,0.6122135947618508,-0.39430297221386224,0.13874556307979122,0.5612759082244504,-1.0196466484803337
79.65,0.3724152760224465,-0.5870098496468704,-0.3113228865059419,-0.41283481605040057,-0.1835897103971011,-0.25112665715427385,0.30697865978083916,-0.3404163860222951,0.018210920108221656,0.19505282906821036,-0.3970277393152764
79.7,-0.1663121726195873,-0.40445523009450535,-0.34339647918033384,-0.5055479715150161,-0.16110337199475708,-0.26255283140029767,0.11052662308107114,-0.3250163813799854,-0.14973997390416424,0.14434297409972224,-1.1956032708552549
79.75,-0.14646116545662036,-0.6575634444146081,-0.34710754233442753,-0.33738778992141766,-0.04232809560618968,-0.18321478134491204,0.08897870490605261,-0.41762863510223147,-0.27166443377254584,-0.012791318779925318,-0.5908478171863842
79.8,-0.06702332099767232,-0.4160268697891872,-0.3020056151581271,-0.36631740735076135,-0.28223955994344313,0.020371885585248033,-0.15181333443994735,-0.44781338407115845,0.34462504481576595,-0.2382279722412558,-0.3998974823155735
79.85,-0.6065341934372118,-0.5645608319005139,-0.35059877442744664,-0.3620686080238173,-0.1854315735905473,0.3039774941096741,0.29754202136684316,-0.28706806410576285,0.029437248556528642,-0.2747361185029103,-0.26121889711933205
79.9,-0.19315018436935097,-0.5558462198638787,-0.17791754041395103,-0.29999132709797705,-0.3300101566926585,0.8260820167148741,0.15300925662196835,-0.13153416473277263,0.06355453983663244,-0.3939474416516108,-0.22681497231048803
79.95,-0.11626967397092401,0.08413970460844572,-0.2132735665341333,-0.25671628187548734,-0.24664248227626967,1.7790355415188608,-0.22260762361792957,-0.3248860633686423,-0.07672283436952847,-0.4509398879744784,0.07821945393869353
80.0,0.3057979244982258,-0.037158885603276466,-0.19127982586791345,-0.1607499064941854,-0.06630016833268143,2.887246078346111,-0.15607680517181619,-0.09245547422760533,0.4365551755294459,-0.4732715509727176,0.45368664433363354
80.05,0.5842213298736297,0.053847699863744374,-0.2559334699809612,-0.08493685470794639,-0.6830335990692238,3.637795531677725,-0.05186651530154311,0.28116665425145143,0.09249051616738176,-0.570614475900788,0.46437382766152663
80.1,0.19276882820923702,0.4027759609878318,-0.2861913595976871,-0.3055534063668122,-0.07152930060113696,4.299406080009082,-0.08896721347174241,0.150276327798097,0.012647656470671677,-0.606591163621258,0.7705530778239379
80.15,0.013517122613337382,0.13008523292317684,-0.2180577308622661,-0.19808196907794637,-0.32610459607738135,4.944087891114939,0.012066889127495567,-0.013443467588256208,-0.6569104957071338,-0.5937829758075696,0.45719269518329675
80.2,0.35203664307842153,0.34798650919253554,-0.34313616367663824,-0.388449835925383,-0.05438338158546089,5.673259446252061,-0.07805524429601454,0.02659252099611877,-0.2377632221385124,-0.6229276646334363,0.19389546865041413
80.25,0.9677623613900128,0.1652596049631731,-0.2608843570933809,-0.4526737183326822,0.23703647692992133,6.347034394581284,-0.039961165628389736,0.13061604151246947,0.028049640228140906,-0.5994076705843316,0.091034814796266
80.3,-0.18333510086405444,-0.46292535089921316,-0.25056682430972493,-0.5263487500143023,-0.3504266757884762,6.456737129045621,-0.3552007699318446,-0.004435956892045744,-0.2767581016931361,-0.613722681120682,-0.5339050150985795
80.35,-0.22789898376294468,0.006430632512869582,-0.38284447705896824,-0.08576695324202672,-0.22110522527150667,6.0023407430174425,-0.02047656826638994,0.20588661859929072,-0.6960216195594807,-0.5004070283226459,0.2880093320042556
80.4,0.11231262381408876,-0.5066159624271565,-0.2738854331458751,-0.0002656217978492632,-0.38552885626046773,5.449211055738924,-0.19802081345496542,0.3947102484385505,-0.24940659470274204,-0.6220767623317349,0.04366358307678355
80.45,0.12033459593878679,-0.5294611124425028,-0.3749056122714717,-0.11363029468563549,0.3117668868216238,4.9880251941205325,-0.25762455673767426,1.0305809107574435,0.41819097851329456,-0.6001187041822547,0.06077953272354106
80.5,0.4241609411009063,-0.6081054568465591,-0.2883125723455924,-0.2239495716406102,-0.1342000937846972,4.739476873073732,0.014105299860069503,1.64668022885218,0.39612932427590203,-0.6007564367640503,-0.1398617692202953
80.55,0.051563618401259496,-0.6233144610799636,-0.3155811939464407,0.15758952860165282,-0.38807633393851454,4.51930998633313,-0.0008403457377575586,1.6038114884498453,-0.023870589743436945,-0.655055793808176,0.0037854273641840905
80.6,-0.07545353982237851,-0.2759884777830778,-0.21882336532918503,-0.42947415563464164,-0.08757487811627687,3.8506672270734605,-0.3262941910390918,1.4318723380666565,-0.17721712823795208,-0.5939052030598678,0.42371821873524285
80.65,-0.3531977238633884,-0.4520809011251931,-0.253727868944692,0.02049620124192196,-0.8035798828813978,3.2829089285853588,-0.4049539958746058,1.167811750532466,-0.33397843695972373,-0.6627589735126916,0.06203329631100447
80.7,0.3099003570205717,-0.2816015513928012,-0.29473395334013824,-0.34832248961948487,-0.4699572817472473,2.7331581544959356,-0.3004061706984,0.986898224854041,-0.4271120598759729,-0.7086902395729089,0.36211874878785316
80.75,-0.3912917583424264,-0.3821745151920986,-0.37648667760737553,-0.36546368009533586,-0.36375356467447323,2.41606095728021,0.04728368122084642,0.9946212817367951,0.0676195262780588,-0.7088268168634474,-0.2587580583762197
80.8,-0.06137480720748303,-0.38555611153721703,-0.2695353609687685,0.08326435285178821,-0.6763602065635953,2.003574542792437,-0.3046021227484318,0.6279544982174302,-0.15209148717487447,-0.6700637875181514,-0.10056478875040836
80.85,0.10531684677357157,-0.4429425531672862,-0.2572614349688132,-0.41759821859407253,0.15793993130521058,1.6032597381273566,-0.041424012298272965,0.4623041211441056,-0.062498252536298565,-0.6964463851714122,-0.48964664006429964
80.9,-0.3077459485272506,-0.5185725390246597,-0.27667604244264915,-0.1276163124643682,-0.13030272371295476,1.4430166250820549,-0.48007945823472026,0.2863989002815778,0.21373950195203156,-0.660237970180444,-0.07745769705523244
80.95,-0.7775212557223513,-0.3399810046256024,-0.23125470215398236,-0.3313722647133565,-0.3607304972837453,1.0781886330372632,-0.388704348440456,0.07054126362047218,-0.16289546947839165,-0.6822873830421323,-0.0452706136118795
81.0,-0.36591588894648364,-0.682029775297815,-0.25581069405377727,-0.2720241809296413,0.10494657224311219,0.9346149639546663,-0.18671880660413304,0.20128339482085952,-0.025309177616420507,-0.6661547991488238,-0.3951293709857269
81.05,-0.017600663544772834,-0.020291328830689025,-0.15175565487067938,-0.26201921354210345,0.3338218341733182,0.8760426349143599,-0.5552898756573639,0.16853762036280268,0.28960841045710517,-0.7316967698848239,-0.6360766341046561
81.1,-0.08206491230889129,-0.33027694314819783,-0.027321026845962708,-0.2306311114748972,-0.45590585771653347,0.6930731122943101,-0.10311226381257253,0.0845485028135397,0.12217737677455091,-0.81294508649958,-0.7382710818392225
81.15,0.1365047852612784,-0.1821478015057698,-0.11584691126852913,-0.24534252501191867,0.052820052712760204,0.6463562573356643,-0.1497065915800019,0.03475467656361229,-0.06817684262495394,-0.7875292351525743,-0.4063885489708969
81.2,0.4413866549871857,-0.4551968991990961,0.01763578268983204,-0.36772585077046854,-0.5820101569158941,0.512273897722639,-0.14675294652208623,0.08905129985963028,-0.37115096134750264,-0.7954373036953756,-0.5820567438622115
81.25,-0.5352689634254605,-0.49119782081023033,0.10600613534634742,-0.14497661742164575,-0.29704708718913,0.3501144242041452,-0.1465611679542875,-0.0565120395430227,-0.11300566269047385,-0.7361688974657147,0.4912631732740715
81.3,-0.21268916882156316,0.13249753955424312,0.13015236877204883,-0.19913409577024072,-0.8015890426147877,0.2861935428150529,0.010095713316688501,-0.09050267874039815,-0.20166406078440235,-0.6622240926869656,0.7845730100411313
81.35,-0.8746771452825011,-0.13779316327050248,0.2885738745518744,0.05978705289449056,-0.37806743928395464,0.22876647937074876,-0.26055856019378115,-0.11886773525547764,-0.15263915844030929,-0.7528069063265008,-0.635245521105511
81.4,-0.17610539779102846,-0.31269248576598363,0.1855425917600299,-0.4315748367716621,0.18416550090204573,0.21410055800303712,-0.3536927013654468,-0.3630547928718971,0.20135051571132584,-0.7811583809204913,-1.118600423197175
81.45,-0.19167340912592165,-0.33525891832825205,0.022952185716142156,0.17595619956030883,-0.665673245905564,0.03529729982235932,-0.04503696847425272,-0.25422423032236263,0.3655210826700659,-0.7072232148131185,0.2967978033443209
81.5,-0.24560223217353483,0.09294084491031655,-0.02029240071778044,-0.4939281586380817,-0.23358981682422358,0.10166344949938541,-0.3785212210586505,-0.19585787952100517,-0.6663746758209993,-0.7397523631025577,0.08988949994263871
81.55,-0.13412940693978934,-0.4935753839504466,-0.1108173886371485,-0.22859285486521427,-0.5125178855268625,0.08024108614950372,-0.2666396303815325,-0.19045241452469802,-0.04282879951490086,-0.7991523735132894,0.342737845616637
81.6,-0.48197314025419186,0.08721533978791475,-0.1704145419960816,-0.3290309657610841,-0.24814342040196857,0.02338393982536117,-0.31784052993785383,-0.18190189358316283,-0.0021322909166621574,-0.7340635708339659,-0.30532385327935296
81.65,-0.7312187889767766,-0.5748535437451755,-0.20102187740730956,-0.17810556154261717,-0.20778304552758298,-0.09277536924673002,0.019638002360997386,-0.3530682847094459,-0.4498161481599346,-0.5135992285253674,-0.43880269234815295
81.7,-0.13001796536227403,-0.7617391564818483,-0.18180375657889594,-0.04424630066603308,-0.6363364344372683,-0.08462520370333837,-0.06032687178919842,-0.2048737397519407,-0.3565364118735778,-0.5830865044169394,-0.5609371261787547
81.75,-0.06168044167911769,-0.6471899074873654,-0.23375752244084647,-0.2885422337284304,-0.1625834385300522,-0.13663428254095691,-0.3701582118411598,-0.28536564403381226,-0.2938414730469981,-0.6528924061233922,-0.7683138849078539
81.8,-0.7665163035305748,-0.610981958484116,-0.2828736138253184,0.12265864501948535,-0.07857315122265864,-0.10643878914481468,-0.12112322891954613,-0.2984330890248748,0.22244064883233253,-0.6192777327342014,-1.1195745471341492
81.85,-0.06527663810139109,-0.16691694024373738,-0.23995754547103698,-0.27652571178286484,-0.4960368300984878,-0.047423909131703544,-0.0018966304377839205,-0.17054830744365435,-0.31628884744339636,-0.7069728056642909,-0.1254353383538655
81.9,-0.30305436019705106,-0.39890165824244384,-0.2568054822940556,-0.18764751375791802,-0.032641693091832784,-0.0455192029428427,-0.5569058487197747,-0.2171858602217407,0.183256951629055,-0.6981206184633123,0.14370731911741944
81.95,0.03694286826717435,-0.4423452394235485,-0.3043231855173747,-0.18393956069547954,0.24405617637995244,-0.11932527503001425,-0.4426074113681326,-0.24730414479235277,-0.6201725912215776,-0.7289624823202814,-0.5917809966941964
82.0,0.12725151189637696,-0.09472820142971408,-0.27502890090491094,-0.13249727987074644,0.32189474617781216,-0.11331595457214343,0.2668844320480055,-0.4246748901500145,0.030097863777592614,-0.6432872508876174,-0.962240300469088
82.05,-0.21821434045643368,-0.2559118102569921,-0.2606301599556485,-0.102247776835014,0.2590473895986386,-0.12174665220640542,-0.42306890364651756,-0.3260346540176838,-0.34302630528209577,-0.5812454003999211,0.017596513536226484
82.1,0.47056123344554235,-0.13599322889537319,-0.26668310564024233,-0.1864256254793716,-0.22320800857254658,-0.2324506476667064,-0.3511232079880374,-0.3689195790762658,0.12336801902911484,-0.5801350948191774,-0.2947503717475506
82.15,-0.006237988162382336,-0.19947519987610765,-0.28023785617746505,-0.246955644247602,0.5409538771387222,-0.2235530384870699,-0.5426719247249703,-0.34345046146754066,-0.1738998255100549,-0.5770656638455779,0.11548163374253007
82.2,-0.09248352971008951,-0.43557991191847684,-0.34399236931492433,-0.267068914765182,-0.6312336080865663,-0.09814668874197162,-0.41472312542147777,-0.2613758902947702,-0.32323115609567565,-0.57050466997092,-0.4316376136209255
82.25,-0.07472411575555458,-0.7241330527024001,-0.17219015846620678,-0.03918166684941863,-0.3038112652265872,-0.22111766657465748,-0.45389236018503304,-0.33589884246439466,-0.44786120321410744,-0.5601883028250734,-0.18711630440726149
82.3,-0.2159831523931551,-0.24172532027086752,-0.24265766961916388,-0.3059277439855888,-0.45739381206480145,-0.14895283023842693,-0.5927728621502755,-0.2008088466244414,-0.4431496426520057,-0.7422939230445326,-0.6370753050615118
82.35,-0.5682874054227466,-0.4546267298742167,-0.3142241640320536,-0.13602163138219228,-0.4191050560619488,-0.2131456563509877,-0.11271455324809762,-0.4414580910497318,-0.3321712457907256,-0.7217865601881631,0.18746429672360138
82.4,-0.5825097369170084,-0.8374178459055682,-0.23789435504780196,-0.25279668811214917,-0.384887656112085,-0.22921250425130113,-0.3859140302739709,-0.2904241732785294,0.5646525347118456,-0.6390096438661287,0.1776007641008094
82.45,0.4954816632524786,-0.18795549079345283,-0.21155271427815664,-0.49129677921358605,-0.5015862513013906,-0.21995593900219929,-0.19884333931167048,-0.2302469884399274,-0.20283628761600891,-0.622088010720123,-0.7813600368463515
82.5,0.3279668660056854,-0.39273378100996564,-0.2921045613735682,-0.1256819503845187,-0.06663540879321161,-0.2025718725544767,-0.42740169831476504,-0.3692214677190113,-0.051610472789433134,-0.14817205627803798,0.3491947919143253
82.55,-0.5975105599785719,-0.2985234094148193,-0.2923380055300898,-0.19781417025047132,-0.26774229788693316,-0.27382877811763123,-0.2866597951487147,-0.1965921739455306,0.08361282051369696,-0.19855475916633428,0.08129941761725507
82.6,0.21335428266978904,-0.37905567483565394,-0.3345506445968847,-0.2681915384660504,-0.3949578200686923,-0.1391548290759315,-0.7265033188253935,-0.3346676138234404,0.21835429804622591,-0.3207086188385361,-0.057062560116555805
82.65,0.04534045429204484,-0.33508673061777156,-0.22638662266244586,-0.1486552141926157,-0.241817697128271,-0.12257975705985372,-0.21842329221839005,-0.3037183251462009,-0.622725249602166,-0.37748407072770346,-0.7684461933450147
82.7,0.03088810978923675,-0.060601051481220775,-0.3145194800299675,0.1194626359447889,0.22894621920067254,-0.3327359253918169,-0.21658716458116448,-0.25855295657825933,-0.4120679288918981,-0.453375010286715,-0.8466325755666776
82.75,0.42809758880802445,-0.2332034745667828,-0.2842063423212928,-0.1252575314513708,-0.4734150197697117,-0.2209943045529228,-0.28406377425846063,-0.3260145421208568,-0.4224349478550192,0.12154791218078975,-0.42811560720833935
82.8,-0.3997274372005686,-0.25040337980931443,-0.26995470022330703,-0.18927581005659372,0.012651440830947991,-0.20531751365844317,-0.3742426164563731,-0.18683371124028028,0.0004787874247224398,0.020622529324900194,0.40111640289730605
82.85,-0.034583915546271854,-0.3628616521434337,-0.2943302917263279,-0.23937677178952874,-0.36917541858228137,-0.1732912661787472,-0.5234816257416414,-0.2034967053903156,-0.03629848682214581,0.0971981024684831,0.15779171180882157
82.9,0.7856311160604792,-0.30358678061630584,-0.2594693478656836,-0.25701975328691884,-0.9339775405457774,-0.25063715665203057,-0.2905950987106814,-0.2505944422631261,0.1611787322130747,0.33549835792445853,0.28531524747823
82.95,-0.32669148194530623,-0.6271317210036573,-0.2587628647716355,-0.22525640557152618,0.12924680069406838,-0.2767593663059606,-0.17310208508421934,-0.41710497352456277,0.08920334370758201,0.5874826737402036,0.42526801938247616
83.0,-0.04123642028466901,0.14166011517818178,-0.3655332756299882,0.10418708169647964,0.08048779286497326,-0.2143234209862714,-0.25192557353810924,-0.4736000660969987,-0.22219488356371334,0.18239772795978013,0.27461780349602644
83.05,-0.3969116979576341,-0.5341264275593055,-0.3069150070609652,-0.186370125923577,-0.8876785675128542,-0.24515503064748861,-0.2951349355360253,-0.41763221940067585,0.3019121346056043,0.02610294830679648,0.4738694986443756
83.1,0.05299110774287337,-0.548858635793423,-0.3403850925725648,-0.29769913158225,-0.6497374923109208,-0.24122527861756474,-0.4343947571531509,-0.21487585731286432,-0.15154530008694947,-0.179314924129103,-0.18231927668799464
83.15,0.352217552186267,-0.12688480558029536,-0.3364846934116525,-0.1624192437265151,0.2967925466271702,-0.2935069395490974,-0.27196974710970384,-0.5158504043911771,-0.6689550844152903,0.5730858882709353,0.06883498095590737
83.2,0.020765007597705172,0.28780069231667244,-0.35918557309516075,-0.33895810205635324,-0.5519082612259569,-0.35806482129775374,-0.1641687235306599,-0.42780766655427555,-0.2882661309385297,1.1222253255458194,-0.8070469712370248
83.25,-0.26799286468857886,-0.5411502662468097,-0.33773021637518147,-0.09635129328474316,-0.44756110659724374,-0.2778797950149203,-0.439664014102465,-0.21726274563590323,-0.550974474763425,0.8868374800396753,-0.20288010601087086
83.3,0.6531483733668687,-0.3487526609004966,-0.27282033208480017,-0.1061150042429386,-0.22881984272628603,-0.08932984741934308,-0.2672244031341191,-0.360054779324523,0.41994207363101843,0.6270185799170791,0.512316612191928
83.35,-0.02597568143144128,-0.09785605269063567,-0.2181927005100164,-0.06711690725909682,0.28997597097496447,-0.2597169989515518,-0.4795653390371267,-0.40959601209796515,-0.11419961514681237,0.3535575505998039,-0.17595752373340653
83.4,-0.106315559814236,-0.2700141984679984,-0.27192395383625306,0.005117044330375261,-0.24629920263748567,-0.362034062881524,-0.2525249396657327,-0.41321925106868596,-0.061563044947273715,0.07286739996623645,-0.12122886283890583
83.45,-0.37273206728718,-0.32805787759774846,-0.2736155476145745,-0.4112361454585128,-0.3081652202590718,-0.3046040935762635,-0.25660183139527887,-0.4703299358362999,-0.3540292845438322,-0.14202401698080186,0.17969815966755748
83.5,0.0641688699928987,0.33672614287716174,-0.31460322314793115,-0.3368101734549877,-0.26680105811501864,-0.4074815089296286,-0.3786058193942343,-0.2631585920142859,0.07104960208588498,1.096757717870742,0.38449600848791465
83.55,-0.22080438011723627,0.03338376203257603,-0.25889594191954485,-0.4546335152143513,-0.13529271565590592,-0.3544692295709265,-0.4492107838534055,-0.4212151018259485,-0.5592643287156537,2.202843098289564,0.004222315224033604
83.6,-0.487932875950232,0.8677386940574024,-0.39295194236027475,-0.3314367248231072,-0.296737276095796,-0.35345594763128907,-0.39785040573270025,-0.4198814219877915,-0.18444978887990796,2.7467364351048253,-0.06359894057058033
83.65,-0.444361153927105,1.310410323619818,-0.37259079463926553,-0.2060928240548008,-0.5151061477389376,-0.32184086577003485,-0.2260402989139058,-0.32637142319436513,-0.1972980401809593,3.1169772697693032,0.38487933475038294
83.7,-0.18376100167217227,1.7288218181062935,-0.39403569959875945,-0.2505716767944022,-0.1823072428268774,-0.43849322714257843,-0.3449981630968418,-0.41171233013904907,-0.7830761392745996,3.4451874640667075,0.17351849650644974
83.75,0.12634205232705734,0.7861090345177871,-0.3968658900995941,-0.13570769268668517,-0.14066302127637523,-0.30146636684655026,-0.3115938303483883,-0.2974708708322932,-0.5166706799798635,2.989636738295617,-0.7987344175184206
83.8,0.15125773190490432,-0.02907688622543752,-0.4018194654220152,-0.21420539828224322,-0.25678646203487704,-0.24028187440979432,0.11470887897838321,-0.37757767322173147,-0.05937803295877913,2.8978292179268865,-0.3008262010145599
83.85,0.25788506866600147,0.06678056948501203,-0.3657545260659435,-0.28666582587728556,-0.24545932714870042,-0.3778726362140631,-0.37564406690574265,-0.44806993797617184,-0.08626362538301069,2.4125079669494656,-0.19182275362316592
83.9,-0.40191427159223553,-0.1353433391304724,-0.30428991623039736,0.04705431651547906,-0.9108005560032802,-0.4074187587812395,0.18727617674407987,-0.23347411818194275,-0.354321315997533,1.9085229109696022,-1.0053266043980698
83.95,-0.20079515938540607,-0.7047416235031303,-0.3702415571662015,-0.24575153738013542,-0.0878080142856377,-0.26105313300896027,-0.17724353358096548,-0.324161050507064,-0.05462504236263792,1.4402216102036502,-1.0362557021665397
84.0,-0.9135764254926774,-0.39904737176663047,-0.2807064864505892,-0.10815084609309218,-0.243590436843426,-0.2610463618046562,-0.14396019612642835,-0.3131722109848724,-0.41634509413126874,1.0384515101695995,-0.9794984264549987
84.05,-0.21784324018390164,-0.3041335042131454,-0.21903131450205338,-0.09645118649816639,-0.45738918701455084,-0.16947992798279732,0.027751345956376634,0.04760589100716105,0.033196562781220226,0.7715025059576384,-0.4527719595163112
84.1,0.07624162272363831,-0.2720408824490362,-0.29271532268588646,-0.3632854173246759,-0.47469306411005935,-0.21904521202329724,-0.19764290990095634,0.8915682764001659,-0.783937958191496,0.48674329826553514,0.7814910335069396
84.15,-0.10977259818433774,-0.5404472791687513,-0.37319759890646176,-0.22784566640109033,-0.4592387698373245,-0.15112246664913148,-0.31554364080613234,1.6074048140162647,-0.5844664342134621,0.31444613857738474,-0.2825194754333547
84.2,-0.6422462337294695,-1.122857582663847,-0.39000445988065896,-0.2488946263012618,-0.005451796313150229,-0.06552978390220995,-0.0919850964045887,2.0829209334013994,-0.206571855000544,0.12492890028308246,0.7602368490604927
84.25,-0.7612645521700666,-0.31847792085018567,-0.3382682454777018,-0.081385781188155,-0.5150036229886545,0.023464133706295784,0.04665301500624584,2.8128414739355834,1.2151132475977138,-0.017080576619055057,1.9758223092202096
