t,C000,C001,C002,C003,C004,C005,C006,C008,C012,C013,C029
107.6,-7.95836877822876,3.889328718185425,145.3047637939453,-0.5834317803382874,-5.048147201538086,13.094976425170898,-3.6355488300323486,-8.35086441040039,-10.559969902038574,-22.026058197021484,4.321853160858154
107.65,-8.238243103027344,-2.365888833999634,101.62922668457031,-3.4124510288238525,-7.53286075592041,10.595675468444824,-4.584653854370117,-9.107606887817383,-2.35337233543396,-28.483125686645508,9.5269775390625
107.7,-7.62882137298584,-10.669241905212402,70.16898345947266,-5.720398902893066,-5.420920372009277,13.94736385345459,-4.1045002937316895,-4.206598281860352,-3.4713544845581055,-15.827398300170898,3.442702054977417
107.75,-5.01015043258667,-4.696614742279053,83.95919036865234,-7.066213607788086,-4.606355667114258,4.925521373748779,-3.047133445739746,-15.63807201385498,-0.3235815763473511,-29.072811126708984,19.479328155517578
107.8,4.597775459289551,3.085777521133423,119.50587463378906,-5.713106155395508,-2.481954574584961,5.176801681518555,5.113818645477295,-17.59584617614746,-1.253751277923584,-23.598590850830078,12.023347854614258
107.85,-1.689476490020752,7.410566806793213,135.09230041503906,-3.567592144012451,-3.241159439086914,-6.609006404876709,-2.5107271671295166,-12.310050964355469,0.25132307410240173,-25.84335708618164,6.054625511169434
107.9,-8.815169334411621,15.67996883392334,201.44845581054688,-4.774731636047363,1.0031630992889404,0.38992100954055786,-5.123540878295898,-10.369209289550781,-8.108556747436523,-27.970325469970703,-0.691638708114624
107.95,-5.6456990242004395,14.428825378417969,200.9081268310547,-9.87660026550293,-2.8082046508789062,-8.540909767150879,-8.341544151306152,-15.519911766052246,-5.636098384857178,-31.631820678710938,11.989767074584961
108.0,-5.244988441467285,5.386848449707031,150.3441925048828,-11.120351791381836,-4.11735725402832,-11.661680221557617,-3.2320728302001953,-18.629690170288086,-3.6394102573394775,-29.131900787353516,8.488504409790039
108.05,-12.820589065551758,10.37824821472168,139.56851196289062,-1.9743294715881348,-9.245492935180664,-7.540351390838623,-5.097263813018799,-11.80608081817627,-0.8933239579200745,-22.326955795288086,11.073835372924805
108.1,-1.44479238986969,19.125680923461914,170.69798278808594,-0.7290759682655334,-7.440303802490234,-12.909113883972168,-5.894224643707275,-14.362174987792969,-4.28585958480835,-14.65267562866211,15.485095024108887
108.15,-10.815242767333984,11.850513458251953,154.192626953125,-4.521435737609863,-3.758293628692627,-13.776933670043945,-6.108369827270508,-11.986738204956055,2.4342172145843506,1.3086642026901245,3.6345746517181396
108.2,0.27947133779525757,1.990478754043579,118.2034912109375,-4.152797222137451,-8.300477027893066,-11.026396751403809,-2.1500532627105713,-15.627551078796387,-0.6509048938751221,-0.8250832557678223,12.188349723815918
108.25,-5.267126083374023,-0.4968692660331726,92.14311218261719,-7.100212574005127,-1.622330904006958,-21.174760818481445,-9.567757606506348,-22.270906448364258,8.223780632019043,-5.805230617523193,5.029135704040527
108.3,-12.904129028320312,-6.932770729064941,61.820804595947266,-14.816566467285156,-10.583991050720215,-10.10218334197998,-4.110549449920654,-11.509857177734375,9.85654354095459,-4.428705215454102,6.432034969329834
108.35,-5.9391679763793945,-9.585890769958496,41.84341812133789,-2.669006824493408,1.045459508895874,-16.074506759643555,-8.458537101745605,-11.136170387268066,-2.089296340942383,6.379480838775635,2.4624624252319336
108.4,-14.780348777770996,2.0101447105407715,30.004539489746094,-13.112811088562012,9.031115531921387,-18.972793579101562,-9.556561470031738,-16.443103790283203,-4.685900688171387,69.9089584350586,0.704991340637207
108.45,-12.54761028289795,-3.8066091537475586,2.7516632080078125,-8.51486587524414,-5.7994256019592285,-18.569915771484375,-8.19189453125,-18.78618812561035,-4.866146564483643,127.53524017333984,13.17607307434082
108.5,-8.16010856628418,1.998734474182129,0.8456063866615295,-2.457470655441284,-7.127688884735107,-16.30465316772461,-12.50878620147705,-12.445700645446777,-2.8016812801361084,132.0889129638672,-4.993720531463623
108.55,-4.639040470123291,-3.4536166191101074,36.88779830932617,3.6152639389038086,-8.912298202514648,-31.704566955566406,-2.763909339904785,-13.128544807434082,-3.6115305423736572,98.1399154663086,10.306439399719238
108.6,-1.2964740991592407,-7.215944290161133,26.075101852416992,5.163140773773193,-8.967569351196289,-26.50758171081543,-5.505337715148926,-21.90066146850586,-5.5803656578063965,61.657623291015625,11.494166374206543
108.65,-5.1787238121032715,0.8331828713417053,29.18840789794922,1.3725216388702393,-3.172144889831543,-27.871023178100586,-0.9071851372718811,-14.338932991027832,8.948667526245117,57.21332550048828,2.400743246078491
108.7,-3.2282989025115967,5.297568321228027,6.247147560119629,2.6607017517089844,-13.671455383300781,-28.91651725769043,-10.018189430236816,-10.014426231384277,3.4093828201293945,39.840450286865234,2.4128496646881104
108.75,-8.137297630310059,2.545557737350464,5.441614151000977,-7.785925388336182,-1.5996602773666382,-18.58926773071289,1.0639013051986694,-15.78832721710205,1.4257466793060303,32.50059509277344,2.583747148513794
108.8,3.868880271911621,-2.6706817150115967,10.578009605407715,1.3679035902023315,-8.799654960632324,-25.848220825195312,-0.6910082697868347,-10.823132514953613,2.8065550327301025,58.899593353271484,8.57495403289795
108.85,3.470999240875244,-10.483443260192871,3.6303772926330566,-2.462617874145508,-5.068607330322266,-21.083688735961914,0.5062293410301208,-12.667032241821289,-7.673741340637207,59.291324615478516,7.903245449066162
108.9,-3.6579935550689697,-8.53795337677002,-8.756650924682617,-4.8749871253967285,-7.2917351722717285,-18.290407180786133,-5.9531474113464355,-11.92840576171875,4.258342742919922,46.36384963989258,6.31020450592041
108.95,-1.5128085613250732,-10.42318058013916,-2.5333964824676514,1.0983893871307373,-6.416876316070557,-23.73690414428711,-6.2912187576293945,-11.427803993225098,-4.999151229858398,36.1470947265625,7.387956142425537
109.0,-0.8459590673446655,1.8214001655578613,-11.046088218688965,-4.177420616149902,-10.56264877319336,-10.485832214355469,-3.752026081085205,-14.59013843536377,1.6706973314285278,62.91624450683594,6.990256309509277
109.05,-6.001302719116211,0.8164609670639038,-22.610952377319336,-0.6964667439460754,-5.57444429397583,-3.2642931938171387,-9.20002555847168,-16.714452743530273,-2.8771073818206787,108.25299835205078,2.355543851852417
109.1,-5.986312389373779,-4.907948017120361,-15.351337432861328,1.3728749752044678,-4.468360424041748,-9.609981536865234,-2.059354066848755,-19.502588272094727,-1.7921559810638428,79.20182800292969,4.372478008270264
109.15,-6.934309959411621,-4.745670795440674,-19.59404945373535,2.7299141883850098,-6.506034851074219,-17.90804672241211,-2.851123809814453,-12.23885726928711,1.1613889932632446,63.38496398925781,14.24468994140625
109.2,1.1807241439819336,-3.055027484893799,-27.698469161987305,1.7531882524490356,-2.9209794998168945,-13.152193069458008,-0.24943163990974426,-15.48570728302002,-0.5131809115409851,45.69670486450195,12.177891731262207
109.25,1.8727630376815796,-11.799409866333008,-17.188278198242188,-0.5362529754638672,-1.1914564371109009,-13.993621826171875,-6.074368476867676,-13.850157737731934,-3.813023328781128,28.847030639648438,6.045859336853027
109.3,3.993227958679199,-7.619444847106934,-29.929786682128906,-5.8540520668029785,-4.3501458168029785,-22.656536102294922,-6.385247707366943,-14.971603393554688,-2.41400146484375,34.58292007446289,17.147125244140625
109.35,-4.355085372924805,-7.354555606842041,-15.691766738891602,-4.546728610992432,-9.396822929382324,-21.92220687866211,-11.318268775939941,-16.066076278686523,-4.292442321777344,32.516258239746094,9.923075675964355
109.4,-6.44626522064209,-10.33061695098877,-14.287714004516602,-4.6442975997924805,-0.4339350163936615,-29.281179428100586,-8.555649757385254,-11.608738899230957,3.2090253829956055,12.893107414245605,6.199763298034668
109.45,-6.847324848175049,-3.0897397994995117,1.1389610767364502,-3.4316422939300537,-7.959812164306641,-17.141841888427734,-0.7216728925704956,-8.619547843933105,-1.51615571975708,14.688385009765625,-0.10833465307950974
109.5,-1.1849074363708496,-13.533812522888184,-5.054272174835205,-0.16344842314720154,-7.7778425216674805,-23.988819122314453,-6.202362060546875,-14.151801109313965,-3.065769672393799,9.634373664855957,9.744508743286133
109.55,-10.170154571533203,-10.526571273803711,-16.046777725219727,1.1215558052062988,-13.878839492797852,-27.20513343811035,-10.99872875213623,-21.373186111450195,-14.610939025878906,7.2777509689331055,16.79686737060547
109.6,-4.050992965698242,-3.090580940246582,-2.5901434421539307,-0.19178012013435364,-10.985247611999512,-21.979551315307617,-7.43549108505249,-15.942133903503418,-4.532002925872803,0.7106705904006958,12.839621543884277
109.65,-6.075141906738281,-12.056662559509277,-4.767014026641846,1.2381811141967773,-4.163292407989502,-30.033958435058594,2.730623483657837,-19.63937759399414,-0.4090239703655243,-1.520872712135315,3.4146130084991455
109.7,3.3583264350891113,-8.073465347290039,-25.324918746948242,-16.561565399169922,-8.103567123413086,-25.41946029663086,-3.6401729583740234,-10.6910400390625,-8.924432754516602,36.599449157714844,9.990951538085938
109.75,-8.390839576721191,-11.690738677978516,-25.951099395751953,1.5326074361801147,-3.6751248836517334,-25.35905647277832,-12.503241539001465,-17.326499938964844,1.9524202346801758,66.13490295410156,4.660641670227051
109.8,-7.263917922973633,-12.130581855773926,-10.279966354370117,1.5883359909057617,-3.4822466373443604,-21.495094299316406,-7.281898498535156,-17.925952911376953,-9.830999374389648,62.577945709228516,15.041264533996582
109.85,-0.7249694466590881,-10.383382797241211,-16.804031372070312,-5.692198753356934,-0.9131354689598083,-21.85847282409668,-3.9235031604766846,-19.559097290039062,-11.468515396118164,58.76955032348633,0.6773222088813782
109.9,-8.061145782470703,-12.457839965820312,-12.008336067199707,-7.5044145584106445,6.786019802093506,-21.51343536376953,3.175025701522827,-14.569409370422363,7.499631404876709,45.37591552734375,9.115483283996582
109.95,2.030945301055908,-1.089117407798767,-20.28824234008789,-3.74186372756958,-12.792828559875488,-20.32510757446289,-9.189146041870117,-20.17534828186035,-4.122002601623535,28.1013126373291,10.8011474609375
110.0,-2.5456130504608154,-7.971542835235596,-18.509462356567383,-7.864323139190674,-2.4482181072235107,-24.631620407104492,-6.575838088989258,-12.48134994506836,4.080484867095947,18.20304298400879,-2.9492220878601074
110.05,-2.668656349182129,-10.20885944366455,-19.594364166259766,-6.732147693634033,-7.898924350738525,-19.54457664489746,-11.10055923461914,-15.076532363891602,-6.864148139953613,11.620866775512695,10.052562713623047
110.1,-2.3938610553741455,-14.666306495666504,-22.14749526977539,-2.482952117919922,-5.709035396575928,-11.970183372497559,-5.948110580444336,-15.384779930114746,-12.632037162780762,1.806148648262024,10.227068901062012
110.15,-10.105426788330078,-13.39848518371582,-27.033597946166992,0.5826451182365417,-10.301926612854004,-9.285804748535156,-3.724088430404663,-22.910037994384766,-8.585693359375,-2.420785427093506,4.878737449645996
110.2,-9.8818359375,-8.972875595092773,-21.80230712890625,-6.039646625518799,-4.235896587371826,-11.362701416015625,-5.953591823577881,-20.212087631225586,-2.981994152069092,29.491727828979492,6.686405658721924
110.25,10.664690971374512,-0.11664268374443054,-22.120241165161133,-3.553341865539551,1.1625356674194336,-17.85561180114746,-2.4248735904693604,-20.935758590698242,-3.2921082973480225,67.0499038696289,1.5036603212356567
110.3,14.751358985900879,-9.463862419128418,-24.992238998413086,-11.370197296142578,-1.280055284500122,-18.81119728088379,-7.97568941116333,-22.560741424560547,-2.730100631713867,51.93794250488281,-1.9023455381393433
110.35,10.348015785217285,-13.677552223205566,-12.947409629821777,-11.570481300354004,-3.750391960144043,-16.499774932861328,-11.3936767578125,-26.081768035888672,5.473996162414551,35.18439483642578,13.632814407348633
110.4,3.8431010246276855,-1.1733393669128418,-14.22746753692627,-4.040002346038818,-12.787132263183594,-28.418842315673828,-3.2713611125946045,-17.73613166809082,-7.48599910736084,46.81640625,8.079801559448242
110.45,2.0043387413024902,30.29117774963379,-15.114151954650879,-5.122420310974121,-1.286251425743103,-25.024303436279297,-5.245874881744385,-12.754362106323242,-0.5124323964118958,31.56907844543457,3.805462598800659
110.5,10.684537887573242,15.627086639404297,-11.298372268676758,-10.118131637573242,-9.647735595703125,-24.964162826538086,3.932713270187378,-18.186481475830078,-8.35543155670166,21.402894973754883,2.5963263511657715
110.55,16.254331588745117,10.695474624633789,-12.513769149780273,-7.7319746017456055,4.137331485748291,-19.779815673828125,-2.9480278491973877,-14.639344215393066,-1.1647337675094604,9.570043563842773,1.6168444156646729
110.6,12.521312713623047,8.158021926879883,-20.66121482849121,-3.234876871109009,0.9870911240577698,-25.138492584228516,-2.2103970050811768,-22.398155212402344,4.284008979797363,26.102087020874023,12.439018249511719
110.65,19.140769958496094,-5.733399868011475,-15.876986503601074,0.8836478590965271,7.214308738708496,-27.36155128479004,-1.5756291151046753,-19.47487449645996,6.107781410217285,25.08434295654297,13.10488510131836
110.7,16.7822208404541,-7.850051403045654,-18.54198455810547,-6.791479587554932,-0.43718039989471436,-28.11433219909668,-4.0371785163879395,-18.74618148803711,-1.5807186365127563,10.051438331604004,0.0005064799915999174
110.75,9.467951774597168,-6.856132984161377,-20.852949142456055,0.22001326084136963,4.929322719573975,-28.431406021118164,-6.231795787811279,-17.50819969177246,-10.103982925415039,3.002774715423584,1.129830241203308
110.8,2.045764446258545,-5.23597526550293,-22.063474655151367,-3.1295764446258545,-6.012479305267334,-25.95484161376953,-2.906855821609497,-17.42889404296875,-1.1151671409606934,-3.415034294128418,-4.180282115936279
110.85,-3.784196376800537,-1.158238410949707,-23.216533660888672,-5.750033378601074,3.2187414169311523,-21.528980255126953,1.8215423822402954,-22.894330978393555,-6.387956619262695,1.0769771337509155,4.700202465057373
110.9,-6.107185363769531,-4.884347438812256,-24.731599807739258,-3.7905447483062744,-0.7951787114143372,-28.387752532958984,-0.1373579055070877,-17.431846618652344,6.281074523925781,2.086479663848877,16.822011947631836
110.95,5.788589954376221,-7.114340782165527,-23.640405654907227,-4.877098560333252,-3.357381582260132,-24.1301212310791,-1.7553293704986572,-20.03556251525879,-9.446846961975098,-13.824322700500488,-0.9686972498893738
111.0,-2.9951512813568115,-6.497047424316406,-14.732123374938965,-7.791354656219482,-3.242003917694092,-19.697660446166992,-4.892858028411865,-14.92717456817627,3.118377208709717,-13.330645561218262,0.332812637090683
111.05,1.8364207744598389,-14.607741355895996,-13.44395923614502,-1.5969539880752563,-11.405790328979492,-17.680511474609375,-1.420486330986023,-11.267681121826172,-5.6062469482421875,-8.04742431640625,17.059465408325195
111.1,-6.041991710662842,-1.7128856182098389,-10.083494186401367,-10.14952278137207,-11.286879539489746,-15.246138572692871,-6.631611347198486,-10.679469108581543,-2.49397611618042,-9.868769645690918,6.260807991027832
111.15,-1.3597655296325684,-11.892751693725586,-24.695693969726562,-1.318124532699585,-11.647977828979492,-19.03073501586914,3.746279239654541,-20.513010025024414,-9.25084114074707,-7.8667073249816895,11.860365867614746
111.2,-10.08580207824707,-15.2616605758667,-19.954530715942383,-9.331284523010254,1.545824408531189,-21.589763641357422,-7.136707782745361,-15.594474792480469,-11.659828186035156,-15.551169395446777,14.332764625549316
111.25,-3.960432291030884,-9.659503936767578,-22.99420738220215,-7.464109420776367,-2.083810567855835,-22.80685806274414,-3.9825632572174072,-11.497026443481445,-7.633441925048828,-16.72325325012207,1.1776769161224365
111.3,0.5739566087722778,-6.863231182098389,-23.162227630615234,-5.036063194274902,-4.121756553649902,-17.360118865966797,-6.7764668464660645,-15.459526062011719,-14.65917682647705,-14.307769775390625,3.4250996112823486
111.35,-0.35948148369789124,-10.698453903198242,-22.712459564208984,-7.068614482879639,-6.370290756225586,-22.55699348449707,-2.4338724613189697,-15.672906875610352,1.1119986772537231,-9.337142944335938,10.230110168457031
111.4,-7.995791435241699,-15.695145606994629,-19.203540802001953,-5.4429473876953125,-9.007674217224121,-28.70315170288086,-2.4055702686309814,-16.54132843017578,0.2415245622396469,-9.31840705871582,6.8245930671691895
111.45,-0.19615933299064636,-2.0774896144866943,-10.941960334777832,-8.869170188903809,0.9500582218170166,-20.806798934936523,-1.0322966575622559,-18.757808685302734,-3.235067129135132,-15.0524263381958,3.5882153511047363
111.5,0.625715970993042,-3.5287628173828125,47.095008850097656,-0.47654634714126587,-10.609441757202148,-13.795450210571289,-4.5197577476501465,-15.788833618164062,-0.10861747711896896,-19.353923797607422,11.099109649658203
111.55,-8.964141845703125,26.650236129760742,139.8060760498047,-9.838980674743652,0.6485825181007385,-13.232646942138672,-3.7214622497558594,-17.999237060546875,-0.32926830649375916,-30.055448532104492,12.494690895080566
111.6,-4.812524318695068,26.801774978637695,216.64517211914062,-6.250950813293457,1.718948245048523,-20.80295181274414,-2.89750599861145,-16.135700225830078,3.7431259155273438,-33.96204376220703,10.799732208251953
111.65,0.17619650065898895,47.96623992919922,278.3474426269531,-10.124669075012207,-8.30923843383789,-14.917532920837402,-13.574955940246582,-14.800957679748535,5.681109428405762,-29.540340423583984,7.315629482269287
111.7,-7.726874828338623,71.04896545410156,427.59002685546875,-1.7992223501205444,-2.208232879638672,-18.985464096069336,-3.3414788246154785,-21.003215789794922,-1.4866173267364502,-43.604732513427734,0.3564285933971405
111.75,-8.279399871826172,90.32393646240234,585.516357421875,-8.896397590637207,5.133388519287109,-7.532626628875732,-5.6985883712768555,-7.25069522857666,-5.577234268188477,-55.71490478515625,0.6659972071647644
111.8,-4.106391906738281,80.58865356445312,612.084716796875,-3.547532081604004,-6.639647006988525,-17.925626754760742,0.003591560758650303,-15.3513765335083,-3.866115093231201,-46.3681640625,8.9854154586792
111.85,5.13327169418335,48.895599365234375,501.7743835449219,-9.797468185424805,11.840521812438965,-18.83154296875,-5.836622714996338,-10.31273365020752,-4.825791835784912,-32.84539794921875,14.01291275024414
111.9,-19.544164657592773,34.76853561401367,410.1811218261719,-8.068296432495117,20.04800033569336,-28.024993896484375,-5.5823469161987305,-20.08182716369629,-8.775238037109375,-25.945520401000977,6.207114219665527
111.95,-5.522422790527344,20.258506774902344,314.14642333984375,-4.705075740814209,9.984955787658691,-35.464324951171875,-9.001202583312988,-18.56258201599121,-6.863091945648193,-20.53868865966797,11.697952270507812
112.0,-4.4490461349487305,15.909305572509766,265.0829772949219,-7.507753849029541,5.4398980140686035,-35.34489822387695,-2.8153440952301025,-13.988377571105957,-0.42555317282676697,-23.705766677856445,4.096492290496826
112.05,-12.340156555175781,18.29974937438965,263.5155334472656,-4.490528106689453,2.8797311782836914,-29.873144149780273,-2.2246434688568115,-13.238317489624023,-7.324416160583496,-28.857234954833984,6.816105365753174
112.1,-3.65547251701355,35.604591369628906,382.8959655761719,-1.9894994497299194,1.2490074634552002,-14.88519287109375,-5.903967380523682,-11.740694999694824,-9.210357666015625,-35.9163932800293,4.873994827270508
112.15,-10.027472496032715,44.37873077392578,393.36273193359375,0.34297314286231995,-2.85335636138916,-31.644453048706055,-6.5887250900268555,-10.41146183013916,-9.743856430053711,-35.08355712890625,8.837462425231934
112.2,-5.118931293487549,37.43568801879883,368.153076171875,2.3296592235565186,-4.8635077476501465,-29.618825912475586,0.9026213884353638,-8.91399097442627,-21.83695411682129,-21.328672409057617,10.037623405456543
112.25,-1.1063731908798218,17.002302169799805,320.6036071777344,1.8618534803390503,-12.22402286529541,-32.37008285522461,-5.681036472320557,-6.080118656158447,-16.38709831237793,-25.76129150390625,12.889928817749023
112.3,-20.790660858154297,14.040382385253906,280.0906677246094,1.0377691984176636,-14.265480995178223,-24.764766693115234,-6.32625150680542,-8.896564483642578,-24.67758560180664,-20.895856857299805,0.9726304411888123
112.35,-11.654685020446777,13.665000915527344,248.08978271484375,5.114388942718506,-9.036662101745605,-37.766971588134766,-3.390740156173706,-15.716641426086426,-28.931344985961914,-19.669546127319336,6.395010948181152
112.4,-9.754842758178711,5.055257320404053,245.0919952392578,-0.34493184089660645,-10.736968040466309,-29.578678131103516,2.0220370292663574,-10.408859252929688,-34.69994354248047,-23.231767654418945,12.571764945983887
112.45,-5.063766002655029,20.617233276367188,193.10081481933594,-2.39798641204834,-7.671034336090088,-31.40745735168457,0.7141697406768799,-11.97153377532959,-26.966405868530273,-21.599241256713867,8.462105751037598
112.5,2.152661085128784,5.676130294799805,187.09152221679688,1.9600845575332642,-12.679436683654785,-28.49021339416504,-2.581359624862671,-11.939523696899414,-19.940534591674805,-24.579198837280273,13.210506439208984
112.55,-0.7925366759300232,2.970493793487549,155.22509765625,-4.642528533935547,-14.184927940368652,-32.101287841796875,0.34057414531707764,-15.834396362304688,-22.60919189453125,-21.251813888549805,7.094393730163574
112.6,-7.716722011566162,6.379515647888184,141.88009643554688,-8.613158226013184,-10.722232818603516,-27.65502166748047,-5.357312202453613,-13.195626258850098,-17.583532333374023,-5.057496547698975,3.877802848815918
112.65,-1.4047142267227173,0.808763325214386,129.30079650878906,-2.1312222480773926,-11.723952293395996,-30.193927764892578,-0.8961031436920166,-17.62615966796875,-24.35470962524414,1.2043626308441162,3.6759259700775146
112.7,-8.601624488830566,4.164882659912109,132.6584014892578,8.614312171936035,-19.42432403564453,-37.167274475097656,-2.35711932182312,-13.69387149810791,-28.463722229003906,-8.0073881149292,11.24552059173584
112.75,-14.856422424316406,-5.411288738250732,110.71498107910156,2.951031446456909,-11.21827507019043,-24.925716400146484,-1.9241877794265747,-11.598190307617188,-21.55160140991211,-12.215083122253418,5.7447614669799805
112.8,-8.630274772644043,-6.563573360443115,84.11965942382812,-6.558503150939941,-20.25789451599121,-28.342954635620117,-10.889385223388672,-17.196481704711914,-25.561500549316406,-8.91861629486084,9.870701789855957
112.85,-10.941207885742188,-7.097161769866943,72.28339385986328,1.0246039628982544,7.523714542388916,-28.773849487304688,-5.358781814575195,-15.206756591796875,-16.95885467529297,4.948582172393799,16.940397262573242
112.9,-6.349367141723633,2.4398467540740967,47.89198684692383,2.2091400623321533,4.109287261962891,-31.015010833740234,-2.273346185684204,-17.924917221069336,-11.972536087036133,-1.8657689094543457,5.232570648193359
112.95,-1.772173285484314,-3.014364004135132,26.788719177246094,1.7798385620117188,1.5607573986053467,-25.311037063598633,-5.6116814613342285,-23.042137145996094,-11.474616050720215,3.448822498321533,13.039752006530762
113.0,-18.64530372619629,-0.37032556533813477,21.160642623901367,1.149781584739685,4.222968578338623,-30.337879180908203,-8.638368606567383,-18.02152442932129,-0.5771980285644531,47.50849533081055,6.921885967254639
113.05,-3.6306231021881104,-5.417219638824463,16.38687515258789,-1.842876672744751,1.3975067138671875,-34.86018753051758,-2.817714214324951,-18.48063850402832,-11.700517654418945,71.18588256835938,5.403522491455078
113.1,-4.554920196533203,-5.710981369018555,11.79787826538086,-11.99000358581543,-4.396675109863281,-26.000383377075195,-3.93021297454834,-27.10867691040039,-12.001778602600098,60.69845199584961,12.603791236877441
113.15,-9.438153266906738,-3.4759678840637207,-1.3070476055145264,-9.521242141723633,-8.59813117980957,-29.234222412109375,-0.1390809863805771,-19.83821678161621,-13.84476375579834,53.32179641723633,6.8866753578186035
113.2,-13.308952331542969,-1.0337932109832764,-8.80945110321045,-5.519137382507324,-4.882983684539795,-26.780494689941406,-6.083798408508301,-23.788829803466797,2.261000871658325,110.96121215820312,7.408802032470703
113.25,-12.859315872192383,-8.992280006408691,-9.310591697692871,-10.07043743133545,-6.180186748504639,-27.35068130493164,-5.622936725616455,-21.804096221923828,-10.853535652160645,93.21981811523438,5.758909702301025
113.3,-3.0323424339294434,2.2413978576660156,-18.006465911865234,-7.039677619934082,-11.689406394958496,-21.919021606445312,-2.9443788528442383,-17.96026039123535,-4.252346992492676,70.12843322753906,-1.6188721656799316
113.35,-3.4062793254852295,-3.550933599472046,-14.725152969360352,-5.125321865081787,-9.540018081665039,-30.787187576293945,-7.757578372955322,-23.196687698364258,-10.122899055480957,48.40413284301758,0.27107304334640503
113.4,-5.226010799407959,-8.09356689453125,-9.848753929138184,-1.7793501615524292,4.1380109786987305,-27.256929397583008,-6.617096424102783,-16.78182029724121,-6.552143573760986,31.57792854309082,17.888181686401367
113.45,-7.628584861755371,-4.315515995025635,-21.60550308227539,-1.1186797618865967,-5.880055904388428,-28.072816848754883,-9.029296875,-15.551872253417969,-2.6816720962524414,18.004165649414062,8.831820487976074
113.5,-2.1689321994781494,3.7352094650268555,-14.304255485534668,-4.437131404876709,-0.03676332160830498,-28.076889038085938,-5.023370742797852,-15.16540241241455,-1.0138835906982422,46.556026458740234,-3.0136547088623047
113.55,-6.078784942626953,1.5774364471435547,-27.977140426635742,7.620822429656982,7.054201126098633,-31.315011978149414,-2.925093412399292,-16.240556716918945,-8.278034210205078,102.75910949707031,5.187313079833984
113.6,-11.728250503540039,-7.746115684509277,-23.86705780029297,15.082114219665527,9.02427864074707,-30.53582763671875,-2.7699978351593018,-17.341035842895508,-4.821628570556641,74.76321411132812,3.803784132003784
113.65,0.6011347770690918,-2.1632440090179443,-22.684961318969727,9.398310661315918,5.188096523284912,-24.273284912109375,-7.651704788208008,-20.05443572998047,-0.7006399631500244,56.70710754394531,5.816103935241699
113.7,-2.679365396499634,-8.344626426696777,-22.161685943603516,11.434415817260742,0.37732258439064026,-29.396787643432617,-3.8755710124969482,-18.793928146362305,-6.582799911499023,50.86548614501953,1.3031913042068481
113.75,-12.396883964538574,-6.2530837059021,-31.92172622680664,19.094308853149414,-3.512925386428833,-27.43511199951172,2.190096855163574,-20.278249740600586,-10.069025993347168,106.51972961425781,2.7052149772644043
113.8,-3.421630382537842,27.4054012298584,-31.166034698486328,15.803300857543945,-0.46112799644470215,-22.262327194213867,-2.29106068611145,-26.70431137084961,-5.963630199432373,112.54438781738281,0.5849160552024841
113.85,-13.425189971923828,37.20138168334961,-34.45368957519531,17.58939552307129,5.302637100219727,-29.975584030151367,-4.167600631713867,-17.492084503173828,-11.552579879760742,137.71917724609375,-0.40194812417030334
113.9,-0.04939164221286774,34.20152282714844,-26.569984436035156,39.94351577758789,-1.8519248962402344,-29.721975326538086,-5.695745944976807,-24.067920684814453,4.843716621398926,154.41404724121094,4.689760684967041
113.95,-4.28510046005249,37.41757583618164,-27.572484970092773,34.86407470703125,0.06392612308263779,-24.87195587158203,-5.489253520965576,-24.20110321044922,-9.306331634521484,160.53948974609375,3.3488032817840576
114.0,-12.74740982055664,9.711328506469727,-31.89682388305664,24.543848037719727,-5.7910284996032715,-33.22069549560547,-6.526225566864014,-23.890567779541016,1.5040184259414673,176.23765563964844,8.644579887390137
114.05,-5.735683917999268,2.419524908065796,-40.51491165161133,40.5941162109375,1.7434521913528442,-28.00183868408203,-6.815165042877197,-24.410720825195312,-17.672576904296875,150.67868041992188,13.638758659362793
114.1,-4.584599494934082,-0.24214677512645721,-32.40571975708008,26.359268188476562,-1.0050511360168457,-25.14861488342285,-1.7929576635360718,-23.328075408935547,-2.4069159030914307,204.30364990234375,8.497343063354492
114.15,-7.811934471130371,-3.163881540298462,-48.06422424316406,17.00138282775879,-2.5324103832244873,-24.45001792907715,-6.345930576324463,-27.73631477355957,8.14610767364502,186.46554565429688,-0.5515002608299255
114.2,-4.379948139190674,0.7956825494766235,-25.446781158447266,11.574419021606445,-6.67030143737793,-24.9923152923584,5.093884468078613,-15.947994232177734,0.7712165713310242,148.2344512939453,6.931282043457031
114.25,-15.065848350524902,-2.0482797622680664,-38.1114501953125,0.9354551434516907,-4.933705806732178,-25.02065658569336,0.2339029312133789,-20.583221435546875,5.611778736114502,116.41619110107422,2.9710211753845215
114.3,-5.59027624130249,-12.28908634185791,-34.72463607788086,1.6281894445419312,0.2936592996120453,-23.816810607910156,9.130594253540039,-12.272172927856445,-5.952763557434082,91.88733673095703,0.6863560676574707
114.35,-10.195186614990234,-18.654190063476562,-32.30583572387695,0.3913683593273163,-10.947467803955078,-19.954418182373047,4.790741443634033,-13.101630210876465,10.503910064697266,75.81745910644531,10.454597473144531
114.4,-2.30611252784729,-6.588246822357178,-30.61285400390625,2.5037360191345215,-2.220094919204712,-20.267269134521484,2.6892027854919434,-13.822702407836914,0.8228033781051636,61.7479362487793,9.114140510559082
