auto_rewarded,change_contrast,change_frame,change_image_category,change_image_name,change_ori,change_time,cumulative_reward_number,cumulative_volume,delta_ori,initial_contrast,initial_image_category,initial_image_name,initial_ori,lick_times,optogenetics,response_latency,response_time,response_type,reward_frames,reward_times,reward_volume,rewarded,scheduled_change_time,startframe,starttime,endframe,endtime,trial_length,mouse_id,response_window,task,stage,session_duration,user_id,LDT_mode,blank_screen_timeout,stim_duration,blank_duration_range,prechange_minimum,stimulus_distribution,stimulus,distribution_mean,computer_name,behavior_session_uuid,startdatetime,date,year,month,day,hour,dayofweek,number_of_rewards,rig_id,trial_type,lick_frames,reward_licks,reward_lick_count,reward_lick_latency,reward_rate,response,color
,1.0,78424.0,im077,im077,90.0,2997.6248459354974,101,0.6970000000000005,0.0,1.0,im061,im061,90.0,[],False,,[],MISS,[],[],0.0,True,4.857897371454328,78283,2992.2370709879324,78503,3000.6440097792074,8.40757028432563,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
False,1.0,78644.0,im077,im077,90.0,3006.031794348266,101,0.6970000000000005,0.0,1.0,im077,im077,90.0,[],False,,[],CR,[],[],0.0,False,4.857890315754503,78503,3000.6440097792074,78723,3009.0342738167383,8.389679048210382,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,catch,[],[],0,,0.0,0.0,#4c72b0
,1.0,78864.0,im069,im069,90.0,3014.455413345713,101,0.6970000000000005,0.0,1.0,im077,im077,90.0,"[3015.2227086084895, 3015.3228469341993]",False,0.7672952627763152,[],MISS,[],[],0.0,True,4.857894164445042,78723,3009.0342738167383,78903,3015.9232862531208,6.889273500535637,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,"[78884, 78886]",[],0,,0.0,0.0,#ccb974
,1.0,79124.0,im062,im062,90.0,3024.3469090992585,101,0.6970000000000005,0.0,1.0,im069,im069,90.0,[],False,,[],MISS,[],[],0.0,True,7.62592644399183,78903,3015.9232862531208,79143,3025.0642115301453,9.141254012472928,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,,,,,,101,0.6970000000000005,0.0,1.0,,,90.0,[3032.620406240225],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,7.625920992029478,79143,3025.0642115301453,79343,3032.7371734571643,7.672179055400193,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[79340],[],0,,0.0,0.0,lightgray
,1.0,,,,,,101,0.6970000000000005,0.0,1.0,,,90.0,"[3032.7872163210995, 3032.987380079925]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,7.625912332592179,79343,3032.7371734571643,79363,3033.5044719274156,0.7672099517658353,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[79344, 79348]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,101,0.6970000000000005,0.0,1.0,,,90.0,"[3037.557814334519, 3037.724619604647, 3037.891423592344]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,7.625931896419843,79363,3033.5044719274156,79483,3038.074911313597,4.57065298454836,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[79468, 79473, 79478]",[],0,,0.0,0.0,lightgray
,1.0,79684.0,im077,im077,90.0,3045.7812740639783,101,0.6970000000000005,0.0,1.0,im062,im062,90.0,[],False,,[],MISS,[],[],0.0,True,7.625931575579216,79483,3038.074911313597,79703,3046.4985309527256,8.42356158932671,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,,,,,,101,0.6970000000000005,0.0,1.0,,,90.0,[3049.250811495818],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,7.625928047263642,79703,3046.4985309527256,79783,3049.5677456785925,3.069434096571058,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[79774],[],0,,0.0,0.0,lightgray
,1.0,79884.0,im062,im062,90.0,3053.420911819674,101,0.6970000000000005,0.0,1.0,im077,im077,90.0,[],False,,[],MISS,[],[],0.0,True,3.0433015026073917,79783,3049.5677456785925,80003,3057.9413112285547,8.373680046293885,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
False,1.0,80084.0,im062,im062,90.0,3061.060557272751,101,0.6970000000000005,0.0,1.0,im062,im062,90.0,[],False,,[],CR,[],[],0.0,False,3.0432938052263125,80003,3057.9413112285547,80223,3066.36493215058,8.42338615655899,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,catch,[],[],0,,0.0,0.0,#4c72b0
,1.0,80324.0,im066,im066,90.0,3070.218116251752,101,0.6970000000000005,0.0,1.0,im062,im062,90.0,[],False,,[],MISS,[],[],0.0,True,3.0433015026073917,80223,3066.36493215058,80443,3074.77188120503,8.406756944488734,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
False,1.0,80524.0,im066,im066,90.0,3077.8744727000594,101,0.6970000000000005,0.0,1.0,im066,im066,90.0,[],False,,[],CR,[],[],0.0,False,3.0432832216765746,80443,3074.77188120503,80663,3083.1621397901326,8.390572247095406,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,catch,[],[],0,,0.0,0.0,#4c72b0
,1.0,80744.0,im065,im065,90.0,3086.2813762123697,101,0.6970000000000005,0.0,1.0,im066,im066,90.0,[],False,,[],MISS,[],[],0.0,True,3.0432986159730717,80663,3083.1621397901326,80883,3091.5690878820606,8.406914416700602,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,80964.0,im077,im077,90.0,3094.6883207769133,101,0.6970000000000005,0.0,1.0,im065,im065,90.0,[],False,,[],MISS,[],[],0.0,True,3.043295088123159,80883,3091.5690878820606,81103,3099.9760083924048,8.406984012573957,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,81224.0,im062,im062,90.0,3104.5798303210177,101,0.6970000000000005,0.0,1.0,im077,im077,90.0,[],False,,[],MISS,[],[],0.0,True,3.862966689670884,81103,3099.9760083924048,81323,3108.36627531657,8.389806052204221,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,81444.0,im061,im061,90.0,3113.0201182998717,102,0.7040000000000005,0.0,1.0,im062,im062,90.0,"[3113.6539770439267, 3113.8875057050027, 3114.137705591973, 3114.271150128916, 3114.40455650026]",False,0.6338587440550327,[],HIT,[81461],[3113.65397704],0.007,True,3.8629522574306066,81323,3108.36627531657,81543,3116.7898984835483,8.424227078445256,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[81461, 81466, 81473, 81477, 81481]",[0.23352866 0.48372855 0.61717308 0.75057946],4,0.23352866107597947,0.0,1.0,#55a868
,1.0,,,,,,102,0.7040000000000005,0.0,1.0,,,90.0,"[3120.2093901648186, 3120.3428314947523, 3120.509637406096]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.670271616055743,81543,3116.7898984835483,81643,3120.5930435694754,3.8036460471339524,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[81632, 81636, 81641]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,102,0.7040000000000005,0.0,1.0,,,90.0,[3120.6931222411804],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.670270333158896,81643,3120.5930435694754,81663,3121.3603276070207,0.7669370211660862,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[81645],[],0,,0.0,0.0,lightgray
,1.0,,,,,,102,0.7040000000000005,0.0,1.0,,,90.0,[3124.3127763983794],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.6702668048433225,81663,3121.3603276070207,81743,3124.42954072915,3.068781756795943,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[81740],[],0,,0.0,0.0,lightgray
,1.0,,,,,,102,0.7040000000000005,0.0,1.0,,,90.0,[3124.479579744395],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,4.670274823065029,81743,3124.42954072915,81763,3125.196839198936,0.7675781357102096,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[81744],[],0,,0.0,0.0,lightgray
,1.0,81904.0,im063,im063,90.0,3130.6013607410714,102,0.7040000000000005,0.0,1.0,im061,im061,90.0,[3131.5687722959556],False,0.9674115548841655,[],MISS,[],[],0.0,True,4.67026808820583,81763,3125.196839198936,81943,3132.085856446065,6.888512758538127,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[81928],[],0,,0.0,0.0,#ccb974
,1.0,82024.0,im066,im066,90.0,3135.171742077451,102,0.7040000000000005,0.0,1.0,im063,im063,90.0,[],False,,[],MISS,[],[],0.0,True,2.5181241553518703,81943,3132.085856446065,82163,3140.4761281805113,8.390858647413552,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,82244.0,im077,im077,90.0,3143.562001945451,102,0.7040000000000005,0.0,1.0,im066,im066,90.0,[],False,,[],MISS,[],[],0.0,True,2.518122552080058,82163,3140.4761281805113,82383,3148.8830272029154,8.406888759694993,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,,,,,,102,0.7040000000000005,0.0,1.0,,,90.0,[3149.3667974448763],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,2.518116457970791,82383,3148.8830272029154,82403,3149.6503587067127,0.7674607527442276,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[82395],[],0,,0.0,0.0,lightgray
,1.0,,,,,,102,0.7040000000000005,0.0,1.0,,,90.0,[3151.6686902884394],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,2.5181270419861903,82403,3149.6503587067127,82463,3151.952264700085,2.3012013765983284,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[82455],[],0,,0.0,0.0,lightgray
,1.0,82544.0,im066,im066,90.0,3155.071507857647,102,0.7040000000000005,0.0,1.0,im077,im077,90.0,[],False,,[],MISS,[],[],0.0,True,2.518119023764484,82463,3151.952264700085,82683,3160.359201246407,8.40704526938498,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,82764.0,im061,im061,90.0,3163.478440876119,102,0.7040000000000005,0.0,1.0,im066,im066,90.0,[],False,,[],MISS,[],[],0.0,True,2.5181167792770793,82683,3160.359201246407,82903,3168.7995001296513,8.440988426562399,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,82984.0,im062,im062,90.0,3171.9020694950595,102,0.7040000000000005,0.0,1.0,im061,im061,90.0,"[3176.572599420324, 3176.6893506012857]",False,4.670529925264418,[],MISS,[],[],0.0,True,2.5405258699934166,82903,3168.7995001296513,83123,3177.17308460176,8.373020650353283,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,"[83106, 83109]",[],0,,0.0,0.0,#ccb974
False,1.0,83204.0,im062,im062,90.0,3180.2922931220382,102,0.7040000000000005,0.0,1.0,im062,im062,90.0,[],False,,[],CR,[],[],0.0,False,3.0236622290899504,83123,3177.17308460176,83343,3185.579995811451,8.406823012512177,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,catch,[],[],0,,0.0,0.0,#4c72b0
,1.0,83424.0,im066,im066,90.0,3188.6825930797495,102,0.7040000000000005,0.0,1.0,im062,im062,90.0,[],False,,[],MISS,[],[],0.0,True,3.023655493765091,83343,3185.579995811451,83563,3193.986962825991,8.406909605953842,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,83644.0,im069,im069,90.0,3197.0895273806527,102,0.7040000000000005,0.0,1.0,im066,im066,90.0,[],False,,[],MISS,[],[],0.0,True,3.0236500413370777,83563,3193.986962825991,83783,3202.3939093146473,8.407146616373211,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,83864.0,im085,im085,90.0,3205.513112061657,102,0.7040000000000005,0.0,1.0,im069,im069,90.0,[],False,,[],MISS,[],[],0.0,True,3.0236452305903185,83783,3202.3939093146473,84003,3210.800829183776,8.406832634005696,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
False,1.0,84084.0,im085,im085,90.0,3213.920091584325,102,0.7040000000000005,0.0,1.0,im085,im085,90.0,[],False,,[],CR,[],[],0.0,False,3.023655172924464,84003,3210.800829183776,84223,3219.191106691025,8.390063267666847,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,catch,[],[],0,,0.0,0.0,#4c72b0
,1.0,84304.0,im077,im077,90.0,3222.3103508106433,102,0.7040000000000005,0.0,1.0,im085,im085,90.0,[],False,,[],MISS,[],[],0.0,True,3.023646834327792,84223,3219.191106691025,84443,3227.5980499722064,8.407081190031022,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
False,1.0,84564.0,im077,im077,90.0,3232.2519035395235,102,0.7040000000000005,0.0,1.0,im077,im077,90.0,[],False,,[],CR,[],[],0.0,False,4.1354965115524465,84443,3227.5980499722064,84663,3236.0383443655446,8.440968221053481,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,catch,[],[],0,,0.0,0.0,#4c72b0
,1.0,84784.0,im063,im063,90.0,3240.6588317472488,102,0.7040000000000005,0.0,1.0,im077,im077,90.0,[],False,,[],MISS,[],[],0.0,True,4.135489135011994,84663,3236.0383443655446,84883,3244.4119246685877,8.372998842038214,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,85004.0,im069,im069,90.0,3249.0490544121712,102,0.7040000000000005,0.0,1.0,im063,im063,90.0,"[3249.8163939337246, 3249.9665369577706]",False,0.7673395215533674,[],MISS,[],[],0.0,True,4.135497794449293,84883,3244.4119246685877,85043,3250.51697446499,6.105129654984921,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,"[85024, 85027]",[],0,,0.0,0.0,#ccb974
