auto_rewarded,change_contrast,change_frame,change_image_category,change_image_name,change_ori,change_time,cumulative_reward_number,cumulative_volume,delta_ori,initial_contrast,initial_image_category,initial_image_name,initial_ori,lick_times,optogenetics,response_latency,response_time,response_type,reward_frames,reward_times,reward_volume,rewarded,scheduled_change_time,startframe,starttime,endframe,endtime,trial_length
False,1.0,17423.0,im069,im069,90.0,665.8534097841475,21,0.13700000000000004,0.0,1.0,im069,im069,90.0,"[666.354714467423, 666.3877116020303, 666.5214579997119, 666.5548310165759]",False,0.5014079548418522,[],[],[],[],0.0,False,2.3667006601124285,17342,662.8004443878308,17442.0,666.6019721629564,3.801527775125578
,1.0,,,,,,21,0.13700000000000004,0.0,1.0,,,90.0,[666.672369257547],False,inf,[],[],[],[],0.0,True,2.858736085978876,17442,666.6204833998345,17462.0,667.3692782996222,0.7487948997877538
,1.0,17543.0,im077,im077,90.0,670.4568040133454,22,0.14400000000000004,0.0,1.0,im069,im069,90.0,"[670.5090551692992, 670.7092041110154, 671.0583085685503, 671.092182868626, 671.1588051051367, 671.1920530416537, 671.3260528070386, 671.4263751932885, 671.5920407902449, 671.7255363857839, 671.8922802389134, 671.9256542178337, 672.043907340616, 672.144403235754, 672.194025781937, 672.2928276413586, 672.3260165657848, 672.4595503269229, 672.4928200724535, 672.6595424371772, 672.6928144276608]",False,0.2525027277879417,[],[],[17547],[670.7117865374312],0.007,True,2.858738330931942,17462,667.3875348861329,17682.0,675.7595931747928,8.3720582886599
,1.0,,,,,,22,0.14400000000000004,0.0,1.0,,,90.0,"[677.64698790689, 677.8469886768144]",False,inf,[],[],[],[],0.0,True,2.6932050973323385,17682,675.7778927376494,17742.0,678.0614304435439,2.2835377058945596
,1.0,,,,,,22,0.14400000000000004,0.0,1.0,,,90.0,[678.2322002772707],False,inf,[],[],[],[],0.0,True,2.6932060596213887,17742,678.0798101858236,17762.0,678.8287680107169,0.7489578248932958
,1.0,,,,,,22,0.14400000000000004,0.0,1.0,,,90.0,"[681.3509752091486, 681.5502152342815, 681.5834615672939, 681.7838305220939]",False,inf,[],[],[],[],0.0,True,2.6932054181729654,17762,678.8472956044134,17842.0,681.8979787670542,3.05068316264078
,1.0,17923.0,im061,im061,90.0,684.9694493068382,23,0.15100000000000005,0.0,1.0,im077,im077,90.0,"[685.536957047414, 685.5707072294317, 685.8382744311821, 685.9384277989157, 686.0708175566979, 686.1040638897102, 686.2039356664754, 686.2375578817446, 686.3374319034629, 686.3710554016288, 686.470926216105, 686.5061792854685, 686.6563009340316, 686.8048241210636, 686.9379120834637, 686.9714685513172]",False,0.5676007487345487,[],[],[17936],[685.5388563431334],0.007,True,2.6932060596213887,17842,681.9163068737835,18062.0,690.2882711919956,8.371964318212122
,1.0,,,,,,23,0.15100000000000005,0.0,1.0,,,90.0,"[692.6439750762656, 692.7938446400221, 692.8430938699748, 693.0438338960521, 693.0767094783951]",False,inf,[],[],[],[],0.0,True,3.24447370804387,18062,690.3071804407518,18142.0,693.324109893525,3.0169294527731836
,1.0,,,,,,23,0.15100000000000005,0.0,1.0,,,90.0,"[696.5644756667316, 696.6961226402782, 696.7295023922343, 696.9295089349616, 696.9630342931487]",False,inf,[],[],[],[],0.0,True,3.2444772358937826,18142,693.3424938053358,18242.0,697.1439430043101,3.8014491989742965
,1.0,,,,,,23,0.15100000000000005,0.0,1.0,,,90.0,"[700.7494587872643, 700.7827057619579, 700.9162016781047, 700.9498238933738]",False,inf,[],[],[],[],0.0,True,3.244476273837563,18242,697.1621793855447,18342.0,700.9637722666375,3.8015928810928017
,1.0,,,,,,23,0.15100000000000005,0.0,1.0,,,90.0,[701.1349487716798],False,inf,[],[],[],[],0.0,True,3.244478518790629,18342,700.9820551520679,18362.0,701.7310784035362,0.7490232514683157
,1.0,,,,,,23,0.15100000000000005,0.0,1.0,,,90.0,"[704.5865815179422, 704.7531993286684, 704.7864495101385]",False,inf,[],[],[],[],0.0,True,3.2444769152859863,18362,701.7492599417455,18442.0,704.8002923671156,3.0510324253700674
,1.0,,,,,,23,0.15100000000000005,0.0,1.0,,,90.0,[704.9715727849398],False,inf,[],[],[],[],0.0,True,3.2444698593533303,18442,704.8185454255436,18462.0,705.5675866373349,0.7490412117913365
,1.0,,,,,,23,0.15100000000000005,0.0,1.0,,,90.0,"[708.9570621917956, 708.9903101285454, 709.1566800235305, 709.3572975350544, 709.3905470753089]",False,inf,[],[],[],[],0.0,True,6.391745245668403,18462,705.5858663155232,18562.0,709.40408877749,3.8182224619667977
,1.0,,,,,,23,0.15100000000000005,0.0,1.0,,,90.0,"[713.3946695923805, 713.577159767272, 713.6104083454702]",False,inf,[],[],[],[],0.0,True,6.391742359266914,18562,709.4225422851741,18682.0,713.9912321944721,4.568689909297973
,1.0,,,,,,23,0.15100000000000005,0.0,1.0,,,90.0,"[718.1141354164574, 718.2476306911558, 718.2808789485134]",False,inf,[],[],[],[],0.0,True,6.3917420386591175,18682,714.0097543359734,18802.0,718.5616812454537,4.551926909480244
,1.0,18983.0,im062,im062,90.0,725.451982971048,24,0.158,0.0,1.0,im061,im061,90.0,"[725.4545214590617, 725.5051523444708, 725.6052649810445, 725.6551434607245, 725.8535226769745, 725.9540047813207, 725.9873765152879, 726.0542501951568, 726.0874994148035, 726.2219956524204, 726.3718658576254, 726.4712357094977, 726.5044852497522, 726.6049817863386, 726.6382338923868, 726.7384799476713, 726.7717269221321, 726.9052218764555, 727.0220939847641]",False,0.15338303614407778,[],[],[18985],[725.6072101392783],0.007,True,6.3917423594997445,18802,718.5800892109983,19042.0,727.7192653748207,9.139176163822412
,1.0,,,,,,24,0.158,0.0,1.0,,,90.0,"[732.3100470236968, 732.460540706059, 732.5105391344987]",False,inf,[],[],[],[],0.0,True,5.809670628508115,19042,727.7377673110459,19182.0,733.057024090318,5.319256779272109
,1.0,,,,,,24,0.158,0.0,1.0,,,90.0,"[735.845554102445, 735.8788052462041, 736.0122985967901, 736.045548778493]",False,inf,[],[],[],[],0.0,True,5.80968730593429,19182,733.0760176882613,19262.0,736.1262287532445,3.0502110649831593
,1.0,,,,,,24,0.158,0.0,1.0,,,90.0,[736.246540568769],False,inf,[],[],[],[],0.0,True,5.809688588831136,19262,736.1443955383729,19282.0,736.8934983280487,0.7491027896758169
,1.0,,,,,,24,0.158,0.0,1.0,,,90.0,"[741.1336277315859, 741.1668766303919, 741.3003728673793, 741.3336224076338]",False,inf,[],[],[],[],0.0,True,5.809687626774917,19282,736.911829962628,19402.0,741.4806590639055,4.568829101277515
,1.0,,,,,,24,0.158,0.0,1.0,,,90.0,[741.5511180572212],False,inf,[],[],[],[],0.0,True,5.809686985326493,19402,741.4992062214296,19422.0,742.2479693701025,0.7487631486728787
,1.0,,,,,,24,0.158,0.0,1.0,,,90.0,"[746.1217172045726, 746.1717162744608, 746.3214601164218, 746.4710772745311, 746.5043261733372]",False,inf,[],[],[],[],0.0,True,5.809688588831136,19422,742.2664299334865,19542.0,746.818421948934,4.551992015447468
,1.0,19643.0,im065,im065,90.0,750.656265334459,25,0.165,0.0,1.0,im062,im062,90.0,"[751.1584282608237, 751.1915479099844, 751.325167944422, 751.3584206916858, 751.4757918382529, 751.5759121719748, 751.6762845902704, 751.825526828412, 751.858775727218, 751.9590256311931, 751.9922716435976, 752.1261434420012, 752.1590148550458, 752.243392074015, 752.2933917853516, 752.4431330617517, 752.4763800362125]",False,0.5022559347562492,[],[],[19654],[751.1603637975641],0.007,True,3.7900824145772276,19542,746.8369572397787,19762.0,755.2253949488513,8.388437709072605
,1.0,,,,,,25,0.165,0.0,1.0,,,90.0,"[757.2637217855081, 757.2969565726817, 757.4303415203467]",False,inf,[],[],[],[],0.0,True,3.7750061868225657,19762,755.2436768722255,19822.0,757.5106199553702,2.2669430831447244
,1.0,,,,,,25,0.165,0.0,1.0,,,90.0,[757.6309660878032],False,inf,[],[],[],[],0.0,True,3.775010997569325,19822,757.5295888578985,19842.0,758.2779196777847,0.7483308198861778
,1.0,,,,,,25,0.165,0.0,1.0,,,90.0,"[761.0497235725634, 761.0830975517165, 761.1833439278416, 761.2165921851993]",False,inf,[],[],[],[],0.0,True,3.775011639017748,19842,758.2960418832954,19922.0,761.330414900789,3.0343730174936354
,1.0,,,,,,25,0.165,0.0,1.0,,,90.0,[761.3517186348327],False,inf,[],[],[],[],0.0,True,3.7750084320084625,19922,761.3492006729357,19942.0,762.0977989721578,0.748598299222067
,1.0,,,,,,25,0.165,0.0,1.0,,,90.0,[765.1367053475697],False,inf,[],[],[],[],0.0,True,3.7749898302370184,19942,762.1168445264921,20022.0,765.150271744933,3.03342721844092
,1.0,,,,,,25,0.165,0.0,1.0,,,90.0,"[765.171340392204, 765.3204588328954]",False,inf,[],[],[],[],0.0,True,3.775011639017748,20022,765.1688920261804,20042.0,765.9175919932313,0.7486999670509249
,1.0,20123.0,im069,im069,90.0,768.988184084883,26,0.17200000000000001,0.0,1.0,im065,im065,90.0,"[769.3564505171962, 769.5233207333367, 769.6234439534601, 769.6568172911648, 769.7236874429509, 769.7576932378579, 769.8576894532889, 770.0075718457811, 770.1409295324702, 770.2741688736714, 770.3078023141716, 770.4075461241882, 770.4409168960992]",False,0.3683918335009366,[],[],[20130],[769.3585614871699],0.007,True,2.6027463546041645,20042,765.9357988683041,20262.0,774.2911422648467,8.355343396542594
,1.0,,,,,,26,0.17200000000000001,0.0,1.0,,,90.0,"[775.3288815452252, 775.4784990241751, 775.5117469606921]",False,inf,[],[],[],[],0.0,True,7.513357660963607,20262,774.3095572865568,20302.0,775.8257840448059,1.516226758249104
,1.0,,,,,,26,0.17200000000000001,0.0,1.0,,,90.0,"[778.4638081872836, 778.4970625382848, 778.5972194338683, 778.6304651254322, 778.7972914029378, 778.8312641638331]",False,inf,[],[],[],[],0.0,True,7.51336118904635,20302,775.8443591047544,20382.0,778.8783106980845,3.03395159333013
,1.0,,,,,,26,0.17200000000000001,0.0,1.0,,,90.0,"[782.1013105204329, 782.2504010586999]",False,inf,[],[],[],[],0.0,True,7.513361830494773,20382,778.8965028200764,20482.0,782.6981444503181,3.8016416302416474
,1.0,,,,,,26,0.17200000000000001,0.0,1.0,,,90.0,[785.6534135043621],False,inf,[],[],[],[],0.0,True,7.513342587274906,20482,782.7165495294612,20562.0,785.7339892457239,3.017439716262743
,1.0,,,,,,26,0.17200000000000001,0.0,1.0,,,90.0,[785.8051028256305],False,inf,[],[],[],[],0.0,True,7.513360868205723,20562,785.753027423285,20582.0,786.5012860815041,0.7482586582191288
,1.0,,,,,,26,0.17200000000000001,0.0,1.0,,,90.0,"[788.4890702303965, 788.522443888709, 788.655940446537, 788.6891896659508]",False,inf,[],[],[],[],0.0,True,7.513360547597927,20582,786.5199878255371,20642.0,788.8031971154269,2.2832092898897827
,1.0,20723.0,im062,im062,90.0,791.8904136563651,27,0.17900000000000002,0.0,1.0,im069,im069,90.0,"[792.3753174312878, 792.408817773452, 792.6939353393391, 792.794057918014, 792.8940538128372, 792.9424566661473, 793.0426491615362, 793.075878175674, 793.1764183300547, 793.2096665874124, 793.3099139255937, 793.3432885459624, 793.4109133488964, 793.4609098529909, 793.6110292566009, 793.7103997501545, 793.7433991299476, 793.8775210888125, 793.9107654977124]",False,0.48499870765954256,[],[],[20734],[792.3773193568923],0.007,True,2.413879426419726,20642,788.8213376018684,20862.0,797.210163380485,8.388825778616592
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,"[798.5476193379145, 798.5812386665493, 798.7147333000321]",False,inf,[],[],[],[],0.0,False,4.678957184187993,20862,797.2282984144986,20902.0,798.7280860987958,1.4997876842971891
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,[798.9484784789383],False,inf,[],[],[],[],0.0,False,4.678899775369018,20902,798.7466047124472,20922.0,799.4953970464412,0.7487923339940608
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,"[800.5333027795423, 800.5829237222206, 800.7156672326382, 800.7496669336688]",False,inf,[],[],[],[],0.0,False,4.678959749748856,20922,799.5136109772138,20962.0,801.0300166965462,1.516405719332397
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,"[803.9854368092492, 804.0186844251584]",False,inf,[],[],[],[],0.0,False,4.678959428908229,20962,801.0481437128037,21042.0,804.099183835322,3.051040122518316
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,"[804.1199352918193, 804.1696819562931]",False,inf,[],[],[],[],0.0,False,4.678960712037906,21042,804.1175930837635,21062.0,804.8665063288063,0.748913245042786
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,"[807.054084063042, 807.0874586834107]",False,inf,[],[],[],[],0.0,False,4.678940827369615,21062,804.8856480985414,21122.0,807.1684106276371,2.282762529095635
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,[807.1895819047932],False,inf,[],[],[],[],0.0,False,4.4783044326245545,21122,807.186599221779,21142.0,807.9357270272449,0.7491278054658324
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,[811.0751851028763],False,inf,[],[],[],[],0.0,False,4.478298980662203,21142,807.9538062564097,21242.0,811.7722262809984,3.818420024588704
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,"[814.8957799202763, 815.0458893815521]",False,inf,[],[],[],[],0.0,False,4.478304112016758,21242,811.7906631114893,21342.0,815.5920565053821,3.801393393892795
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,"[819.5324272178113, 819.7153991118539, 819.7486672538798]",False,inf,[],[],[],[],0.0,False,4.478304112016758,21342,815.6105244455393,21462.0,820.162527685985,4.552003240445629
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,"[823.0014352158178, 823.034683794016, 823.1678035072982]",False,inf,[],[],[],[],0.0,False,4.478304753465181,21462,820.1812528423034,21542.0,823.2150376618374,3.0337848195340484
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,[823.3855210940819],False,inf,[],[],[],[],0.0,False,4.478303791408962,21542,823.2334853967186,21562.0,823.9823412329424,0.7488558362238109
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,"[827.3712936954107, 827.4717908734456, 827.505038168747]",False,inf,[],[],[],[],0.0,False,3.5991312886681044,21562,824.0011747924145,21662.0,827.8188485046849,3.8176737122703344
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,"[831.1591707242187, 831.3076817239635, 831.4411122137681, 831.4743572638836]",False,inf,[],[],[],[],0.0,False,3.599132571564951,21662,827.8373991900589,21762.0,831.6553589834366,3.8179597933776677
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,[835.3942770329304],False,inf,[],[],[],[],0.0,False,3.599132892405578,21762,831.6735058841296,21862.0,835.4751920944545,3.8016862103249878
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,[835.595902242465],False,inf,[],[],[],[],0.0,False,3.599132571564951,21862,835.4933794056997,21882.0,836.2424927789252,0.7491133732255548
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,"[838.7656197983306, 838.931285395287, 838.9641590532847]",False,inf,[],[],[],[],0.0,False,3.5991328921727472,21882,836.2607314053457,21962.0,839.3117282306775,3.050996825331822
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,"[842.4848361031618, 842.6345417797565, 842.7841582964174, 842.8174081575125]",False,inf,[],[],[],[],0.0,False,3.5991319301165277,21962,839.3298748107627,22062.0,843.1314923870377,3.801617576275021
False,1.0,22163.0,im062,im062,90.0,846.9864275089931,27,0.17900000000000002,0.0,1.0,im062,im062,90.0,"[847.2386409484316, 847.3545085662045, 847.3878812622279]",False,0.25232184235937893,[],[],[],[],0.0,False,3.298999276195559,22062,843.1502730278298,22182.0,847.7353458853904,4.58507285756059
,1.0,,,,,,27,0.17900000000000002,0.0,1.0,,,90.0,"[851.825115025742, 851.8587333923206, 851.9918553507887, 852.0251084188931, 852.1919741448946, 852.2252262509428]",False,inf,[],[],[],[],0.0,True,5.135497780314381,22182,847.7540383285377,22302.0,852.3058023129124,4.551763984374702
,1.0,22443.0,im063,im063,90.0,857.6959128903691,29,0.19300000000000003,0.0,1.0,im062,im062,90.0,"[858.397395700682, 858.4305211228784, 858.6155186758842, 858.6655212736223, 858.7638827862684, 858.8305066262837, 858.8641298038419, 858.9640022220556, 858.997250800021, 859.0974981382024, 859.1307457541116, 859.2322477435227, 859.3823677885812, 859.5308579416014, 859.9316106040496, 859.9648617478088]",False,2.2358000229578465,[],[],"[22458, 22460]","[858.331142611336, 858.3992754325736]",0.007,True,5.135500987789328,22302,852.324068200076,22502.0,859.9788229498081,7.654754749732092
,1.0,,,,,,29,0.19300000000000003,0.0,1.0,,,90.0,"[860.3316054083407, 860.365456296131]",False,inf,[],[],[],[],0.0,False,2.9815353018558426,22502,859.9971225126646,22522.0,860.7461229930632,0.7490004803985357
False,1.0,22603.0,im063,im063,90.0,863.8002667096443,29,0.19300000000000003,0.0,1.0,im063,im063,90.0,"[865.3371679519769, 865.4872883176431]",False,1.5370048345066607,[],[],[],[],0.0,False,2.9815320946137263,22522,860.7643279437907,22662.0,866.0838778601028,5.3195499163120985
,1.0,,,,,,29,0.19300000000000003,0.0,1.0,,,90.0,"[869.839597716229, 869.8728402007837]",False,inf,[],[],[],[],0.0,True,3.659255283546031,22662,866.1025424005929,22762.0,869.8870307165198,3.7844883159268647
,1.0,,,,,,29,0.19300000000000003,0.0,1.0,,,90.0,"[870.007264918182, 870.2068824290764]",False,inf,[],[],[],[],0.0,True,3.6592559247616236,22762,869.9052693427075,22782.0,870.6543346082326,0.7490652655251324
,1.0,,,,,,29,0.19300000000000003,0.0,1.0,,,90.0,"[873.2591557146516, 873.2925296938047, 873.3926513101906, 873.4260268928483]",False,inf,[],[],[],[],0.0,True,3.659254641864777,22782,870.6724590586964,22862.0,873.7068564507645,3.0343973920680583
,1.0,,,,,,29,0.19300000000000003,0.0,1.0,,,90.0,"[876.8300422257744, 876.9802924825344, 877.3465207482222]",False,inf,[],[],[],[],0.0,True,3.659254962705404,22862,873.7252583228983,22962.0,877.5266860336997,3.801427710801363
,1.0,,,,,,29,0.19300000000000003,0.0,1.0,,,90.0,"[880.766285930993, 880.9157796124928, 881.1158964822534, 881.149146984797]",False,inf,[],[],[],[],0.0,True,3.659254321256981,22962,877.5451344100293,23062.0,881.3632019648794,3.8180675548501313
,1.0,,,,,,29,0.19300000000000003,0.0,1.0,,,90.0,"[884.6031597838737, 884.7354055391625, 884.7687843288295, 884.9361478101928, 884.9691465485375]",False,inf,[],[],[],[],0.0,True,3.659254321256981,23062,881.3818767683115,23162.0,885.1830280199647,3.8011512516532093
,1.0,23243.0,im085,im085,90.0,888.2537557752803,31,0.20700000000000005,0.0,1.0,im063,im063,90.0,"[888.621651457157, 888.8886766445357, 888.9219236189965, 888.9887533604633, 889.0241863529664, 889.1238936008886, 889.2232570387423, 889.3554809850175, 889.3895015327726, 889.4893739507534, 889.6228705085814, 889.6561184453312, 889.7566136990208, 889.7905848561786, 889.890360737918, 890.0404814244248, 890.1571017685346, 890.1903484223876, 890.2905951191206, 890.3238465837203, 890.4569643726572, 890.4903386724181, 890.6079647901934, 890.6577114546672, 890.807078772923, 891.4091875620652]",False,3.155539227416739,[],[],"[23250, 23255]","[888.6242983478587, 888.7892269333825]",0.007,True,2.833717321818199,23162,885.2015479162801,23342.0,892.0553958020173,6.853847885737196
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[895.7114173902664, 895.7447913694195, 895.8782866441179]",False,inf,[],[],[],[],0.0,True,4.638537791978365,23342,892.0742117217742,23442.0,895.8919008285739,3.817689106799662
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[895.9129152745008, 896.1127823046409]",False,inf,[],[],[],[],0.0,True,4.638540037164262,23442,895.9105515782721,23462.0,896.6592563560698,0.7487047777976841
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[899.6815366784576, 899.7149254104588]",False,inf,[],[],[],[],0.0,True,4.638540357772058,23462,896.6776126860641,23542.0,899.7284116281662,3.0507989421021193
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[899.8489094604738, 900.0483999669086]",False,inf,[],[],[],[],0.0,True,4.638541320061108,23542,899.7470335131511,23562.0,900.4957177650649,0.7486842519138008
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[903.6357836022507, 903.785903967917]",False,inf,[],[],[],[],0.0,True,4.638540357772058,23562,900.5137963527814,23662.0,904.3322250365745,3.8184286837931722
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[907.0872931927443, 907.1205424121581, 907.2872856236063]",False,inf,[],[],[],[],0.0,True,4.638537471370569,23662,904.3505938746966,23742.0,907.4014338687994,3.0508399941027164
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[910.7909216105472, 910.8242949482519, 910.9576657842845]",False,inf,[],[],[],[],0.0,True,4.203081573963914,23742,907.4198286850005,23842.0,911.2379424232058,3.818113738205284
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,[911.2594110067002],False,inf,[],[],[],[],0.0,True,4.203086384710673,23842,911.2567846418824,23862.0,912.0052472772077,0.7484626353252679
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[915.1950296312571, 915.3451532041654, 915.4947700416669, 915.5276414544787]",False,inf,[],[],[],[],0.0,True,4.203086705318469,23862,912.0233845564071,23962.0,915.8418177303392,3.818433173932135
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[918.9647799646482, 919.1149032167159]",False,inf,[],[],[],[],0.0,True,4.203085422421623,23962,915.8607436567545,24062.0,919.661587980343,3.800844323588535
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,[923.2840126901865],False,inf,[],[],[],[],0.0,True,4.203085422421623,24062,919.6803548303433,24162.0,923.4980612560175,3.8177064256742597
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[923.5190096336883, 923.5683768880554]",False,inf,[],[],[],[],0.0,True,4.203086384710673,24162,923.5163967392873,24182.0,924.2654004266951,0.7490036874078214
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[926.8868912039325, 926.9201397821307, 927.0868855593726]",False,inf,[],[],[],[],0.0,True,4.924834078722142,24182,924.2838029402774,24262.0,927.3012538815383,3.017450941260904
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[930.6245988612063, 930.807137464406]",False,inf,[],[],[],[],0.0,True,4.924834399329939,24262,927.3194912248291,24362.0,931.1210770499893,3.8015858251601458
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[934.0097825592384, 934.0430455696769]",False,inf,[],[],[],[],0.0,True,4.924834399329939,24362,931.1393557661213,24442.0,934.1902903721202,3.0509346059989184
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,[934.2111560045741],False,inf,[],[],[],[],0.0,True,4.924834399329939,24442,934.2087637644727,24462.0,934.9575522497762,0.7487884853035212
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[938.2303965557367, 938.3633940753061, 938.3967629228719]",False,inf,[],[],[],[],0.0,True,4.924833437273719,24462,934.9767312230542,24562.0,938.777429619804,3.8006983967497945
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[942.1831450823229, 942.2163866045885, 942.3166355462745, 942.3498847659212]",False,inf,[],[],[],[],0.0,True,4.924833437273719,24562,938.7956801126711,24662.0,942.5972521470394,3.8015720343682915
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[946.5381247838959, 946.6882416217122]",False,inf,[],[],[],[],0.0,True,6.8024017114056505,24662,942.6156504910905,24782.0,947.1843843387906,4.568733847700059
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[952.9754085794557, 953.1089086651336, 953.1421338308137]",False,inf,[],[],[],[],0.0,True,6.802397221266688,24782,947.2026143057737,24942.0,953.2894447012804,6.086830395506695
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[957.5127633179072, 957.5460067645181, 957.6795023602899, 957.7127563904505, 957.8796221164521]",False,inf,[],[],[],[],0.0,True,6.802400107668177,24942,953.3075460600667,25062.0,957.8932565061841,4.585710446117446
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,[957.9142542746849],False,inf,[],[],[],[],0.0,True,6.802399787060381,25062,957.9115897445008,25082.0,958.6605600772891,0.7489703327883035
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[962.3336009196937, 962.3668488562107, 962.4667219158728]",False,inf,[],[],[],[],0.0,True,6.802398825004161,25082,958.6795905577019,25182.0,962.4803906225134,3.800800064811483
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[962.5013502254151, 962.7008420147467]",False,inf,[],[],[],[],0.0,True,6.802399787060381,25182,962.49885824183,25202.0,963.2476566694677,0.7487984276376665
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[966.8033318175003, 966.9370807807427, 966.970697222976]",False,inf,[],[],[],[],0.0,True,4.134263988943985,25202,963.2663343595341,25302.0,967.0508425598964,3.7845082003623247
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,[967.1713176211342],False,inf,[],[],[],[],0.0,True,4.134262064598715,25302,967.0694179406855,25322.0,967.8181070031133,0.7486890624277294
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[971.3571785485838, 971.3905534897931, 971.5579243476968, 971.590796401957]",False,inf,[],[],[],[],0.0,True,4.134260781701869,25322,967.836922923103,25422.0,971.6379750724882,3.801052149385214
,1.0,,,,,,31,0.20700000000000005,0.0,1.0,,,90.0,"[971.7581666184124, 971.8081653676927]",False,inf,[],[],[],[],0.0,True,4.134259498805022,25422,971.6565369830932,25442.0,972.4052889065351,0.7487519234418869
,1.0,25563.0,im061,im061,90.0,977.0107139260508,33,0.221,0.0,1.0,im085,im085,90.0,"[977.2633638635743, 977.5457251737826, 977.578974714037, 977.6459728325717, 977.6792204484809, 977.7803462350275, 977.9310041251592, 978.0299599294085, 978.0632107525598, 978.1633298033848, 978.1967037823051, 978.2968324546237, 978.3300746183377, 978.6310167615302, 978.781548288418, 978.9301795575302, 979.0636815675534, 979.0969086573459]",False,1.6205295834224671,[],[],"[25567, 25581]","[977.265814474551, 977.7462830315344]",0.007,True,4.1342537260020435,25442,972.4240977703594,25622.0,979.2776403320022,6.853542561642826
False,1.0,25703.0,im061,im061,90.0,982.365366174141,33,0.221,0.0,1.0,im061,im061,90.0,[983.7841457885224],False,1.4188751883339137,[],[],[],[],0.0,False,2.9366226486039295,25622,979.2959504784085,25742.0,983.8647503943648,4.568799915956333
,1.0,,,,,,33,0.221,0.0,1.0,,,90.0,"[983.9350163149647, 984.1351206768304, 984.1842557308264]",False,inf,[],[],[],[],0.0,True,4.298017419615803,25742,983.8833081356715,25762.0,984.6320709635038,0.7487628278322518
,1.0,,,,,,33,0.221,0.0,1.0,,,90.0,"[987.4372741740663, 987.6043945506681, 987.6373932890128]",False,inf,[],[],[],[],0.0,True,4.298019023353277,25762,984.6504901542794,25842.0,987.6845838257577,3.034093671478331
,1.0,,,,,,33,0.221,0.0,1.0,,,90.0,"[991.340521706501, 991.440768403234, 991.47401730204]",False,inf,[],[],[],[],0.0,True,4.29801870251265,25842,987.7036306629889,25942.0,991.5211106613278,3.8174799983389676
,1.0,,,,,,33,0.221,0.0,1.0,,,90.0,[991.6413958573248],False,inf,[],[],[],[],0.0,True,4.298019023353277,25942,991.5393941882066,25962.0,992.2883783120196,0.7489841238129884
