cellName,snr,mad,eventRate,eventAmpMedian,eventAmpSD,riseMedian,riseSD,decayMedian,decaySD,numContourComponents,overallCenterInPixelsX,overallCenterInPixelsY,overallAreaInPixels,overallMaxContourWidthInPixels,largestComponentCenterInPixelsX,largestComponentCenterInPixelsY,largestComponentAreaInPixels,largestComponentMaxContourWidthInPixels,likely_repeat,peak_95th_percentile
C023,6.302054999999999,8.9855,0.01732263,58.0736,63.33935000000001,0.07500000000000001,0.0349106,0.2125,0.16549100000000003,1.0,106.0,202.0,58.5,11.7047,106.0,202.0,58.5,11.7047,False,18.006326305375545
C024,8.2469,5.7938600000000005,0.07725114999999999,47.60235,69.7864,0.1,0.11078525,0.2875,0.3595155,1.0,127.0,39.0,58.0,14.7648,127.0,39.0,58.0,14.7648,False,9.602708854115177
C025,11.19455,8.005230000000001,0.04667539999999999,89.71875,77.23115,0.1,0.1179846,0.3,0.3822415,1.0,101.0,250.0,59.5,10.6301,101.0,250.0,59.5,10.6301,False,11.23011707388272
C027,13.294374999999999,8.567689999999999,0.02190865,118.69765,92.706,0.1,0.05602805,0.42500000000000004,0.690337,1.0,43.0,150.0,59.0,11.1803,43.0,150.0,59.0,11.1803,False,22.93870287803933
C028,4.70144,9.06629,0.01538575,44.205149999999996,64.59104,0.07500000000000001,0.0430304,0.11249999999999999,0.29202515,1.0,136.0,82.0,56.5,11.1803,136.0,82.0,56.5,11.1803,False,11.953950974294612
C029,6.5256,23.8985,0.018196849999999997,311.9045,169.6805,0.05,0.02132005,0.15,4.553385,1.0,191.0,144.0,56.5,10.4403,191.0,144.0,56.5,10.4403,False,15.032938357322461
C031,37.86945,12.4969,0.032378699999999996,420.6865,215.6005,0.3375,0.18941799999999998,1.0499999999999998,0.8695515,1.0,156.0,28.0,60.0,12.083,156.0,28.0,60.0,12.083,False,8.254580064919638
C032,12.57945,12.3799,0.02808855,154.21699999999998,109.39285000000001,0.15,0.07478875000000001,0.35,0.24070399999999997,1.0,173.0,125.0,62.0,10.4403,173.0,125.0,62.0,10.4403,False,12.050494765757698
C033,13.319700000000001,10.723130000000001,0.0458144,142.81300000000002,135.6965,0.1,0.038716200000000006,0.275,0.41328850000000006,1.0,54.0,202.0,60.0,10.198,54.0,202.0,60.0,10.198,False,10.220000907148801
C035,6.89113,38.9897,0.00739708,244.79399999999998,330.3827,0.1,0.11249999999999999,1.0625,6.30015,1.0,82.0,164.0,41.5,13.3417,82.0,164.0,41.5,13.3417,False,12.281063812658582
C036,13.310745,14.47465,0.00326142,208.97015,87.882,0.11249999999999999,0.0413675,0.6875,0.1741025,1.0,122.0,63.0,62.5,13.9284,122.0,63.0,62.5,13.9284,False,7.853552364768175
C037,4.44205,7.95354,0.04185389999999999,36.1134,39.705915000000005,0.0625,0.018844450000000002,0.07500000000000001,0.1152445,1.0,134.0,93.0,58.5,13.0384,134.0,93.0,58.5,13.0384,False,7.330102513600847
C039,7.13463,9.5662,0.01187563,66.7793,84.0302,0.1,0.175,0.3625,0.434691,1.0,102.0,208.0,62.5,12.1655,102.0,208.0,62.5,12.1655,False,8.242359504335646
C040,11.072109999999999,19.6806,0.0284918,195.1435,98.6571,0.25,0.2535345,1.0,0.8837060000000001,1.0,157.0,32.0,58.0,12.6491,157.0,32.0,58.0,12.6491,False,8.029017616194766
C041,5.42345,13.7734,0.0057899,149.3985,36.78875,0.05,0.02112885,1.0,6.6609,1.0,104.0,164.0,59.0,10.8167,104.0,164.0,59.0,10.8167,False,11.674084204634148
C042,5.8382,12.2101,0.004135649999999999,142.57049999999998,43.7083,0.05,0.146629,1.05,7.7434,1.0,160.0,73.0,59.5,12.083,160.0,73.0,59.5,12.083,False,9.382561012963883
