auto_rewarded,change_contrast,change_frame,change_image_category,change_image_name,change_ori,change_time,cumulative_reward_number,cumulative_volume,delta_ori,initial_contrast,initial_image_category,initial_image_name,initial_ori,lick_times,optogenetics,response_latency,response_time,response_type,reward_frames,reward_times,reward_volume,rewarded,scheduled_change_time,startframe,starttime,endframe,endtime,trial_length
,1.0,43393.0,im085,im085,90.0,1699.5363318792079,50,0.4750000000000001,0.0,1.0,im065,im065,90.0,"[1700.8890684924554, 1700.922067763051]",False,1.3528341124765575,[],[],[],[],0.0,True,5.28383007893126,43252,1694.1657551783137,43432.0,1701.0361718395725,6.870416661258787
,1.0,,,,,,50,0.4750000000000001,0.0,1.0,,,90.0,"[1701.057187061524, 1701.1069340449758]",False,inf,[],[],[],[],0.0,False,4.815481627463896,43432,1701.0546466330998,43452.0,1701.8034758423455,0.7488292092457414
,1.0,,,,,,50,0.4750000000000001,0.0,1.0,,,90.0,"[1705.4590330654755, 1705.4953219681047]",False,inf,[],[],[],[],0.0,False,4.81545083817241,43452,1701.8219115079846,43552.0,1705.6066389819607,3.7847274739760906
,1.0,,,,,,50,0.4750000000000001,0.0,1.0,,,90.0,"[1705.67756507569, 1705.8774333877955]",False,inf,[],[],[],[],0.0,False,4.815498946338494,43552,1705.624830899993,43572.0,1706.3739663974848,0.7491354974918067
,1.0,,,,,,50,0.4750000000000001,0.0,1.0,,,90.0,"[1710.965050747618, 1711.1647529262118]",False,inf,[],[],[],[],0.0,False,4.815483551809166,43572,1706.3924270791467,43712.0,1711.7117484472692,5.319321368122473
,1.0,,,,,,50,0.4750000000000001,0.0,1.0,,,90.0,"[1715.267202975694, 1715.300470048096, 1715.4338808676694, 1715.4671463363338]",False,inf,[],[],[],[],0.0,False,4.815498946338494,43712,1711.7302941200323,43812.0,1715.548241841374,3.817947721341625
False,1.0,43953.0,im085,im085,90.0,1720.920828819042,50,0.4750000000000001,0.0,1.0,im085,im085,90.0,"[1722.1732526656706, 1722.2072506605182]",False,1.2525617564097047,[],[],[],[],0.0,False,4.815499267179121,43812,1715.5665851393715,43992.0,1722.420678401133,6.854093261761591
,1.0,44073.0,im065,im065,90.0,1725.4941000223625,51,0.4850000000000001,0.0,1.0,im085,im085,90.0,"[1725.5436208979227, 1725.6937544138636, 1725.8600522517227, 1725.893390524201, 1726.1600059396587, 1726.1936354264617, 1726.3610140930396, 1726.4110166907776, 1727.6949792460073, 1727.7282289995346]",False,2.200975119136274,[],[],[44076],[1725.6959122226108],0.01,True,2.7380297882541527,43992,1722.4397099658381,44131.0,1727.7751658286434,5.335455862805247
,1.0,,,,,,51,0.4850000000000001,0.0,1.0,,,90.0,"[1728.6130861088168, 1728.7632183420938, 1728.89532318688, 1728.928571978351]",False,inf,[],[],[],[],0.0,True,3.3934611243869313,44131,1727.7936152853072,44171.0,1729.3097725512926,1.5161572659853846
,1.0,44272.0,im062,im062,90.0,1733.1480443414766,52,0.4950000000000001,0.0,1.0,im065,im065,90.0,"[1733.5028252282646, 1733.6493227339815, 1733.682695644442, 1733.8830004571937, 1733.918320783414, 1734.0179427179974, 1734.1180858234875, 1734.2165121112484, 1734.2497573746368, 1734.3499152334407, 1734.3831973797642, 1734.4836782042403, 1734.516661759466, 1734.6171759390272, 1734.6504269754514, 1734.784903870197, 1734.9350037106778, 1735.0506632823963, 1735.0845371582545]",False,0.3548873660620302,[],[],[44278],[1733.504627037095],0.01,True,3.393458879666696,44171,1729.3279458673205,44390.0,1737.7334673304576,8.40552146313712
,1.0,,,,,,52,0.4950000000000001,0.0,1.0,,,90.0,[1739.1538747225422],False,inf,[],[],[],[],0.0,True,4.503944712009343,44390,1737.7520437922794,44430.0,1739.2680807881989,1.5160369959194213
,1.0,,,,,,52,0.4950000000000001,0.0,1.0,,,90.0,"[1741.1223725760356, 1741.1556239330675]",False,inf,[],[],[],[],0.0,True,4.503944391168716,44430,1739.2865026628133,44490.0,1741.5699899101164,2.2834872473031282
,1.0,,,,,,52,0.4950000000000001,0.0,1.0,,,90.0,"[1742.8403269681148, 1742.8735815326218, 1743.0403222856112]",False,inf,[],[],[],[],0.0,True,4.5039437497202925,44490,1741.58852724405,44530.0,1743.0879252515733,1.4993980075232685
,1.0,,,,,,52,0.4950000000000001,0.0,1.0,,,90.0,[1746.7603488541208],False,inf,[],[],[],[],0.0,True,4.503944070328089,44530,1743.1063801604323,44630.0,1746.9077321905643,3.801352030131966
,1.0,,,,,,52,0.4950000000000001,0.0,1.0,,,90.0,"[1747.2608353875112, 1747.2944591012783, 1747.4275976289064, 1747.4608307050075, 1747.561079006875, 1747.5943294018507]",False,inf,[],[],[],[],0.0,True,4.503944391168716,44630,1746.9268885154743,44650.0,1747.6750775661785,0.7481890507042408
,1.0,,,,,,52,0.4950000000000001,0.0,1.0,,,90.0,[1748.094689250458],False,inf,[],[],[],[],0.0,True,4.503944070328089,44650,1747.6932752572466,44670.0,1748.4424004915636,0.7491252343170345
,1.0,44751.0,im063,im063,90.0,1751.5299909107853,53,0.5050000000000001,0.0,1.0,im062,im062,90.0,"[1751.9317134371959, 1751.9652114287019, 1752.0652089270297, 1752.0984583597165, 1752.39931263146, 1752.5498271635734, 1752.6316943222191, 1752.6650675532874, 1752.7651907741092, 1752.7984405276366, 1752.898686263943, 1752.9319360174704, 1753.0320589176845, 1753.1667984828819, 1753.3173062799033, 1753.4658708302304, 1756.785709520569]",False,5.255816109012812,[],[],[44759],[1751.9344039629214],0.01,True,2.9760812751187586,44670,1748.4607575805858,44890.0,1756.8661315122154,8.405373931629583
,1.0,,,,,,53,0.5050000000000001,0.0,1.0,,,90.0,"[1759.1375247035176, 1759.170776701998]",False,inf,[],[],[],[],0.0,True,3.5122223962509906,44890,1756.8846903345548,44950.0,1759.1846844332758,2.299994098721072
,1.0,,,,,,53,0.5050000000000001,0.0,1.0,,,90.0,"[1761.7398272212595, 1761.7732055836823, 1761.8730786426459, 1761.9063223022968]",False,inf,[],[],[],[],0.0,True,3.512232659425763,44950,1759.2028689745348,45030.0,1762.2205538332928,3.0176848587580025
,1.0,,,,,,53,0.5050000000000001,0.0,1.0,,,90.0,"[1764.9758660900407, 1765.0091152021196, 1765.1426065224223, 1765.2425103704445, 1765.2761081058998]",False,inf,[],[],[],[],0.0,True,3.512239394517792,45030,1762.238991743885,45110.0,1765.289779786719,3.0507880428340286
,1.0,,,,,,53,0.5050000000000001,0.0,1.0,,,90.0,"[1768.9122678223066, 1768.945515330648]",False,inf,[],[],[],[],0.0,True,3.5122390739099956,45110,1765.3085034594405,45210.0,1769.0929589625448,3.7844555031042546
,1.0,,,,,,53,0.5050000000000001,0.0,1.0,,,90.0,[1769.4794966480695],False,inf,[],[],[],[],0.0,True,3.5122381116209453,45210,1769.111648318125,45230.0,1769.860276114894,0.7486277967691422
,1.0,45330.0,im066,im066,90.0,1773.715288241161,54,0.5150000000000001,0.0,1.0,im063,im063,90.0,"[1774.1835019360296, 1774.2169967202935, 1774.3169929357246, 1774.4502401875798, 1774.4844941175543, 1774.5849890536629, 1774.684350883821, 1774.800606995821, 1774.9341028062627, 1775.0339749029372, 1775.0675998996012, 1775.1674713548273, 1775.2007204669062]",False,0.46830189297907054,[],[],[45340],[1774.1852110566106],0.01,True,3.5122390739099956,45230,1769.8790033154655,45448.0,1778.2672526873648,8.388249371899292
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,"[1779.3544877481181, 1779.3878609789535, 1779.4879838791676, 1779.521359034581, 1779.6211047670804, 1779.654727839632, 1779.7879747706465]",False,inf,[],[],[],[],0.0,True,4.298409994635222,45448,1778.2859244034626,45488.0,1779.801898538135,1.5159741346724331
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,[1779.8229814320803],False,inf,[],[],[],[],0.0,True,4.298499155034733,45488,1779.820632794639,45508.0,1780.569250969682,0.7486181750427932
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,"[1783.2580114419106, 1783.2912618368864, 1783.424379517557, 1783.4583759089]",False,inf,[],[],[],[],0.0,True,4.298500117090953,45508,1780.5879653415177,45588.0,1783.638440040173,3.0504746986553073
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,"[1784.125111530535, 1784.1583612840623]",False,inf,[],[],[],[],0.0,True,4.298499796483156,45588,1783.6570312553085,45608.0,1784.4057392321993,0.7487079768907279
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,"[1787.9448883216828, 1787.9781364717055]",False,inf,[],[],[],[],0.0,True,4.298500758539376,45608,1784.4243731033057,45707.0,1788.2256090324372,3.801235929131508
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,"[1790.5819608091842, 1790.7314211323392]",False,inf,[],[],[],[],0.0,True,4.298476063124326,45707,1788.243925069226,45786.0,1791.2781729055569,3.0342478363309056
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,"[1795.4008931429125, 1795.4345607953146, 1795.5676813626196, 1795.6010558765847]",False,inf,[],[],[],[],0.0,True,4.179399897702069,45786,1791.2966367946938,45906.0,1795.8486339543015,4.5519971596077085
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,[1799.7560447826982],False,inf,[],[],[],[],0.0,True,4.179409519195588,45906,1795.8670798831154,46026.0,1800.4524938918184,4.585414008703083
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,"[1804.4268105803058, 1804.4761980359908, 1804.6085674753413]",False,inf,[],[],[],[],0.0,True,4.179409198587791,46026,1800.470940461848,46146.0,1805.0229668072425,4.552026345394552
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,"[1808.9800787561107, 1809.1298242001794]",False,inf,[],[],[],[],0.0,True,4.179409519428418,46146,1805.0415673232637,46265.0,1809.6102159796283,4.56864865636453
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,"[1813.5072309682146, 1813.551083426457, 1813.6512704708148, 1813.7012743514497]",False,inf,[],[],[],[],0.0,True,4.179410481484638,46265,1809.6289691587444,46385.0,1814.1972367989365,4.568267640192062
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,"[1818.2378329802305, 1818.4203262499068]",False,inf,[],[],[],[],0.0,True,4.179409519195588,46385,1814.2157308356836,46504.0,1818.7677526909392,4.552021855255589
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,[1818.93875967036],False,inf,[],[],[],[],0.0,True,5.465435479770349,46504,1818.7867826519068,46524.0,1819.5350698432885,0.748287191381678
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,"[1823.2915880098008, 1823.324821085902]",False,inf,[],[],[],[],0.0,True,5.465446063552918,46524,1819.553610705305,46624.0,1823.338203476742,3.784592771437019
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,[1823.4592649466358],False,inf,[],[],[],[],0.0,True,5.465446705001341,46624,1823.357218363788,46644.0,1824.1055568705779,0.748338506789878
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,"[1829.8795235245489, 1829.913213627413, 1830.0799665679224]",False,inf,[],[],[],[],0.0,True,5.465446063552918,46644,1824.1242051739246,46804.0,1830.227325208718,6.103120034793392
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,"[1830.2487724416424, 1830.5468685154337]",False,inf,[],[],[],[],0.0,True,5.465445742712291,46804,1830.245784287108,46824.0,1830.9946452477016,0.7488609605934471
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,"[1836.602474103216, 1836.6357190459967, 1836.7355908218306, 1836.768965014955]",False,inf,[],[],[],[],0.0,True,5.465446384160714,46824,1831.0130174106453,46982.0,1837.083047410939,6.070030000293627
,1.0,,,,,,54,0.5150000000000001,0.0,1.0,,,90.0,[1840.9729818489868],False,inf,[],[],[],[],0.0,True,5.378382198980717,46982,1837.101929840399,47102.0,1841.6701711814385,4.568241341039538
,1.0,47263.0,im085,im085,90.0,1847.7935052779503,55,0.5250000000000001,0.0,1.0,im066,im066,90.0,"[1848.3124124030583, 1848.3451592666097, 1848.4785303166136, 1848.5117839188315, 1848.7462644057814, 1848.8452708774712, 1848.945518858498, 1848.9792051129043, 1849.079015310388, 1849.1122669882607, 1849.212778922636, 1849.3642626726069, 1849.4643807620741]",False,0.5190046241041273,[],[],[47275],[1848.315215822542],0.01,True,5.378378671130804,47102,1841.688523459714,47322.0,1850.0605299330782,8.372006473364308
,1.0,,,,,,55,0.5250000000000001,0.0,1.0,,,90.0,"[1853.4992726054043, 1853.6327703401912, 1853.6660175279249, 1853.7661397866905, 1853.7993895402178]",False,inf,[],[],[],[],0.0,True,3.553079880479345,47322,1850.0789415447507,47421.0,1853.847035161918,3.768093617167324
,1.0,,,,,,55,0.5250000000000001,0.0,1.0,,,90.0,"[1853.9181427834556, 1853.9681399289984, 1854.1667090016417]",False,inf,[],[],[],[],0.0,True,3.5530959166899265,47421,1853.8653957787901,47441.0,1854.614367387956,0.748971609165892
,1.0,,,,,,55,0.5250000000000001,0.0,1.0,,,90.0,"[1858.0864015074912, 1858.1200249006506, 1858.2198976387735, 1858.2531477129087, 1858.420016433578]",False,inf,[],[],[],[],0.0,True,3.5530952752415033,47441,1854.632649428444,47541.0,1858.434182986617,3.801533558173105
,1.0,,,,,,55,0.5250000000000001,0.0,1.0,,,90.0,[1858.4556475381833],False,inf,[],[],[],[],0.0,True,3.5530930300556065,47541,1858.4523986377753,47561.0,1859.2015142505988,0.7491156128235161
,1.0,47662.0,im062,im062,90.0,1863.0559959048405,56,0.535,0.0,1.0,im085,im085,90.0,"[1863.3573867422529, 1863.3908834506292, 1863.457634082064, 1863.4908828733023, 1863.691331048496, 1863.7245631623082, 1863.8263759396505, 1863.92637279653, 1864.0748546011746, 1864.2083690133877, 1864.3081407244317, 1864.342114344472, 1864.441594520351, 1864.475236194674]",False,0.3015050138346851,[],[],[47667],[1863.3600897761062],0.01,True,3.5530952752415033,47561,1859.2198844891973,47781.0,1867.608522895258,8.388638406060636
,1.0,,,,,,56,0.535,0.0,1.0,,,90.0,"[1868.7288579328451, 1868.7621689441148, 1868.8953026607633]",False,inf,[],[],[],[],0.0,True,3.4465790018793996,47781,1867.6268331590109,47821.0,1869.1431424468756,1.5163092878647149
,1.0,,,,,,56,0.535,0.0,1.0,,,90.0,"[1869.6295996955596, 1869.6632638203446, 1869.796590610873, 1869.8302162489854]",False,inf,[],[],[],[],0.0,True,3.446595679305574,47821,1869.1614052439108,47841.0,1869.9104406766128,0.7490354327019304
,1.0,47942.0,im065,im065,90.0,1873.7650679382496,57,0.545,0.0,1.0,im062,im062,90.0,"[1874.1333540517371, 1874.1668552502524, 1874.2668514659163, 1874.3001005779952, 1874.4675914966501, 1874.5004887781106, 1874.634592995746, 1874.7347123678774, 1874.8344571385533, 1874.8677168344148, 1874.9678288300056, 1875.0012071924284, 1875.101079289103, 1875.1343258353882, 1875.2345731751993, 1875.2678210043814, 1875.4018219499849, 1875.5019445293583, 1875.6346869668923, 1875.6683097186033]",False,0.36837174626998603,[],[],[47949],[1874.1354095505085],0.01,True,3.4465719459467437,47841,1869.9289013585076,48061.0,1878.33413866302,8.405237304512411
,1.0,48142.0,im069,im069,90.0,1881.4053877224214,58,0.555,0.0,1.0,im065,im065,90.0,"[1881.7732924991287, 1881.8067728506867, 1881.9067693869583, 1881.9400188198779, 1882.1071665675845, 1882.140438771341, 1882.2247729136143, 1882.2755327329505, 1882.3748891106807, 1882.4736309875734, 1882.5068784961477, 1882.607001075521, 1882.640396115603, 1882.7404846986756, 1882.7737469603308, 1882.9073053111788, 1882.9418751511257]",False,0.3680099733173847,[],[],[48149],[1881.775966347428],0.01,True,2.7533721678116763,48061,1878.3525740078185,48280.0,1886.7244605317246,8.371886523906142
,1.0,,,,,,58,0.555,0.0,1.0,,,90.0,"[1887.1107589597814, 1887.2106313770637, 1887.2442175664473]",False,inf,[],[],[],[],0.0,True,7.859288739800149,48280,1886.742982471129,48300.0,1887.4917712695897,0.7487887984607369
,1.0,,,,,,58,0.555,0.0,1.0,,,90.0,"[1890.2135496144183, 1890.3470463869162, 1890.5141659113578, 1890.547164540505]",False,inf,[],[],[],[],0.0,True,7.859282966997171,48300,1887.5102611370385,48380.0,1890.5610004304908,3.0507392934523523
,1.0,,,,,,58,0.555,0.0,1.0,,,90.0,[1894.0338241641875],False,inf,[],[],[],[],0.0,True,7.859304455170104,48380,1890.579451811267,48480.0,1894.3808862667065,3.8014344554394484
,1.0,,,,,,58,0.555,0.0,1.0,,,90.0,"[1898.6039516634773, 1898.7376985980663, 1898.770951238228, 1898.8710744590499, 1898.9043200432789]",False,inf,[],[],[],[],0.0,True,7.859304455170104,48480,1894.3992549015675,48600.0,1898.9513344867155,4.552079585148022
,1.0,,,,,,58,0.555,0.0,1.0,,,90.0,"[1903.9753138090018, 1904.0085642039776, 1904.1084334140178, 1904.1416802811436]",False,inf,[],[],[],[],0.0,True,7.859303813721681,48600,1898.9698974783532,48740.0,1904.2891258373857,5.319228359032422
,1.0,,,,,,58,0.555,0.0,1.0,,,90.0,"[1907.7949642364401, 1907.928833686281, 1907.961710121017, 1908.0618317383341]",False,inf,[],[],[],[],0.0,True,7.859303492881054,48740,1904.3078899208922,48840.0,1908.1089946753345,3.801104754442349
,1.0,48921.0,im085,im085,90.0,1911.1797562392894,59,0.5650000000000001,0.0,1.0,im069,im069,90.0,"[1911.5477338198107, 1911.5811099372804, 1911.6811080770567, 1911.7143562268466, 1911.9493335103616, 1912.0497270987835, 1912.1998513138387, 1912.3154701539315, 1912.4489646814764, 1912.5824608127587, 1912.6822084696032, 1912.7165817075875, 1912.8167023628484, 1912.866701111896]",False,0.3680651371832937,[],[],[48928],[1911.5503207526635],0.01,True,2.728156881720679,48840,1908.1271692742594,49060.0,1916.4993114126846,8.37214213842526
,1.0,,,,,,59,0.5650000000000001,0.0,1.0,,,90.0,"[1916.9856288272422, 1917.0194683861919, 1917.1523237174843]",False,inf,[],[],[],[],0.0,True,2.5282216823277395,49060,1916.5176957629155,49080.0,1917.2666439595632,0.7489481966476887
,1.0,49160.0,im063,im063,90.0,1920.337599559687,59,0.5650000000000001,0.0,1.0,im085,im085,90.0,"[1921.3074819641188, 1921.4228012512904, 1921.456034006551]",False,0.9699834315106273,[],[],[],[],0.0,True,2.5282361148008476,49080,1917.2848862307146,49199.0,1921.837129383115,4.552243152400479
,1.0,,,,,,59,0.5650000000000001,0.0,1.0,,,90.0,"[1921.8582186915446, 1922.2569556294475, 1922.2902057038154]",False,inf,[],[],[],[],0.0,True,4.690427395196366,49199,1921.8555445226375,49219.0,1922.60448726709,0.7489427444525063
,1.0,,,,,,59,0.5650000000000001,0.0,1.0,,,90.0,"[1926.093411178561, 1926.2601724579, 1926.3935441493522, 1926.426945924526]",False,inf,[],[],[],[],0.0,True,4.690427395196366,49219,1922.622838903917,49319.0,1926.440947947558,3.818109043641016
,1.0,,,,,,59,0.5650000000000001,0.0,1.0,,,90.0,"[1931.331609138986, 1931.3641869826242, 1931.5038480064832]",False,inf,[],[],[],[],0.0,True,4.690443431406948,49319,1926.4591395447496,49457.0,1931.7287126465235,5.269573101773858
,1.0,,,,,,59,0.5650000000000001,0.0,1.0,,,90.0,"[1934.466879175976, 1934.5001311746892, 1934.633873619372, 1934.667247171048]",False,inf,[],[],[],[],0.0,True,4.690441506828847,49457,1931.746968387859,49537.0,1934.7812585590873,3.034290171228349
,1.0,,,,,,59,0.5650000000000001,0.0,1.0,,,90.0,[1934.8031272189692],False,inf,[],[],[],[],0.0,True,4.690441827669474,49537,1934.7998513779603,49557.0,1935.5485446015373,0.7486932235769928
,1.0,,,,,,59,0.5650000000000001,0.0,1.0,,,90.0,"[1938.1870301843155, 1938.286865397822, 1938.3209057278, 1938.4537719637156, 1938.4876468018629]",False,inf,[],[],[],[],0.0,True,4.690443431174117,49557,1935.5670023970306,49637.0,1938.601105909096,3.034103512065485
,1.0,49718.0,im061,im061,90.0,1941.6884612399153,60,0.5750000000000001,0.0,1.0,im063,im063,90.0,"[1941.890810647048, 1942.023805491859, 1942.056676474167, 1942.2574222781695, 1942.3572930917144, 1942.3905466939323, 1942.4582168315537, 1942.5079176311847, 1942.6079141674563, 1942.7574113735463, 1942.857655826956, 1942.8909097497817, 1942.9911538823508, 1943.0244013906922, 1945.7780808587559, 1945.8263672802132, 1945.9269536216743, 1945.9602072238922, 1946.0936998270918, 1946.1269476562738]",False,4.089719683630392,[],[],[49721],[1941.8927680053748],0.01,True,2.926975423913518,49637,1938.620346583426,49837.0,1946.2741744809318,7.653827897505835
,1.0,,,,,,60,0.5750000000000001,0.0,1.0,,,90.0,"[1949.0455041695386, 1949.0798700309824, 1949.1793691294733, 1949.2126118273009]",False,inf,[],[],[],[],0.0,True,3.007130714931918,49837,1946.292547285324,49917.0,1949.3267434856389,3.034196200314909
,1.0,,,,,,60,0.5750000000000001,0.0,1.0,,,90.0,"[1951.7991781851742, 1951.849211251596, 1951.9819139197934]",False,inf,[],[],[],[],0.0,True,3.007148675254939,49917,1949.3451647188049,49997.0,1952.3959508372936,3.050786118488759
,1.0,,,,,,60,0.5750000000000001,0.0,1.0,,,90.0,"[1954.383602770744, 1954.4168493170291, 1954.5503451274708, 1954.5839704447426]",False,inf,[],[],[],[],0.0,True,3.007148996095566,49997,1952.414704978466,50056.0,1954.6978740708437,2.2831690923776478
,1.0,,,,,,60,0.5750000000000001,0.0,1.0,,,90.0,"[1957.4196498498786, 1957.553140528733, 1957.586391565157]",False,inf,[],[],[],[],0.0,True,3.007148675254939,50056,1954.7161368681118,50136.0,1957.7670923271216,3.050955459009856
,1.0,,,,,,60,0.5750000000000001,0.0,1.0,,,90.0,[1960.755560173886],False,inf,[],[],[],[],0.0,True,3.0071486754877697,50136,1957.7861489078496,50216.0,1960.8363218086306,3.0501729007810354
,1.0,,,,,,60,0.5750000000000001,0.0,1.0,,,90.0,[1960.9065538626164],False,inf,[],[],[],[],0.0,True,3.007148675254939,50216,1960.8545644003898,50236.0,1961.6036229247693,0.7490585243795067
,1.0,,,,,,60,0.5750000000000001,0.0,1.0,,,90.0,"[1963.5581075297669, 1963.69160269876, 1963.724602611037]",False,inf,[],[],[],[],0.0,True,3.264194258000316,50236,1961.6220537796617,50296.0,1963.9055506484583,2.2834968687966466
,1.0,,,,,,60,0.5750000000000001,0.0,1.0,,,90.0,"[1967.0956408286002, 1967.2451348276809]",False,inf,[],[],[],[],0.0,True,3.2642003518767524,50296,1963.923745452892,50396.0,1967.7420982443728,3.81835279148072
,1.0,,,,,,60,0.5750000000000001,0.0,1.0,,,90.0,"[1969.7963523154613, 1969.8296347823925, 1969.9298016212415]",False,inf,[],[],[],[],0.0,True,3.2641987483721095,50396,1967.761052194517,50456.0,1970.0439682384022,2.282916043885052
,1.0,,,,,,60,0.5750000000000001,0.0,1.0,,,90.0,"[1972.782861521002, 1972.8161131988745, 1972.915608128067, 1972.9494864940643]",False,inf,[],[],[],[],0.0,True,3.2641977860830593,50456,1970.0623349489179,50536.0,1973.0965593727306,3.0342244238127023
,1.0,,,,,,60,0.5750000000000001,0.0,1.0,,,90.0,"[1976.4856400524732, 1976.5855108662508, 1976.6191397116054, 1976.7190121288877, 1976.7522577131167]",False,inf,[],[],[],[],0.0,True,3.264199389587702,50536,1973.114990227623,50636.0,1976.9330444280058,3.818054200382903
,1.0,,,,,,60,0.5750000000000001,0.0,1.0,,,90.0,"[1978.5884682314936, 1978.7385882772505]",False,inf,[],[],[],[],0.0,True,3.264199389587702,50636,1976.95215777657,50696.0,1979.2350308436435,2.282873067073524
,1.0,,,,,,60,0.5750000000000001,0.0,1.0,,,90.0,"[1981.973878263263, 1982.0067428313196, 1982.1076158971991, 1982.1402396038175]",False,inf,[],[],[],[],0.0,True,3.5309266403880883,50696,1979.2532234031241,50776.0,1982.2876902916469,3.0344668885227293
,1.0,,,,,,60,0.5750000000000001,0.0,1.0,,,90.0,"[1985.6932701256592, 1985.7266465637367, 1985.860148467822, 1985.8933818647638, 1986.0268751094118]",False,inf,[],[],[],[],0.0,True,3.5309227919303794,50776,1982.3058889445383,50876.0,1986.1074067873415,3.8015178428031504
,1.0,50976.0,im065,im065,90.0,1989.9286633837037,61,0.5850000000000001,0.0,1.0,im061,im061,90.0,"[1990.2972734251525, 1990.3307736616116, 1990.4307708390988, 1990.4640225169715, 1990.630767439492, 1990.6641425949056, 1990.7481419045944, 1990.7981409747154, 1990.898260988295, 1990.9976308362093, 1991.0310053501744, 1991.1311260052025, 1991.1645008397754, 1991.264624381438, 1991.2979969710577, 1991.3984951144084, 1991.4313683419023]",False,0.36869759811088443,[],[],[50983],[1990.299350091489],0.01,True,3.5309227919303794,50876,1986.1261497032829,51095.0,1994.497756558936,8.371606855653226
,1.0,,,,,,61,0.5850000000000001,0.0,1.0,,,90.0,"[1996.6532605425455, 1996.6861052257009]",False,inf,[],[],[],[],0.0,True,7.630273051770018,51095,1994.5161130065098,51155.0,1996.7996971113607,2.2835841048508883
,1.0,,,,,,61,0.5850000000000001,0.0,1.0,,,90.0,[1996.820586931659],False,inf,[],[],[],[],0.0,True,7.630285560130687,51155,1996.8179034616333,51174.0,1997.5669876439497,0.7490841823164374
,1.0,,,,,,61,0.5850000000000001,0.0,1.0,,,90.0,"[2000.2553889090195, 2000.3888853609096, 2000.4221322278026, 2000.555626113899]",False,inf,[],[],[],[],0.0,True,7.630285880738484,51174,1997.5853572410997,51254.0,2000.636201089248,3.050843848148361
,1.0,,,,,,61,0.5850000000000001,0.0,1.0,,,90.0,"[2004.1252872855403, 2004.1585373596754, 2004.2587837374303]",False,inf,[],[],[],[],0.0,True,7.630285559897857,51254,2000.6548878792673,51354.0,2004.4727063500322,3.817818470764905
,1.0,,,,,,61,0.5850000000000001,0.0,1.0,,,90.0,"[2008.629043566063, 2008.7292918679304, 2008.7625396971125]",False,inf,[],[],[],[],0.0,True,7.630285560130687,51354,2004.491399554303,51474.0,2009.0765775127802,4.5851779584772885
,1.0,,,,,,61,0.5850000000000001,0.0,1.0,,,90.0,"[2014.267647494562, 2014.300888588652]",False,inf,[],[],[],[],0.0,True,7.630197041179599,51474,2009.0949971422087,51614.0,2014.4143813715782,5.3193842293694615
,1.0,,,,,,61,0.5850000000000001,0.0,1.0,,,90.0,[2014.4847612779122],False,inf,[],[],[],[],0.0,True,7.2208078479775395,51614,2014.4329199884087,51634.0,2015.181699165376,0.7487791769672185
,1.0,51835.0,im061,im061,90.0,2022.8561259892303,61,0.5850000000000001,0.0,1.0,im065,im065,90.0,[],False,,[],[],[],[],0.0,True,7.22082292166624,51634,2015.2004068021197,51854.0,2023.6054083767813,8.405001574661583
,1.0,,,,,,61,0.5850000000000001,0.0,1.0,,,90.0,"[2026.011314383708, 2026.1611630998086, 2026.210073322989]",False,inf,[],[],[],[],0.0,True,7.220820356105378,51854,2023.6239607846364,51933.0,2026.6579546101857,3.03399382554926
,1.0,,,,,,61,0.5850000000000001,0.0,1.0,,,90.0,"[2027.7612247422803, 2027.7951634039637]",False,inf,[],[],[],[],0.0,True,7.22082292166624,51933,2026.6760916849598,51971.0,2028.1758739156649,1.4997822307050228
,1.0,,,,,,61,0.5850000000000001,0.0,1.0,,,90.0,"[2034.0003675457556, 2034.0337407768238, 2034.1334906788543, 2034.1672369078733]",False,inf,[],[],[],[],0.0,True,7.220823563114664,51971,2028.1940369687509,52130.0,2034.2809798528906,6.086942884139717
,1.0,,,,,,61,0.5850000000000001,0.0,1.0,,,90.0,[2039.6386392076965],False,inf,[],[],[],[],0.0,True,7.220821959610021,52130,2034.2997958932538,52268.0,2039.652065858012,5.352269964758307
