t,C000,C002,C003,C004,C005,C006,C009,C010,C012,C013
1.5,-21.238466262817383,14.540520668029785,-5.3581695556640625,-32.541404724121094,94.34297943115234,2.2516727447509766,13.400297164916992,-0.6196064352989197,6.583935260772705,69.99848937988281
1.55,-18.44371223449707,14.044562339782715,-10.897978782653809,-39.308597564697266,55.4683837890625,-11.36929702758789,8.976707458496094,6.1529412269592285,1.7659811973571777,109.79768371582031
1.6,4.272978782653809,3.6068994998931885,-13.705619812011719,-33.57514572143555,68.65404510498047,-8.22577953338623,6.714022159576416,17.164567947387695,2.7495646476745605,90.88893127441406
1.65,-23.09961700439453,10.635507583618164,-2.3147313594818115,-32.73702621459961,51.85466766357422,-0.9093277454376221,9.162457466125488,2.0333797931671143,-10.070626258850098,65.70578002929688
1.7,4.503817081451416,16.38813591003418,-7.824178695678711,-45.02197265625,41.577518463134766,-11.340828895568848,6.041840076446533,-20.4224853515625,1.8547322750091553,43.12921905517578
1.75,-27.193923950195312,2.0987966060638428,3.3050272464752197,-36.98849105834961,34.613121032714844,-15.860397338867188,5.05424165725708,-7.065513610839844,4.972929954528809,37.180084228515625
1.8,-20.399755477905273,-3.7251274585723877,-8.37167739868164,-37.94792938232422,15.265873908996582,-3.5740487575531006,7.2246880531311035,8.064295768737793,7.491581916809082,24.406484603881836
1.85,-16.971479415893555,-1.6982777118682861,-4.186002254486084,-34.73789596557617,8.631880760192871,-4.671566486358643,4.687044143676758,32.18416976928711,5.048669815063477,21.36250877380371
1.9,-25.326019287109375,13.913217544555664,6.104240417480469,-36.635765075683594,28.141202926635742,-6.110342979431152,-13.847103118896484,63.937137603759766,14.105069160461426,11.591079711914062
1.95,-1.0975064039230347,-0.46847638487815857,-6.304096221923828,-24.822877883911133,12.519969940185547,-1.902491569519043,-3.323270320892334,110.74544525146484,5.003929138183594,7.270776748657227
2.0,-26.706499099731445,1.779201626777649,-17.10503578186035,-31.758424758911133,6.347159385681152,-0.6713087558746338,-8.422125816345215,108.18669128417969,-2.577021598815918,11.169181823730469
2.05,-15.179773330688477,21.270458221435547,-1.449625849723816,-34.60100555419922,22.44801139831543,-2.2561490535736084,1.9237136840820312,109.71493530273438,5.881475448608398,2.9018161296844482
2.1,-9.74617862701416,7.918389797210693,-3.3277342319488525,-22.15059471130371,37.63275146484375,-1.333102822303772,-14.225666046142578,89.46337127685547,1.8243186473846436,-2.5901291370391846
2.15,-26.078535079956055,1.2878590822219849,-0.9809190630912781,-41.1475830078125,18.5217342376709,-5.354165077209473,-9.97903060913086,42.44364547729492,-1.1889513731002808,11.624814987182617
2.2,-16.408479690551758,10.963830947875977,1.0807585716247559,-35.893192291259766,11.752066612243652,-5.635473728179932,-5.516458034515381,29.854896545410156,1.4918642044067383,-1.2783812284469604
2.25,-15.243659019470215,15.015295028686523,-5.15383243560791,-21.510379791259766,12.32796859741211,-6.612377166748047,-9.309394836425781,15.07475757598877,10.010273933410645,-16.867958068847656
2.3,-9.779975891113281,-1.349087119102478,-7.130530834197998,-37.87861633300781,19.711849212646484,-3.1641652584075928,-14.402009963989258,7.239579677581787,11.600105285644531,-16.652164459228516
2.35,5.603116035461426,7.452383518218994,-11.863327026367188,-29.018386840820312,20.337881088256836,1.6503663063049316,-16.365861892700195,2.941166639328003,17.433265686035156,-20.6950626373291
2.4,-12.639927864074707,15.803662300109863,-2.4995083808898926,-34.44744110107422,2.273353099822998,-10.705883026123047,-3.2274489402770996,-3.043562412261963,22.94622230529785,-35.15602493286133
2.45,-4.4910407066345215,6.448069095611572,2.346932888031006,-31.393402099609375,4.651669025421143,-4.136402130126953,-15.958976745605469,-4.585964679718018,4.226335048675537,-33.72828674316406
2.5,-25.964059829711914,2.308767318725586,-0.9086509346961975,-46.75740051269531,33.41556167602539,1.1157399415969849,-16.183284759521484,-9.6336030960083,4.7589802742004395,-38.831398010253906
2.55,-16.623165130615234,20.731855392456055,-12.344473838806152,-25.307788848876953,86.36024475097656,7.334541320800781,-15.057191848754883,-6.051412582397461,4.667862892150879,-39.741085052490234
2.6,-15.6156587600708,13.976848602294922,-17.173114776611328,-35.38716506958008,99.38838195800781,-5.479355812072754,-21.734731674194336,-16.62991714477539,-1.7041932344436646,-45.269065856933594
2.65,-15.641855239868164,13.648489952087402,-4.934653282165527,-32.16541290283203,99.32331085205078,-5.343775749206543,-5.772006034851074,-14.14220142364502,1.318549633026123,-39.24546813964844
2.7,-19.480571746826172,11.670177459716797,-1.8634755611419678,-37.708343505859375,77.81857299804688,-3.82084059715271,-27.649234771728516,-23.0378360748291,0.9408595561981201,-42.36993408203125
2.75,-20.273616790771484,-2.738271474838257,-8.926581382751465,-43.78331756591797,54.856876373291016,-5.924652576446533,-24.52311897277832,-30.897666931152344,-1.1836224794387817,7.982416152954102
2.8,1.6339364051818848,6.283163547515869,3.6548659801483154,2.1637065410614014,32.02630615234375,-12.38656234741211,-14.99246883392334,-23.357650756835938,-0.10797575861215591,115.3504409790039
2.85,-2.1081364154815674,-5.451498508453369,-15.084413528442383,58.85541915893555,18.683534622192383,-10.735218048095703,-3.0423288345336914,-13.196061134338379,-2.898545980453491,115.22811889648438
2.9,-13.18505859375,24.422143936157227,-1.1203759908676147,20.669755935668945,12.490753173828125,-9.063578605651855,37.776512145996094,-3.707857847213745,10.163947105407715,102.1270980834961
2.95,-9.401680946350098,-1.1124881505966187,10.758852005004883,1.804299235343933,-1.1604821681976318,5.9579081535339355,77.50505065917969,-0.936672568321228,21.090530395507812,64.03280639648438
3.0,-5.128142356872559,1.7902528047561646,2.029076337814331,12.447598457336426,-7.88613224029541,-5.870040416717529,115.95702362060547,13.755849838256836,-5.593315601348877,54.09189224243164
3.05,-15.081559181213379,-5.943329334259033,0.6510307788848877,6.327414512634277,7.264044761657715,0.18772949278354645,142.3912811279297,31.628215789794922,-8.829411506652832,42.31554412841797
3.1,-11.398880958557129,30.716995239257812,-8.271105766296387,-10.31424331665039,-0.221016988158226,-8.415657997131348,141.6991424560547,79.22712707519531,4.580620765686035,49.44441604614258
3.15,-5.313592433929443,7.435679912567139,-2.128347158432007,-14.776744842529297,2.3776543140411377,-5.548215866088867,137.7108612060547,125.81505584716797,-6.696310043334961,37.0830192565918
3.2,-11.392870903015137,0.3569537103176117,-9.430594444274902,-10.089832305908203,9.758208274841309,1.8295555114746094,180.991943359375,139.00656127929688,-13.046826362609863,17.536134719848633
3.25,-13.081624984741211,4.998003005981445,-4.991084575653076,-1.9216610193252563,1.2193421125411987,0.03568095341324806,194.908447265625,137.498291015625,10.21941089630127,4.811737537384033
3.3,-8.962362289428711,6.054739952087402,-9.172619819641113,-15.088568687438965,12.972344398498535,-0.1832357496023178,184.5791473388672,153.71441650390625,4.085605144500732,-7.904261589050293
3.35,-12.002264022827148,13.138309478759766,0.7865333557128906,-25.81028938293457,5.907060623168945,-4.940934181213379,184.35105895996094,141.89749145507812,12.011320114135742,-3.318141460418701
3.4,-13.438835144042969,4.430938243865967,-3.576761245727539,-23.991771697998047,0.9006954431533813,-0.059101637452840805,168.1546630859375,129.1142120361328,-3.248234987258911,3.798555612564087
3.45,-15.327855110168457,0.5749608278274536,-2.101487636566162,-32.5709114074707,7.773635387420654,-5.902573108673096,126.22603607177734,125.96141052246094,6.746189117431641,49.243595123291016
3.5,-17.4591064453125,-4.2414116859436035,-4.722115516662598,-14.436663627624512,-8.232891082763672,-14.64454174041748,96.59886932373047,131.5192413330078,4.734554767608643,30.359844207763672
3.55,-19.222576141357422,11.019916534423828,-8.663737297058105,-12.853398323059082,-2.7378334999084473,2.0272440910339355,96.61048126220703,119.3759994506836,0.5140412449836731,39.5687255859375
3.6,-12.697842597961426,3.7049546241760254,4.697551727294922,-24.468931198120117,-8.076422691345215,-10.298304557800293,55.21573257446289,82.06999206542969,9.043787002563477,100.79009246826172
3.65,-14.95334529876709,11.59994125366211,-1.140966534614563,-32.08840560913086,-3.5240108966827393,6.549601078033447,54.31584167480469,65.75869750976562,6.325693607330322,129.86537170410156
3.7,-12.252666473388672,11.280177116394043,-11.924812316894531,-29.821935653686523,-10.53124713897705,-12.764259338378906,40.22480010986328,35.42942810058594,7.489579677581787,119.93350219726562
3.75,-20.875431060791016,12.878457069396973,-14.155900955200195,-35.43009567260742,-6.489461898803711,2.772927761077881,21.490312576293945,19.99311065673828,7.594768047332764,125.93425750732422
3.8,-9.478838920593262,10.161810874938965,5.474800109863281,-34.07345199584961,-1.7116237878799438,-12.906342506408691,24.6120662689209,12.384669303894043,-5.310717582702637,150.7433319091797
3.85,-11.105521202087402,1.8934623003005981,3.9170174598693848,-31.486988067626953,-1.5037591457366943,-4.590185165405273,18.180124282836914,-17.426288604736328,-4.618541240692139,208.47280883789062
3.9,-5.066728591918945,4.186429500579834,1.273708462715149,-39.34779739379883,-15.04552936553955,11.770732879638672,17.215097427368164,11.811463356018066,0.08635648339986801,227.1190948486328
3.95,-12.72433090209961,0.40761491656303406,7.07661771774292,-43.607337951660156,-1.872143030166626,2.632160186767578,5.304347515106201,-3.6584718227386475,-4.2644500732421875,189.53082275390625
4.0,-21.956830978393555,12.997831344604492,-10.253019332885742,-39.3826904296875,-6.649213790893555,-8.261286735534668,-3.0415525436401367,1.2089557647705078,-5.935680389404297,137.8369140625
4.05,-9.064912796020508,5.824899673461914,3.4773666858673096,-45.86336135864258,-3.418876886367798,-3.6505534648895264,-5.472708225250244,-20.22310447692871,8.160135269165039,107.11873626708984
4.1,-23.24788475036621,11.457873344421387,-8.915240287780762,-14.954672813415527,-10.339737892150879,-12.100895881652832,0.4248601794242859,-12.229333877563477,-4.59436559677124,87.47975158691406
4.15,-20.171205520629883,14.682518005371094,9.56826114654541,-0.5568272471427917,2.3397977352142334,-2.6173222064971924,2.89359712600708,-5.100887298583984,-12.108506202697754,67.3194580078125
4.2,-26.840103149414062,-8.515007019042969,3.8986012935638428,-11.739252090454102,-4.408634662628174,4.0920000076293945,-1.8903449773788452,-4.823733329772949,4.189657211303711,60.617557525634766
4.25,-10.71809196472168,9.052919387817383,0.4062653183937073,-4.59674596786499,1.2247811555862427,5.488431930541992,-9.16741943359375,-9.932374954223633,8.015396118164062,62.8729362487793
4.3,-4.107985019683838,9.049607276916504,-4.847864151000977,-27.710433959960938,-8.025383949279785,-2.32816219329834,-6.602860450744629,-12.671684265136719,11.091633796691895,132.82640075683594
4.35,-14.793542861938477,17.751333236694336,-5.129337787628174,-22.15787124633789,-0.25000789761543274,-14.811239242553711,-7.307687282562256,-18.339078903198242,0.9918844103813171,178.97085571289062
4.4,-10.286456108093262,3.43155574798584,3.905139923095703,-19.18938446044922,-8.830489158630371,2.5131843090057373,5.063000679016113,-11.188536643981934,-10.1080961227417,154.72389221191406
4.45,0.3607577979564667,0.10054861754179001,-7.091859340667725,-27.699975967407227,-2.0755295753479004,7.693498134613037,38.07540512084961,-1.156434416770935,22.909666061401367,123.06136322021484
4.5,-5.710429668426514,-7.173233985900879,-5.383430480957031,-27.598220825195312,-11.470498085021973,-21.58187484741211,101.04585266113281,19.370790481567383,4.9129438400268555,102.57389068603516
4.55,-16.32332420349121,-6.820721626281738,-7.5060811042785645,-17.534608840942383,1.665822148323059,-12.433327674865723,116.94205474853516,71.2315902709961,-2.6623857021331787,67.5136947631836
4.6,2.382091999053955,34.06328201293945,-1.0311819314956665,-29.562742233276367,-16.61820411682129,-13.718168258666992,167.62680053710938,80.39702606201172,1.009361982345581,46.47035217285156
4.65,-17.223962783813477,3.02724027633667,0.722289502620697,-16.49648094177246,-5.45933198928833,-6.0089850425720215,158.18980407714844,110.19133758544922,3.3526501655578613,42.968868255615234
4.7,-5.209868907928467,1.1213287115097046,2.698457956314087,-13.584494590759277,-0.4814125895500183,-5.651419162750244,183.031494140625,108.15377807617188,35.577423095703125,23.14611053466797
4.75,-22.83222198486328,18.726221084594727,-6.396646499633789,-16.942142486572266,-14.736862182617188,6.812411785125732,157.74868774414062,104.8554916381836,6.8956427574157715,14.81737995147705
4.8,-10.642400741577148,-2.331754207611084,-3.1367878913879395,-20.206125259399414,-5.643614768981934,1.7662509679794312,117.6425552368164,103.59107971191406,-2.1252315044403076,1.2822624444961548
4.85,-22.14461898803711,0.5735817551612854,2.8637547492980957,86.97128295898438,-8.286725997924805,-4.048705101013184,89.18785858154297,104.99779510498047,-4.512173175811768,21.181842803955078
4.9,-18.545982360839844,24.257904052734375,-1.4918400049209595,52.17914962768555,-12.037372589111328,3.4210407733917236,75.10074615478516,88.56580352783203,-11.19097900390625,0.055211860686540604
4.95,-14.699589729309082,0.7363976836204529,4.443594932556152,9.169838905334473,-1.5595853328704834,-0.1777067333459854,59.540096282958984,73.6160888671875,-3.8405778408050537,2.4349467754364014
5.0,-18.284757614135742,22.1357364654541,1.2227660417556763,5.781621932983398,-5.481819152832031,2.657748222351074,28.337257385253906,36.162776947021484,-4.793911933898926,54.49166488647461
5.05,-25.002534866333008,9.04593276977539,0.25791484117507935,0.7871021628379822,-3.9952211380004883,-6.704239845275879,22.22751808166504,21.525432586669922,2.3853561878204346,65.65602111816406
5.1,-5.104470252990723,7.207853317260742,-5.098364353179932,-18.071727752685547,-4.420865058898926,2.0437333583831787,31.82942771911621,18.9876766204834,1.059438705444336,100.52078247070312
5.15,-13.321554183959961,5.200830936431885,-12.08852767944336,-12.797256469726562,-6.433037281036377,-8.256970405578613,12.841043472290039,13.974920272827148,-12.609726905822754,112.82390594482422
5.2,-8.437578201293945,-4.693264961242676,-1.090604305267334,-23.05636215209961,-5.654421329498291,2.5712616443634033,21.763145446777344,-1.391708254814148,9.088493347167969,73.24415588378906
5.25,-0.5599406957626343,4.676776885986328,4.221815586090088,-16.204345703125,-4.582534313201904,-1.200974464416504,-7.433207988739014,6.5555925369262695,-0.9813010096549988,49.761756896972656
5.3,-24.61095428466797,3.357996940612793,0.6603990197181702,-21.1246395111084,-6.329361438751221,0.8527593612670898,3.805196523666382,-1.609324336051941,-7.066499710083008,96.4173355102539
5.35,-9.856969833374023,7.0817694664001465,-7.324216842651367,-33.80954360961914,-5.316900730133057,-6.117495059967041,9.18807601928711,-9.203225135803223,8.031488418579102,92.16734313964844
5.4,-24.712406158447266,15.499903678894043,-12.317601203918457,-19.557390213012695,-1.37815260887146,-13.711518287658691,-10.124956130981445,-6.745387077331543,6.125642776489258,48.0535888671875
5.45,-11.939526557922363,12.934834480285645,-10.000795364379883,-22.939428329467773,3.831592082977295,-7.528430938720703,-10.591779708862305,-11.103265762329102,-2.822051525115967,35.32491683959961
5.5,-13.9966402053833,-0.32378244400024414,-5.443325042724609,-28.15167808532715,-5.4587554931640625,-5.891913414001465,-13.386484146118164,-21.31801986694336,11.728374481201172,54.7636833190918
5.55,-11.228779792785645,8.378179550170898,-5.223562717437744,-13.36623477935791,-5.4820756912231445,4.117825508117676,-7.816883563995361,-14.136092185974121,1.5883071422576904,159.75485229492188
5.6,2.3299996852874756,7.303821563720703,-13.021860122680664,-22.794757843017578,-11.721145629882812,-11.774543762207031,-10.227313995361328,-19.2032527923584,-12.168728828430176,237.98532104492188
5.65,-9.524724960327148,15.882503509521484,-6.335712432861328,-21.171199798583984,3.161911725997925,-1.6388765573501587,-16.89879035949707,-19.58926010131836,-1.1774107217788696,196.0167236328125
5.7,-15.074868202209473,6.7660369873046875,-5.425845623016357,-25.114646911621094,-3.8112573623657227,-9.784436225891113,-20.48971939086914,-20.468786239624023,8.60495376586914,146.5628204345703
5.75,-23.651334762573242,1.1851170063018799,-23.467565536499023,-11.708832740783691,-5.084860801696777,-12.614346504211426,-15.396684646606445,-18.46597671508789,2.2986795902252197,123.15547180175781
5.8,-20.1774959564209,8.959554672241211,-4.5190348625183105,-24.146522521972656,-3.5987727642059326,-1.183082938194275,-2.6150310039520264,-18.676231384277344,-0.6445457935333252,100.19074249267578
5.85,-9.18735122680664,0.9715067148208618,-8.43046760559082,-16.430368423461914,-2.5423946380615234,3.147266149520874,-5.209500312805176,-19.625165939331055,-2.413004159927368,85.4988021850586
5.9,-10.554516792297363,-3.278029203414917,-6.858461856842041,-19.482236862182617,-11.47102165222168,-1.9301701784133911,-9.198857307434082,-19.127328872680664,5.173241138458252,71.16195678710938
5.95,-4.758738994598389,6.227033615112305,4.414511680603027,-18.776386260986328,-1.2836495637893677,-5.565786361694336,-13.081396102905273,-16.50385093688965,26.327587127685547,45.45243835449219
6.0,-10.151779174804688,2.198868751525879,-1.6458995342254639,-13.328546524047852,-0.3948306739330292,7.187488555908203,2.8970046043395996,-29.47966194152832,5.236087322235107,43.927467346191406
6.05,-4.024838924407959,8.248334884643555,7.121764659881592,-25.956127166748047,-0.3099857568740845,-3.3046000003814697,36.67995834350586,-5.326326847076416,-2.5484907627105713,54.57771301269531
6.1,0.5154824256896973,-2.77705979347229,2.798590660095215,-21.021709442138672,2.673588275909424,-6.048165798187256,84.6664047241211,45.774131774902344,-12.535683631896973,110.40660095214844
6.15,-0.6662225723266602,-7.299356937408447,16.123455047607422,-27.54570198059082,6.724548816680908,0.973945677280426,140.00936889648438,87.98318481445312,-27.587644577026367,103.785400390625
6.2,-10.037930488586426,-4.046573162078857,-0.38404911756515503,-27.786649703979492,-3.167961597442627,-10.135706901550293,167.9087371826172,99.42607879638672,-4.585590362548828,85.99382019042969
6.25,0.10482083261013031,12.4814453125,6.535850524902344,-21.112546920776367,-14.615949630737305,-24.52627944946289,167.2613983154297,110.95809173583984,11.50284481048584,51.968162536621094
6.3,2.657137632369995,0.06787280738353729,-0.13612642884254456,-27.936767578125,4.031291961669922,3.802114486694336,170.8390350341797,127.5289077758789,7.8636627197265625,45.99057388305664
6.35,-6.8794050216674805,-1.8239731788635254,1.0981204509735107,-34.666786193847656,-2.980804920196533,3.5472424030303955,197.8924102783203,137.76312255859375,-1.8808177709579468,32.92597198486328
6.4,-5.061288833618164,-0.1353672742843628,11.722596168518066,-25.48470687866211,0.3620354235172272,7.459774017333984,204.04270935058594,138.96249389648438,7.0683207511901855,18.72454833984375
6.45,-6.911904335021973,7.572323322296143,2.9682507514953613,-25.814279556274414,-8.12956714630127,5.241053104400635,217.45591735839844,129.2585906982422,1.6051822900772095,21.662097930908203
6.5,-11.481487274169922,16.21031379699707,-15.732399940490723,-32.404754638671875,5.03278923034668,-8.960494041442871,194.38394165039062,127.4620590209961,1.3706839084625244,12.881094932556152
6.55,-17.49327850341797,-0.9997140765190125,-2.89382004737854,-45.938072204589844,-11.068408012390137,-1.1788384914398193,158.68040466308594,156.4365234375,-19.057376861572266,36.92628860473633
6.6,-19.849285125732422,24.46784210205078,4.691022872924805,-14.32004165649414,2.2270989418029785,9.378332138061523,123.31453704833984,155.28732299804688,1.0698069334030151,55.74043655395508
6.65,-17.636688232421875,-2.5603814125061035,6.13801908493042,-22.427518844604492,-11.163857460021973,-3.1126058101654053,119.96110534667969,152.83087158203125,25.645978927612305,36.28049850463867
6.7,-20.246994018554688,4.038689136505127,5.92525053024292,-18.94112777709961,2.1672890186309814,-16.404848098754883,80.5274429321289,167.11085510253906,-8.003600120544434,28.48828125
6.75,-14.34337329864502,7.07400369644165,-0.9577684998512268,-32.49024963378906,-0.1364109367132187,3.555145502090454,81.37991333007812,151.59153747558594,15.298162460327148,24.758508682250977
6.8,-17.819625854492188,-13.766992568969727,-0.3929804563522339,-17.9121036529541,2.8352649211883545,4.602226257324219,58.60390853881836,150.04974365234375,8.286225318908691,23.297740936279297
6.85,-3.8838813304901123,8.977025032043457,4.285958290100098,-4.084044933319092,-4.050003528594971,0.5706833004951477,52.70920181274414,137.4285125732422,12.755760192871094,19.488117218017578
6.9,-16.260696411132812,1.911391019821167,-1.8463572263717651,-16.09010124206543,-11.800241470336914,1.1220946311950684,37.561580657958984,137.17884826660156,0.36870989203453064,5.163525581359863
6.95,-6.4735541343688965,3.571683406829834,-1.4378180503845215,-13.707910537719727,-13.009444236755371,3.6850831508636475,35.49504852294922,110.32953643798828,0.17943428456783295,-15.335235595703125
7.0,-8.191234588623047,9.259949684143066,3.951817512512207,-37.116573333740234,1.5856064558029175,-9.454920768737793,24.204633712768555,82.78084564208984,6.893267631530762,-38.091251373291016
7.05,-24.98945426940918,-11.514402389526367,-11.8242769241333,-33.02048873901367,0.7874689698219299,-2.9262990951538086,9.004400253295898,55.238243103027344,-1.0174323320388794,-35.259037017822266
7.1,-16.334060668945312,1.3183023929595947,-7.4496941566467285,-22.82762336730957,-14.340739250183105,-5.875400066375732,10.205020904541016,33.67320251464844,-7.741971969604492,-36.655113220214844
7.15,-9.997573852539062,15.346400260925293,1.2060372829437256,-0.35410064458847046,-13.374540328979492,-0.8006093502044678,14.56653118133545,30.85312843322754,10.298842430114746,-36.509033203125
7.2,-15.007942199707031,10.162328720092773,-8.23281478881836,-24.78254508972168,-5.9169206619262695,10.874311447143555,-0.08635611832141876,31.481918334960938,-7.112395286560059,-43.27409362792969
7.25,-19.364845275878906,-1.895804762840271,-5.959443092346191,-13.135452270507812,-19.214500427246094,-0.24891923367977142,1.7841440439224243,9.949408531188965,-1.6481941938400269,-46.68516159057617
7.3,-11.521556854248047,4.702023506164551,-6.882266044616699,-22.161788940429688,1.151196002960205,0.8765360713005066,-8.57779598236084,-1.2134935855865479,-3.8767857551574707,-12.196316719055176
7.35,-23.85132598876953,3.9844632148742676,-18.05933380126953,-12.35789680480957,-11.768802642822266,3.2160511016845703,-8.071995735168457,-6.064633846282959,-11.698548316955566,61.67679214477539
7.4,-23.84747886657715,13.371353149414062,9.864106178283691,-10.571473121643066,-4.7473344802856445,-5.755734920501709,-5.9161601066589355,-14.032955169677734,-14.046688079833984,85.38721466064453
7.45,-9.757255554199219,-7.532840728759766,-13.673890113830566,-22.152936935424805,0.8590378165245056,7.4132795333862305,-12.356648445129395,-4.5229058265686035,-9.513113975524902,104.57005310058594
7.5,-13.382170677185059,-0.14816515147686005,0.04513974487781525,-31.829347610473633,-3.4104981422424316,0.39749404788017273,-15.267983436584473,-19.576065063476562,-2.8003761768341064,191.31320190429688
7.55,-14.649690628051758,14.261344909667969,0.9086002111434937,-27.315338134765625,-12.881282806396484,0.035237111151218414,-34.190372467041016,-7.208069801330566,-14.146177291870117,250.05899047851562
7.6,-22.812891006469727,11.824843406677246,0.20419755578041077,-23.457073211669922,-0.1259087771177292,-6.2837395668029785,-7.993087291717529,-18.098133087158203,13.712662696838379,215.89306640625
