t,C000,C002,C003,C004,C005,C006,C009,C010,C012,C013
102.55,-0.08534564496905288,-0.17782600118155703,-0.005180120291775967,1.2534561934722408,-0.21066841015975352,-0.7923042994304011,4.281269477180407,-0.7991317670768538,0.8154489494136903,-0.4439218392969945
102.6,-0.058604604749601684,-0.1910974153311195,-0.0033370359975864864,1.7715860882250691,-0.24321062457906084,-0.9962870328223307,4.191999328181272,-0.625361279995153,-0.3368566446385821,-0.4928676577260803
102.65,-0.15067435235002968,-0.012610541305262388,0.019595072630654093,2.0625603698467,-0.2884127265286249,-0.6141268434043178,3.6000307603434014,-0.3798584717363588,-0.45021707659675053,-0.13452784853521077
102.7,0.07915599239537117,-0.2110490046953102,-0.15873692848505058,1.4829184183077206,-0.2702484108111561,-0.8115556446822902,2.5658219583789563,-0.8748950112042128,-0.341645982107833,1.08273963500705
102.75,0.09723971981519883,0.6803376389871155,0.07871367696325393,1.1839249058695391,-0.3680207924401602,0.185543126004026,2.129384704546114,-0.8870703348063356,0.9384383063592936,1.3958637149740454
102.8,0.02954353959162813,0.4879584924820161,-0.05494265839348896,1.0996472649800018,-0.5678769876100921,-0.7655194035404492,1.5082103654202075,-0.7456919824062166,-0.3649218249848361,1.0205141576266596
102.85,-0.05127434277282602,0.4996975645687679,-0.17608609157712324,0.6831990612857678,-0.23694640167533845,0.2721035709824655,0.7909026414974893,-0.5913092611880522,-0.8684178968843392,0.745587741438637
102.9,0.04990176693326922,0.45022912561194406,0.07908334638876581,0.29967363067217234,0.03345490146509418,-0.8132977437471446,0.931259750209017,-0.6712729547389997,0.6258462984904538,0.4832302791507679
102.95,-0.14996845561295988,0.5245326472860751,0.0018159787121125226,0.16357118040514848,-0.4309162951270147,-0.2082262731951265,0.24388418938780365,-0.6807522222227256,1.0960575969518525,0.24404446229378116
103.0,-0.06026550165394801,0.32905179819575403,-0.05655853541907204,-0.06642376174026172,-0.3546570813527678,-0.46439880363425495,0.3792778192795277,-0.5126717798969982,-0.11539351736556844,0.10723195475291697
103.05,-0.03128395983815829,-0.24531483178593066,-0.3563134788422201,-0.1389241760857621,0.13393583120158856,-0.38560246989174013,0.3268118901590866,-0.7904568142575263,0.10059106105814648,-0.09405115635638872
103.1,0.029526919834113784,-0.6049591752352409,0.06232989772736252,-0.11614229101746582,-0.2523710074013581,-0.859310255058306,-0.001105607540760542,-0.5858605354946863,-0.12863978396000808,-0.14968879461023063
103.15,-0.24799128932039877,-0.39175028798414324,0.06115955720039999,0.5363170923607946,-0.527488720155334,-0.9370128938944278,-0.03436481019973929,-0.4610336259944337,0.16583259185984625,-0.2693133531593301
103.2,-0.3728467825644178,-0.5557173001267064,0.0632191750928707,1.4996886851844051,-0.6793766961195578,0.020144981129635163,-0.1763843292359513,-0.4052725326561496,-0.645368323270076,-0.408928286078882
103.25,-0.23851186157174803,-0.3342083613194561,0.028601589217531077,1.5604758805530792,-0.38665283153131286,0.4585082342859191,-0.49101565010590026,-0.5312609933370624,-1.13475931506915,-0.4026682305859755
103.3,-0.019804829950715763,0.1521786612841548,0.009609708214383892,1.2119441118156626,-0.08241104496069607,-0.3146722740403324,-0.20234813368465618,-0.7322069709471679,-0.15077527157872883,-0.48760572904948163
103.35,-0.05412963365086255,0.12165669762387535,-0.09472470531462876,0.6812978801924836,-0.0066489960370294835,-0.09089585207005711,-0.7047347467469872,-0.3562571849065877,-0.24021758974787935,-0.1264945458738477
103.4,-0.10847064568002356,-1.6432863601298493,-0.18707217788207867,0.4566858986448159,-0.367302847117302,-0.6053060418577727,-0.6610292526459554,-0.3598492582784442,-0.6025724156078075,0.46154128971680064
103.45,-0.2037657287097113,0.46451266138460906,-0.0404074330548717,0.7041370688525943,-0.5253580211478132,0.7758786885242182,-0.6952576809236555,-0.5145548892001927,-0.7142864447560846,-0.006285932192169269
103.5,-0.03195635325452458,0.33848336098981857,-0.24866181742632082,0.15694272541020707,-0.22565380711148328,0.18007220139608462,-0.5213705315973274,-0.5638576090974309,-0.9143695783587416,-0.23830606726597534
103.55,-0.110895043456108,-0.9086812212736418,-0.23398619980446841,0.2611703547647132,-0.2762125090307328,0.9463436010772642,-0.6154121856081252,-0.3985760912222795,-0.6035023320487981,-0.34820317382224353
103.6,-0.25289094424423614,-0.5883004422116673,-0.17853784061569225,0.32513632416331156,-0.42057773732534215,0.20618214359738898,-0.7866170685361534,-0.8828823515537783,0.8563021785627751,-0.33230391535380127
103.65,0.05394668765630015,-0.15515342552234282,0.09550006730499401,-0.07554990950499729,-0.13113262320516103,1.0476160552860931,-0.6579021443601714,-0.6331163594351624,-0.04500660766570521,-0.40835444225734197
103.7,-0.07081891774141838,-0.3310455107936889,-0.34117079672966183,-0.2064300576941981,-0.6383201674737282,1.3178266339701605,-0.5769020735503498,-0.6408966851136273,0.27029226726213834,-0.3444416981558824
103.75,-0.3890995666980818,-0.11241818705548116,-0.0035918807592167823,-0.20562171934633455,-0.19250390207148227,1.7414213677385266,-1.0166838012186363,-0.5928546179725139,-0.039298133894166455,-0.405589972854598
103.8,-0.11809194969555759,-0.6910591007016359,-0.062338216897469434,-0.09658418900118869,-0.23910637602133547,1.7788581484647583,-0.8888371696690412,-0.5366533073643945,0.05031983080726414,-0.4395266800982495
103.85,-0.04131095367020274,-0.3051571863983237,-0.18332499046262987,-0.29115519782479304,-0.3070257558868483,1.6587172789819842,-0.7399313075852287,-0.5372177379211244,0.2458782014064556,-0.5269102791706214
103.9,-0.09830384665251315,-0.06627207217902938,-0.10032346982223296,-0.0973043807326234,-0.30377545880928675,0.5160126157481889,-0.5290682954542134,-0.607440082921467,0.16240311318087902,-0.3463224250032523
103.95,-0.08726520924366805,-0.02085289863806914,-0.1680828673529637,0.1760760133247863,0.01932065131467037,0.17506906176809436,-0.6535636434159036,-0.7738901025402637,0.006753083857404857,-0.4175109836400882
104.0,-0.15250335646761337,-1.1457015535541117,0.04420436876967148,2.0102378672851606,-0.17320746669356113,0.2851984772654562,-0.6020429910094617,-0.7806776187704092,-0.9947363385197441,-0.5499494576961697
104.05,-0.33356514898216166,0.33778044380914474,-0.2272696229835289,4.749334395078425,-0.6982610644945839,0.43720245808562086,0.2542856326527344,-0.680820135949441,0.43479762345924067,-0.4598797400229151
104.1,0.0858435115324121,-0.2629954315488325,-0.22990802848486655,6.153134145765853,-0.4531273842529245,0.3484186325231642,1.3291314957955254,0.19751336063646244,-0.8104194874647453,-0.48661913733440126
104.15,-0.04476768998766858,-0.02780930233802442,-0.1323236514696786,7.8676227427042456,0.17084509018297145,-0.771521234266736,1.5518812751604265,-0.261326844079883,0.7827418671112895,-0.5151448494361631
104.2,-0.05193116377958103,0.04174236006628578,0.24254417579254733,9.04688792736201,0.18055519006141715,-0.12996389760525442,2.309611941094625,-0.5087844645464725,-0.4032849709398658,-0.7091292515806086
104.25,-0.230057283433232,-0.0696693443720761,-0.16598965917620906,7.848290278022418,0.19524994096308376,-0.1909458450950226,2.716899235190099,-0.6014923292269438,0.40633504581801017,-0.5205090999535549
104.3,-0.18694933753266457,0.2516059817368051,-0.24431029219083802,6.168038859743585,0.22022174347441525,-0.3847362307455499,1.981806066496112,-0.5855419082347479,-0.24663057223713764,-0.6248191307941486
104.35,-0.06985464500154147,0.05602669925685251,-0.07364553192509067,5.3660341814692485,-0.6441760308845658,0.5396346430847944,1.304381335705155,-0.5075328699433992,0.26004251542580303,-0.5844264471096946
104.4,-0.1507934901427018,-1.0931492488692627,-0.14672478338352749,4.471188872162881,-0.4598345409292016,-0.5693467942336969,0.9075748081067289,-0.7934822149555611,0.4386497330927492,-0.4838140424037152
104.45,-0.17885016863651584,-0.26496958119897535,-0.2717234313681868,3.8771910679816566,-0.04171001755772479,-0.15363995334139555,0.5266487106918533,-0.6343193000973403,-0.7136369028716802,-0.603797342600989
104.5,0.06829859145383395,1.0232275030641909,-0.049492740873927875,3.8965841763985174,0.030444180361618972,0.44329457199948186,0.3644131243402543,-0.7644476506191878,-0.528546948876811,-0.6220377652145591
104.55,-0.12491898069190364,-0.21462011796774796,-0.25276811160364526,3.1785782725884024,-0.8520579446752743,-0.05333568044856087,0.13667644191875417,-0.5873786953988226,-0.42511920585195595,-0.5433672982337494
104.6,-0.06426559103880654,0.48684109984406043,-0.016699840052954343,2.420171133475968,-0.6467008889221024,-0.03043269760749517,-0.5328591414585934,-0.48443552135121687,-0.17060961012402862,-0.6309967817210482
104.65,0.09009774815448417,0.03466053009475653,-0.08886746778103209,2.467962186915401,0.037407360715588686,0.3426407197318567,0.20192233076480648,-0.8306216738406313,0.0983065811563123,-0.43285961130498435
104.7,0.014569537717114169,-1.1068976054426893,0.15394499196534245,1.8914815151101265,-0.06842329173440491,-0.6883055865435193,-0.2337788030367655,-0.7005806201477591,0.32323142394209836,-0.20475217158172618
104.75,-0.12029664459328548,-0.7431942992254639,-0.22258929907729894,1.4323987758151473,0.23077640364021612,-0.23637931474345183,-0.11361590047702631,-0.4614583614457489,0.11278994382722173,-0.2923696805353698
104.8,-0.15192233824969187,-0.27776591695218344,-0.2011799013942439,1.4955381900564133,0.0657712860542845,0.05687137711162074,-0.6618509919244594,-0.6922546752749661,-0.5541605887513087,-0.3166493218752991
104.85,-0.16955904695351862,0.22293275615176347,-0.05510523162580323,1.0739450287354821,-0.5699426477981427,-0.4004993648122526,-0.41361570850922535,-0.5197776207012745,0.15504705171895886,0.1177481549960614
104.9,-0.0602633715215587,-0.2545361562814468,-0.014480051809906525,0.6226501768446062,-0.2345462174060199,-0.26346121898143726,-0.4556462658388308,-0.4529697958202761,0.45957327744984067,0.6192350879178737
104.95,-0.16441441105531854,0.303721325060903,-0.03987687584228577,0.383905409737091,-0.0796377487759711,-0.05840328242032855,-0.5760199100156596,-0.5116045657929821,-0.2787446837509466,0.35567265796997216
105.0,-0.011234303312014388,-0.4121348421336768,-0.1314401614796587,0.6182718886868965,-0.04801638715543026,0.24845578616609704,-0.23080816602943774,-0.7797866014380647,0.5418661732723218,-0.016223051128525866
105.05,-0.15641646872774037,-0.5010469654028488,-0.12821579672513897,0.332763470136139,-0.18369219132855769,0.3465067072869001,-0.6328885353872753,-0.6607175607358173,0.5876373790053673,-0.14162575335932207
105.1,-0.0664123668100156,0.35074823580102865,-0.0895850609876393,0.05969777797676814,0.0023513124173421105,0.7158712059504683,-0.598579756402769,-0.6873609632465437,-0.043288805069090816,-0.32634533247792746
105.15,-0.1049119937493141,0.28352561820828404,-0.0002886670946500588,-0.01474092029404582,-0.14657996366237486,0.1906348802333656,-0.49247082753025273,-0.46520160956253076,0.564367922861582,-0.4697895454874367
105.2,0.08860950615821744,-0.395402547383198,-0.2256338699470548,-0.3298934459971059,-0.32808986033575566,-1.2681951867767955,-0.6083363827861983,-0.8567423828042948,-0.5832817224637004,-0.421333913931465
105.25,0.12378851657086469,-0.3943619644359821,-0.19515366553151406,-0.3582265765473013,-0.5178627125499247,-0.05750580480544673,-0.5631622994369463,-0.6583460062241395,0.07094065714709748,-0.4111966802139805
105.3,-0.07710211924519782,-0.018514487149502868,-0.19342949123546402,-0.22393504947866213,0.11406926997420848,0.11867500299076904,-0.5188728062115442,-0.14962620730396575,0.43056041503443626,-0.5506162744336032
105.35,-0.03786590748779022,0.6397656962995796,-0.09636614995956541,-0.09001727792172215,-0.2885487151976758,1.218303101020498,-0.8780527516096102,-0.2972855144196439,-1.02903271188713,-0.4709609405099918
105.4,0.15445702480403142,-0.6028843191106713,0.012545668394315757,0.1502315130370087,-0.16946513756819276,0.1267301135521831,-0.05005118976460773,-0.32694057345063143,-0.6063385367714574,-0.6365351243804892
105.45,0.05229869262128221,0.5037434203574388,-0.029983457837161765,-0.08675009077458025,-0.025086215970102594,-0.6992899530261203,0.7898476108116439,-0.5491150053720878,-0.03793737570632521,-0.5403682378294707
105.5,0.04676645402163045,-0.30893144284620117,-0.2126084944773687,0.5625582405780223,-0.1609807632338278,0.06745688779241396,1.0901897537352137,0.003703738343593283,-0.45553481013107744,-0.36650416121016316
105.55,-0.10395039056537055,0.17943469198276266,0.04319070527336929,2.5821952152812644,0.1023773595312137,-0.3327914201745878,1.4613927925833654,0.03825576958138715,-0.6603131829967226,-0.36162692266659535
105.6,-0.23621269668064374,-0.5517354826234714,0.08832825104450623,5.01501719219895,-0.28167000748628357,1.0012874208100178,2.3166820709445983,-0.28524560347929,0.35295512875408985,-0.48604595266150286
105.65,0.07085716000865773,0.36915259996948746,0.0377154649933273,4.87166980546804,-0.22900860525539168,-0.14969522541361224,3.078213956005304,-0.2148599650911399,0.3579582398855089,-0.4416639366111077
105.7,0.02276749593238986,-0.13570441232826294,-0.09111350271870704,3.92110654850674,-0.138551359479562,-0.8491680282676849,3.09524187866614,-0.4603231775620901,-0.5741211915975426,-0.4889664535335171
105.75,-0.08306683248889189,0.03632856282766928,0.025299183043113342,3.0736789546460086,-0.7674762191086378,-0.42819318608586987,2.7963413592454915,-0.49917162293699324,-0.3514506180506876,-0.3888060160652514
105.8,-0.13301653919221645,0.02942734022067222,-0.019904785866478723,2.461576531905702,-0.4819108218432571,-0.20059686333451007,3.210608660544004,-0.7212557984349128,0.7259107645599336,-0.3061801628735414
105.85,-0.0677410851209723,0.07838243922829392,0.056709566050253374,1.7791450011126246,-0.4696981089873356,-0.8224752953649784,2.633932501311211,-0.6319395842794477,0.16068189868426042,-0.35615749399763047
105.9,-0.043211094759833736,0.38158051472696375,-0.02387158013512619,1.3724923714754298,-0.12187212886846284,-0.545165811633092,2.231062211598487,-0.3995095069888329,-0.06648409881034056,-0.5413706600977595
105.95,-0.08258593836806402,1.1502192393185846,0.14536316513679756,3.2541543310808327,0.24983673883468543,0.1858074068285723,1.2808330368059393,-0.8191506776911911,0.5053167938648214,-0.3269529686531586
106.0,-0.16973687954014155,-0.4961596322387926,0.13384108167130165,5.187487216586076,-0.44465709670777254,-0.18257941647459552,0.9717203371442142,-0.5654151966306293,-0.2093159520392027,-0.3960747227811095
106.05,-0.1628311990161127,0.443433527964577,-0.061161721162578765,4.282126283624988,-0.18932271857675115,-0.38772037048072955,0.23488382809790084,-0.4146304119205168,-0.8095525793807378,0.2906740983112546
106.1,-0.2375433915654626,-0.06284230565096915,-0.1882911702346486,3.2378051591392834,0.07961561882054148,0.28064660572592504,0.151394098671664,-0.14992539540871677,-0.8211417514505006,1.8040399952243007
106.15,0.11293633858794931,-0.3036890577562537,-0.17912713647911263,2.7274377187319554,-0.6405366900915072,0.22319373922318117,0.35152445997864945,-0.8295493140778892,-1.2597743275318163,2.7953229480873967
106.2,0.16557061846111168,-0.4817034889883853,-0.2438349394993576,2.692016471145876,-0.20305295725163103,-0.03523432904714703,0.12155535925279756,-0.17956618336441393,-1.4133325097202263,3.04653120772
106.25,-0.12370845519806745,0.4106981675805751,-0.0280644770867989,2.2253824497692576,-0.13812709441896862,-0.2176187028124425,0.70748209172346,-0.5085614075275791,-0.8300224484091657,2.361344788624371
106.3,-0.013457421295601003,-0.20367726670148223,-0.1945993463977278,1.7470849325407485,-0.08368761760550539,-0.4978710129294336,1.133847142345747,-0.22260875539270636,-0.8521854636565026,2.0564117291099504
106.35,-0.0845716863678767,-0.9855274626289725,-0.03352981146511424,3.381504279533385,-0.17883075380428198,-0.390895457731938,2.2477111491271793,-0.11244817279432844,0.07192868073366185,1.5893998081557381
106.4,-0.08400654373922262,-0.04239130786118412,0.012804004299339526,5.631607061820025,-0.015602501549586856,-0.35105118166064475,3.036690686977002,-0.533330332885915,-0.6176209637461341,1.4086924503396523
106.45,-0.12368563403849551,-0.09775885255927944,0.027004055930426922,7.807270038377021,-0.1015217200965058,-0.2895240289022241,3.14028636903758,-0.10502811049019953,-0.6373391536866249,1.0230703690160996
106.5,-0.12093281394683919,0.06766957674654045,0.12089714299788128,7.206023791765978,-0.21750847757224293,-0.3372333973580659,2.7931090550404716,-0.2725589314425896,0.1455201881431278,0.7805993882869607
106.55,-0.28988971770105176,0.23452321062336318,0.07805950764597704,5.6846650236470735,-0.7956040307719665,-0.16357134687002903,3.1305999497810473,-0.5549447676546466,-0.8937436941708456,0.6522056370543337
106.6,0.06831738662381612,-0.001665633117707082,0.13610243933309757,4.9311328827846035,-0.06072794373438955,0.3404336765079024,2.255850672447482,-0.5236364275329759,-0.2920715070603325,0.451871040840247
106.65,-0.08292720447634186,-0.15742436460383225,-0.18063951111508647,3.8700949337137116,-0.12167459903089474,-0.2870730235872471,1.9070892110913717,-0.8490929967640004,-0.543459187757212,0.4059968770524981
106.7,0.14629490084915328,0.007366802440332478,-0.05368441461949888,3.113308563564671,-0.06467469306970336,0.31529588643538065,0.9379835664358444,-0.39399654464078243,-0.26767505019615623,0.22581843109221875
106.75,-0.03916898152471447,-0.6075014001285863,-0.011466435454703007,3.181379740723898,0.23617264073932592,0.3843739938198301,0.8549382307432378,-0.791859998397187,-0.3261659303064758,0.18031678515925306
106.8,0.10351272739521503,-0.6035252261462222,-0.0072213356796383054,2.059406030977981,-0.08135534022943844,-0.04493433824547846,0.3963703307482153,-0.12780185432249946,0.0005350255775701527,0.034054821565139705
106.85,-0.044150195713454035,-0.21963708003833207,0.0766077491842602,1.5648425374319213,-0.1361762621117035,-0.2905311157350067,0.5948258755201742,-0.7222300655748817,-0.8241239364812268,0.1955918957789928
106.9,-0.10129462340026506,-1.2918044853704642,-0.06685770443698862,1.1079512163558605,-0.17144650436827716,0.8515342466398582,0.5428620645358453,-0.6838593705099332,-1.2043350578591956,0.0910788251851741
106.95,0.013407489469076739,-0.049252614315355936,-0.07191591414423569,0.9018551884513033,-0.34736133123000007,-1.856609118802871,0.1878500155613244,-0.4594822827573364,-0.3486758502656832,0.16159236068398897
107.0,-0.08976248825917219,-0.2453868381153737,-0.1647727301677395,0.5674704660270508,0.2496189750863545,-2.567262611037779,0.29926963318449734,-0.829122504668264,0.5001514273717794,0.061922110088837426
107.05,-0.26283881212342386,-0.3107545156385903,0.01737839246289672,0.41218379658360355,0.4916110914744525,-1.0251461397999275,-0.058504475435458024,-0.09135502464418452,-1.5625192963999186,-0.16910134829567225
107.1,-0.022379262282612583,0.04314359437025699,0.11994660520721556,0.26563081992118437,-0.3055646384336337,-0.5723871589882525,-0.29306812598422516,-0.4113806649862606,-0.12995638071721327,-0.35876994175200705
107.15,-0.052079891119213656,0.033661553417293225,-0.11401275019797338,-0.0623850548097778,-0.3087991960819069,-0.39051136608004,-0.40463285801136495,-0.5900409852338147,0.291716685108485,-0.4964459669707599
107.2,-0.10383119764912459,-0.5583205994772528,0.10331068009860153,-0.3263360428223087,0.6058328293498002,1.0727671095630356,-0.21921699998444025,-0.6605663747803066,0.7356363394152411,-0.5191039378652669
107.25,-0.0646761396046116,-0.7140164439170085,-0.1167656821794988,-0.14971680658251643,0.3267788689574967,-0.20018213517224204,-0.48747000984302297,-0.7441052809825791,-0.007973544378449052,-0.3279985102284167
107.3,0.3101653516373594,-0.19034270219023197,0.054055924885727254,-0.3329071324120584,-0.4487025060323418,-0.7735037681580618,-0.32752046723008293,-0.6545950340139759,1.2453129349049359,-0.4717547861764665
107.35,-0.09313598404273356,-0.757030679048027,-6.116381887313608e-05,-0.4806114820556207,0.21439652823005295,0.1749159214589337,-0.3477088583123541,-0.6026927587179787,-0.15743512859195125,-0.48054330290100283
107.4,-0.052816696431618126,-0.6259358434794637,-0.08545975705570225,-0.42389769202012184,0.31287630976429215,0.3373952232350348,-0.593223345028446,-0.738404563749248,0.04055337883824437,-0.5037223527682922
107.45,0.0021592722324719846,0.6592366320248197,-0.1785001649971505,-0.2843207880592096,-0.17701714308802866,-0.07071042591306129,-0.2842395387872976,-0.42694364814496594,0.36467216686088655,-0.7299361463308057
107.5,0.006159523050653913,-0.11707655591532201,-0.07865927526106052,-0.376450697021165,-0.281847513272146,-0.7043249119597791,-0.3874024681838616,-0.5370470231257426,-0.5473097209185972,-0.34847880781252666
107.55,-0.0561069595560713,-0.0760261925639717,0.051938620419378356,-0.2797709503826815,-0.3254719298063609,-0.5788631005372038,-0.5459352543674735,-0.6845684624614362,-0.6646809505984383,-0.20537272707033213
107.6,-0.045509854098930436,-0.5224896160300783,-0.11711033899910184,-0.49208461343300985,0.09387190966382533,-0.734890011063604,-0.2459719107561568,-0.478961706367592,0.14067169759968284,-0.40658599039525284
107.65,-0.071513486584063,0.30166757825181256,-0.23771750295678157,-0.37023195145544086,-0.5216843946312882,-0.6335250559260157,-0.44284702456692565,-0.5371036141611436,0.783691878519058,-0.31483513608329566
107.7,-0.21073534076720624,0.15919207336290578,-0.023577564483438326,-0.7367261665033977,-0.2715456720613521,-0.23374465933701186,-0.7795703519923943,-0.3822588150314973,-0.9603760472922269,-0.33638881328695935
107.75,-0.2698209017955985,-0.3203387425306534,-0.06908472309048103,-0.7693615925113995,0.7670202197617012,0.7245142713820438,-0.5958582164240643,-0.2029014430012241,-0.20222319679145587,-0.40300758227827704
107.8,-0.024785433842744897,-0.7692513707735313,-0.23496068152809646,-0.7731900599307826,-0.059013552631544154,-0.5010616349296094,-0.43753269593252975,-0.451282726025017,-0.07136305013005433,-0.33061023291928754
107.85,-0.2083345634425145,0.7406320116975827,0.05034930350777942,-0.44940144439944313,-0.3909565074022483,-1.0380465184989764,-0.6622395741074228,-0.6347601451599612,-0.25684929485773655,-0.4264081280607553
107.9,-0.13475279789680553,-1.0219178600824579,-0.00683099363570297,-0.4163928047646793,-0.23059518344828872,-0.9706276089017514,-0.28530569680541473,-0.15294451817889407,-1.3648629647833892,-0.47734137851647035
107.95,-0.028008658826605973,-0.48357166095884374,-0.2854408955443025,-0.5657147423886101,-0.37466161616611454,-0.12883439145905964,-0.4885125796656173,-0.2764133100930343,-0.3048508751608942,-0.49445155895434056
108.0,-0.03917282836268924,-0.2404698862645255,-0.5445084062317658,-0.6454179268509814,0.3709617729076246,-0.27229950900132693,-0.4591077406218539,-0.5772886752192471,0.27705223025519615,-0.4007369470377972
108.05,-0.0758011674658666,0.029436868561031216,-0.14040167627052358,-0.7940787648516962,0.05084888251350918,-0.38763240008039107,0.3273680381610325,-0.47681505862140866,-0.3539348905301854,-0.4783119089763178
108.1,-0.09191707189087661,-0.4543423379157808,-0.18059944132090078,-0.840383809893231,-0.47507357003978484,-0.014192495729881184,0.09815209824347615,-0.3205425914334574,-0.09338067119357517,-0.4915190066479963
108.15,0.06632906947172243,-0.18753538980515333,-0.37437737954231376,-0.877271593552913,-0.13236800226587192,-1.0372373914686361,-0.06566914935270375,-0.6317049915681161,-0.21262977223450183,-0.5238690552249037
108.2,0.16794770446124435,-0.47087013831581975,0.02036763175699868,-0.8763108759762995,0.025735037117930456,-0.9181018557470414,0.7272880326791572,-0.3869534270621537,-0.15869070779350875,-0.6560680825511243
108.25,0.03000708356758821,0.03293862917131035,-0.00024109264808239161,-0.8677063353997246,0.07762362244060786,-0.7661724332733821,-0.009027962061875833,-0.3661351456516057,-0.30213604363335034,-0.4339970821441201
108.3,0.29837116690100246,-1.4083151697022036,-0.05085100895327361,-0.9284808334863761,-0.7743732807434056,-0.09770565871340228,0.1712616443863818,-0.29757465783982295,0.023445915158008025,-0.5198946086324513
108.35,0.173088024971092,-0.7885336110674358,-0.07402232293488151,-0.9561742214904514,0.07401560748389661,0.2677398061381119,0.9855787845842121,-0.5842586100959943,-0.5454608020743933,-0.5540632483114499
108.4,0.29823071597224293,-0.2754409774101402,-0.013619595966104316,-0.9797050803753641,-0.21564739498843064,-0.17805517165382612,0.3170856945153864,-0.7892804426828883,0.09694764197476728,-0.60313963310062
108.45,0.09237119789838963,-0.9259086125082857,0.16796291865519813,-1.142958251973754,-0.7238346728288808,0.17929178883375407,0.4504243203759423,-0.4297888050499782,0.9333924081575512,-0.3975941702580349
108.5,0.2563913013147894,-0.6219816165227079,-0.15498727071164195,-0.8275786601959054,0.005623461069232209,-0.03506709024045312,0.26932122723843904,-0.5321617638787569,-0.6257682727357295,-0.45062151397639605
108.55,0.10672975097701852,-0.9296269775242065,-0.1725999933646887,-0.8299886801284506,-0.3591098445955729,0.4953801246503132,0.16204029952424356,-0.2746464769822289,-0.8112283389311319,-0.4690170342653275
108.6,-0.002919829611222355,-0.11470469970715119,0.09430504500366617,-0.997588982981229,0.1392119677111013,-0.28638241898223693,-0.0031560753804819744,-0.29959928957386184,-0.20441415450568792,-0.6328286107250243
108.65,-0.04510655034568789,0.20309616730344093,-0.2525842171489604,-0.881739360830995,-0.035516910642003366,0.19187209467644542,-0.1333196647451289,-0.36637675618943516,0.5795332764681023,-0.7515867623280229
108.7,-0.1962300881089826,-0.03145109770879811,-0.21366862456987246,-0.899577952380538,-0.0022166328434074806,0.36463588605984953,-0.06867498829871599,-0.27124942295503096,-0.7502112986685489,-0.5740139639053012
108.75,0.10460639878729555,0.0307923178423828,-0.06721880271369533,-1.0149327595552373,-0.7052490300776191,-0.5666099537619897,-0.17236268672952565,-0.3272605347702394,0.07580648888389975,-0.5544373371371621
108.8,-0.11087308458672693,-1.1022799414569067,0.000125029044429895,-0.951216756051978,-0.21576593037922626,-1.0198265179441648,-0.5894527206003947,-0.6305235752300211,0.25281298606296615,-0.7207162387919832
108.85,0.07486267315944281,-1.122729969266542,-0.0072280546071044225,-1.1481327911879988,0.07624026214014115,0.7635179179374976,0.0931581777533617,-0.08634122482431686,-0.3210757190902393,-0.7675542426808677
108.9,0.15755427667206356,-0.7060507562757774,-0.22781938012445188,-1.0254996934951452,0.578401636082644,0.15139902561516969,-0.533777332190894,0.022536031608843814,-0.0434586093068431,-0.5806817797336935
108.95,0.08095791311990526,-1.2885796295984637,-0.10160470638849776,-1.042033118159775,0.14893114399376994,1.0358904668961022,-0.3108725243843344,-0.6441651537256013,0.6437603676695803,-0.6446534736953308
109.0,-0.07273356420576695,-0.059137535053812494,-0.13544543450395033,-0.9793933040637613,-0.42535259050027746,0.3974915844269417,-0.23561858391230636,-0.5950094718672538,0.40020332717730517,-0.7474251175213648
109.05,0.02492250874049066,0.49705664174575004,-0.05717419170046261,-0.9169066627766239,-0.527681493187606,-0.7693331157675604,-0.673549687567907,-0.6837001801964041,0.3377505401923191,-0.7805951909516278
109.1,-0.10720627232933681,-0.7902791295378592,-0.08820790286246318,-1.0101169363248481,-0.17392701219173032,-0.956345133896208,-0.3898156783111729,-0.5538997168780846,0.8670006893579789,-0.5362168867274317
109.15,0.06544244025430562,-0.2412101599281852,-0.1574870708553841,-0.7956657119038816,-0.03153096138363432,-0.19127140950098118,-0.5183370437446538,-0.3948570691806763,-0.7174416728663295,-0.301286313784206
109.2,0.014627259973726414,0.0371612809883698,-0.08776098862458571,-0.7431626580191047,-0.12976715776138237,-0.090655015938038,-0.6221310502813976,-0.2660372854572086,0.31285677205955115,-0.013077992046592147
109.25,-0.280833741371884,0.38429534709805163,-0.08336309255992712,-0.7203078938684534,-0.9176915396900123,-0.790256521705547,-0.47723973948906845,-0.301082360345509,0.1902499875076101,0.6636273866870774
109.3,0.43198717018098054,-1.2207476195272529,-0.07270985978865027,-0.7396352535796178,-0.4767991011609154,-0.32724187136130184,-0.5253444429856811,-0.45857539123598084,-0.6584510157233279,2.2713404035673066
109.35,0.04572799067288948,-0.3962487913782077,-0.16275120360976328,-0.87491963229775,-0.3292732205826688,-1.3967037099179844,-0.6203816871785002,-0.5772675993185827,-0.9706099586153993,3.471261445826937
109.4,-0.09409774472260239,-0.3421081882883034,-0.2743967765982622,-1.003117124325306,-0.35023716105241093,-0.7146977415909516,-0.6730528379722222,-0.3412868605587998,-1.4633292872905757,3.5287813928848886
109.45,0.1503385536069421,-0.36739145082364827,-0.2618893092038652,-1.0196408927780247,-0.16794506720816613,-0.6972105355270267,-0.9159409026324263,-0.2501772217838187,0.2905400507801835,3.3364868171554036
