t,C000,C001,C002,C003,C004,C005,C006,C007,C009,C010,C013,C016,C021,C024,C026,C030,C058
138.9,-10.201499938964844,-2.4145920276641846,-7.323749542236328,-17.453163146972656,8.728350639343262,-2.723787307739258,16.457063674926758,-3.1183407306671143,14.782440185546875,2.9225616455078125,-19.840755462646484,28.19868278503418,38.04716491699219,51.410064697265625,97.69318389892578,34.84368133544922,12.814542770385742
138.95,6.003386497497559,-24.56646728515625,10.552453994750977,-13.678472518920898,-2.9351587295532227,16.05597496032715,10.859010696411133,3.325248956680298,2.1681346893310547,-2.1875839233398438,-17.20777702331543,37.012508392333984,18.494548797607422,68.36963653564453,56.93244552612305,34.269989013671875,6.1782612800598145
139.0,-5.0001606941223145,-17.164531707763672,-5.259121417999268,-3.024322986602783,-1.1148992776870728,6.44490385055542,-4.089698791503906,-5.420624256134033,-6.129693508148193,-7.155148983001709,-7.958341121673584,31.770536422729492,21.870046615600586,34.52397918701172,56.078128814697266,35.72782516479492,-3.443664073944092
139.05,-3.0507044792175293,-9.756423950195312,-3.0582191944122314,-2.1638243198394775,0.2235114872455597,-1.5260448455810547,-1.1478973627090454,-2.5050697326660156,9.165087699890137,-15.313810348510742,-16.03438377380371,26.2764835357666,0.7057566046714783,28.582246780395508,46.1399040222168,14.010392189025879,1.544029951095581
139.1,-14.679265022277832,2.2550692558288574,-5.007228851318359,-5.577748775482178,-4.342224597930908,15.022748947143555,7.681736946105957,-2.42769193649292,-11.492270469665527,5.0535759925842285,-3.4487547874450684,18.30084991455078,-12.273592948913574,28.435916900634766,38.59528350830078,28.004047393798828,6.838225841522217
139.15,-9.669478416442871,-10.334150314331055,-6.694996356964111,-21.483280181884766,-6.230196952819824,2.3766605854034424,2.0133209228515625,7.640041828155518,3.7248659133911133,-33.200069427490234,-6.274534702301025,18.221364974975586,-2.026179075241089,20.427141189575195,21.63389015197754,13.867454528808594,2.561549663543701
139.2,-17.954593658447266,2.559044361114502,-17.49666404724121,-11.1178617477417,1.2557482719421387,19.069137573242188,11.429516792297363,5.967571258544922,0.0986509844660759,-12.825447082519531,-23.41551971435547,35.74518966674805,19.062578201293945,10.99262523651123,30.554752349853516,26.044397354125977,-12.794312477111816
139.25,6.108559608459473,-2.6288251876831055,-2.510765314102173,-8.168045997619629,-11.848176002502441,7.57497501373291,-10.216483116149902,6.153019905090332,-1.9575657844543457,-13.538918495178223,-39.139041900634766,18.289447784423828,29.89972496032715,29.96485137939453,23.403186798095703,50.16398239135742,-3.052734851837158
139.3,3.9737555980682373,-13.893316268920898,12.7604341506958,-10.087014198303223,-1.8190537691116333,0.5823988318443298,-0.57289057970047,-3.5237185955047607,-6.5200018882751465,-11.114387512207031,-12.427668571472168,49.50465774536133,-17.68320083618164,12.141656875610352,26.95679473876953,29.484657287597656,16.402402877807617
139.35,-9.428938865661621,-6.23900842666626,-1.7238404750823975,13.724629402160645,-13.269241333007812,-13.594880104064941,6.7108378410339355,12.163310050964355,-15.646090507507324,6.485077857971191,-5.052516460418701,47.38967514038086,-11.001920700073242,20.401473999023438,46.08686065673828,7.960351943969727,-1.3146018981933594
139.4,-7.653100490570068,-13.851797103881836,5.648555755615234,0.7056511640548706,-2.4905059337615967,9.658507347106934,-15.562118530273438,6.717854022979736,-15.55942153930664,-1.9888149499893188,-25.02090835571289,18.79973030090332,4.519208908081055,29.55392837524414,15.361437797546387,-1.3615988492965698,8.033295631408691
139.45,-4.9175124168396,-3.0062649250030518,-14.639270782470703,-7.6876220703125,2.2376596927642822,-4.7092976570129395,-9.27834701538086,17.318273544311523,-12.679529190063477,7.694135665893555,-15.3075532913208,24.489910125732422,8.64844799041748,7.505948066711426,-6.5438032150268555,63.191673278808594,2.2679171562194824
139.5,-5.25168514251709,-4.052387237548828,-17.80723762512207,-22.74073600769043,-5.920863151550293,-11.164358139038086,-9.42612361907959,-2.0024499893188477,-4.408862113952637,-7.829896450042725,-9.68497085571289,1.1939458847045898,10.90516471862793,-24.670089721679688,33.33268356323242,63.52559280395508,25.67253875732422
139.55,11.547998428344727,-5.295067310333252,-0.185530424118042,-29.401988983154297,-5.618471145629883,2.360534429550171,-9.109090805053711,26.340190887451172,-8.37696361541748,-17.524438858032227,-2.5152878761291504,4.296238422393799,27.01333999633789,9.14857006072998,77.7943115234375,-10.742963790893555,16.834781646728516
139.6,-0.7096089124679565,-10.259857177734375,-17.525680541992188,-21.085599899291992,-8.05176830291748,8.388306617736816,5.538858413696289,11.100198745727539,-28.544382095336914,6.265748977661133,-21.013225555419922,31.687206268310547,26.837352752685547,42.878746032714844,14.996326446533203,13.300911903381348,-4.555093288421631
139.65,8.713436126708984,-12.848615646362305,-7.564203262329102,-17.83064842224121,-19.38903045654297,-0.384292870759964,5.925678253173828,-0.21249455213546753,-9.27484130859375,0.49980804324150085,-28.97091293334961,4.187793731689453,17.374122619628906,14.131817817687988,32.509735107421875,46.29606246948242,25.61167335510254
139.7,3.686746835708618,4.626031398773193,1.401049017906189,-8.16165828704834,-22.646560668945312,0.19094939529895782,22.75727653503418,5.478370666503906,-5.308564186096191,5.617755889892578,-17.85903549194336,21.363142013549805,6.338101387023926,14.623993873596191,43.04595184326172,11.30430793762207,7.984087944030762
139.75,-2.1586477756500244,-14.263249397277832,-15.47519302368164,-19.19900131225586,-5.421955108642578,4.752316474914551,8.50717830657959,-5.854075908660889,25.043344497680664,2.153684377670288,-22.693893432617188,33.86949920654297,27.982267379760742,24.596012115478516,39.646087646484375,43.043399810791016,20.529369354248047
139.8,-13.90173053741455,-5.070573329925537,-23.40215492248535,-7.302605152130127,-0.7967787384986877,6.154137134552002,5.555487632751465,7.5025715827941895,53.164180755615234,0.24950027465820312,-17.457557678222656,24.81342315673828,26.294424057006836,28.505937576293945,49.72987365722656,27.37175178527832,4.68074893951416
139.85,0.6287602782249451,-4.676377773284912,-29.625944137573242,-15.418591499328613,-2.4897825717926025,12.08823013305664,8.236095428466797,5.193111896514893,165.3645477294922,-3.099407911300659,25.284076690673828,21.472795486450195,22.3577823638916,36.3544807434082,45.863685607910156,29.683361053466797,2.1586267948150635
139.9,13.34148120880127,-10.185601234436035,-31.324190139770508,7.489589691162109,13.265231132507324,0.787455677986145,-2.6448304653167725,1.5494807958602905,170.8149871826172,-0.03588634356856346,-14.883353233337402,-6.389079570770264,28.020105361938477,29.89547348022461,43.60226821899414,29.50706672668457,25.089282989501953
139.95,-11.754419326782227,-6.292030334472656,-27.5064640045166,-8.377616882324219,-0.6440577507019043,12.010597229003906,15.301037788391113,13.337423324584961,113.37897491455078,6.906452178955078,-6.17833948135376,27.717971801757812,15.709845542907715,19.66666030883789,39.79222869873047,30.091371536254883,23.37689208984375
140.0,-5.254716396331787,-17.677980422973633,1.0761569738388062,-7.1038384437561035,-8.439959526062012,-1.3555625677108765,-4.185930252075195,7.291319847106934,89.89298248291016,28.354623794555664,2.1957948207855225,23.578027725219727,5.3913679122924805,23.971960067749023,49.0872688293457,12.8907470703125,21.786169052124023
140.05,-0.18838655948638916,-4.055499076843262,-12.09578800201416,-0.2411956936120987,-12.154072761535645,17.955455780029297,4.79258918762207,-6.30200719833374,75.2249526977539,10.908004760742188,10.918936729431152,24.944875717163086,12.322978019714355,13.417301177978516,35.019874572753906,32.6652946472168,33.2509651184082
140.1,1.794269323348999,-7.209742546081543,2.0394279956817627,7.802109718322754,7.936975002288818,-3.810234546661377,-4.611851215362549,2.690739154815674,52.34952163696289,-0.9106143116950989,-14.246004104614258,29.35469627380371,23.167890548706055,10.157783508300781,40.609615325927734,10.622446060180664,2.1297364234924316
140.15,-2.22937273979187,-4.816573143005371,-27.400224685668945,-6.8190107345581055,-0.471400648355484,20.107437133789062,-0.40004679560661316,-16.7367000579834,44.59858322143555,-6.305227756500244,-12.189023971557617,15.626648902893066,15.357739448547363,13.203187942504883,16.536800384521484,25.713050842285156,7.96677827835083
140.2,1.9620716571807861,0.10206630080938339,-35.134525299072266,-13.401556968688965,-16.122360229492188,6.377729415893555,-1.664711594581604,16.123544692993164,24.78669548034668,-10.52382755279541,-23.14029312133789,9.776052474975586,8.061090469360352,10.823623657226562,26.39641761779785,29.161357879638672,16.460866928100586
140.25,-5.140417098999023,1.4351509809494019,-3.141605854034424,-21.18256378173828,-0.43566933274269104,5.233797550201416,-19.712209701538086,7.099004745483398,11.770761489868164,47.6220703125,-2.5640649795532227,-4.260970115661621,13.80179214477539,37.73614501953125,30.402250289916992,32.01408004760742,36.923484802246094
140.3,-16.43642807006836,-6.998321533203125,15.167306900024414,-20.023591995239258,-12.245017051696777,-14.121919631958008,16.988300323486328,6.3587822914123535,20.153871536254883,-16.400028228759766,-1.235147476196289,21.243310928344727,4.866382122039795,43.04987716674805,23.162668228149414,49.49516677856445,22.179109573364258
140.35,-3.798283100128174,-20.205978393554688,0.9227278232574463,-16.01997184753418,-13.332408905029297,17.723323822021484,3.965229034423828,11.843232154846191,7.222953796386719,9.449542999267578,-15.462454795837402,3.743251085281372,9.498754501342773,24.462675094604492,11.678778648376465,50.93286895751953,22.95176887512207
140.4,20.476638793945312,-4.047246932983398,-10.299918174743652,1.528287649154663,4.7037224769592285,4.467948913574219,22.959918975830078,2.226411819458008,2.3720932006835938,5.886620044708252,-24.268972396850586,31.860763549804688,13.085746765136719,20.84514808654785,23.33241844177246,-0.26651740074157715,12.488306999206543
140.45,-17.05438232421875,-7.5921783447265625,1.8976540565490723,-5.798522472381592,15.229766845703125,-5.901515483856201,-12.778883934020996,-0.04568128287792206,-15.3331298828125,-5.387993335723877,-15.967867851257324,27.618350982666016,20.398361206054688,-1.4324984550476074,41.60688781738281,19.394489288330078,20.488468170166016
140.5,-5.815193176269531,-6.089257717132568,-8.140007019042969,-11.404195785522461,-11.683849334716797,-1.74177885055542,-2.132328510284424,-11.40269660949707,-5.601072311401367,-20.44346046447754,-22.734622955322266,11.437666893005371,68.13565826416016,17.122129440307617,39.06995391845703,59.31798553466797,25.275434494018555
140.55,19.706844329833984,2.2202625274658203,-6.5702223777771,2.0088906288146973,-0.6339222192764282,-6.17751932144165,9.599822998046875,14.203813552856445,7.029775619506836,-15.242785453796387,-17.241647720336914,14.116194725036621,37.499568939208984,30.62653350830078,43.92132568359375,49.14593505859375,-5.061460494995117
140.6,-11.231125831604004,1.2752772569656372,-11.787728309631348,-3.643186569213867,-2.4549996852874756,3.8135600090026855,-6.090683460235596,17.4329776763916,-21.270946502685547,-3.1599550247192383,10.078439712524414,3.603992462158203,12.065649032592773,37.936866760253906,80.6612777709961,43.75421142578125,-22.214279174804688
140.65,5.518955707550049,-13.691978454589844,-0.9854247570037842,-22.917373657226562,-11.636981010437012,23.288278579711914,-0.14095750451087952,2.8164992332458496,-14.013283729553223,-5.340181350708008,-7.010561943054199,-11.811380386352539,18.22545623779297,60.13712692260742,59.380985260009766,17.885540008544922,-33.745643615722656
140.7,-4.9400553703308105,-2.5061185359954834,10.480363845825195,-18.38812828063965,-1.1197670698165894,44.39446258544922,3.9145522117614746,10.204140663146973,-22.00823974609375,2.7056264877319336,-0.6884674429893494,14.327690124511719,2.811964511871338,30.067956924438477,13.051156044006348,10.402154922485352,3.3823580741882324
140.75,-10.56419563293457,-7.7927727699279785,-1.0337520837783813,-13.893301010131836,1.1175625324249268,37.588531494140625,-6.305193901062012,13.355270385742188,-32.23312759399414,8.986550331115723,-9.788408279418945,13.00058364868164,0.8138361573219299,36.16891098022461,28.1301326751709,19.671621322631836,16.566715240478516
140.8,5.3661208152771,-12.90364933013916,5.132344722747803,-27.892122268676758,-13.966917037963867,18.020116806030273,0.45998233556747437,-0.23838283121585846,0.5138391256332397,-24.214008331298828,-10.989248275756836,4.661407947540283,15.108336448669434,10.085320472717285,17.96060562133789,26.059803009033203,34.34765625
140.85,-3.9524002075195312,-0.95674729347229,-5.518701076507568,-16.489349365234375,0.8752236366271973,5.398797988891602,-11.728330612182617,7.956321716308594,-22.880207061767578,7.893784523010254,-27.958070755004883,-8.714884757995605,41.95832443237305,-1.93986177444458,29.865741729736328,32.00345993041992,48.395816802978516
140.9,4.108250617980957,-1.3833063840866089,-7.8895134925842285,-16.73603057861328,-11.750585556030273,-3.310628652572632,-12.704888343811035,-12.736190795898438,-11.661840438842773,-3.7347452640533447,-22.795076370239258,-17.934036254882812,65.2274398803711,11.795666694641113,44.81686019897461,61.99900817871094,25.962541580200195
140.95,-9.756755828857422,-2.7082643508911133,11.20728874206543,-6.604938507080078,-10.383391380310059,13.585000038146973,0.2977624833583832,12.19765853881836,-34.39045333862305,-7.628237724304199,-3.4912631511688232,-2.426908493041992,58.81196594238281,17.80510139465332,72.07115173339844,61.40439224243164,8.652417182922363
141.0,-3.364474296569824,-12.958394050598145,9.249913215637207,-23.4849853515625,-8.157079696655273,1.4825290441513062,-4.0396246910095215,6.316856384277344,-4.946750164031982,21.663124084472656,-2.816600799560547,12.448761940002441,-3.491558790206909,63.7698974609375,66.12137603759766,44.8206672668457,-11.65303897857666
141.05,-16.9626407623291,3.093923807144165,-21.162450790405273,-11.104830741882324,-6.013708591461182,11.7266206741333,7.122015476226807,-9.51889419555664,-34.80716323852539,-11.943831443786621,-20.561071395874023,10.659331321716309,-0.6852247714996338,37.40801239013672,54.34421920776367,50.02721405029297,16.96575164794922
141.1,-8.837162971496582,-4.438365936279297,-10.7782564163208,-12.037835121154785,-15.197432518005371,2.9128963947296143,-19.226991653442383,2.423100471496582,-21.528528213500977,10.307778358459473,-14.618840217590332,17.76903533935547,2.664915084838867,59.12321090698242,45.7344856262207,49.666893005371094,8.198617935180664
141.15,6.929017066955566,-8.460410118103027,-9.239952087402344,-13.26290512084961,1.9961482286453247,23.44754981994629,-12.761025428771973,-3.649540662765503,-24.758174896240234,-5.963990688323975,-16.765295028686523,18.93779182434082,-12.274190902709961,19.150043487548828,31.84328842163086,21.233182907104492,14.34507942199707
141.2,-16.991275787353516,-7.9346771240234375,6.177075386047363,-21.31974983215332,-9.837056159973145,16.7562313079834,4.785747528076172,4.820037841796875,-31.660438537597656,-4.4809112548828125,-19.115659713745117,8.214778900146484,7.629290580749512,22.852060317993164,43.012020111083984,23.95864486694336,2.1153767108917236
141.25,11.379898071289062,-13.72467041015625,-6.926629543304443,-17.293100357055664,-7.134758949279785,9.404674530029297,-11.935319900512695,-16.062244415283203,-32.67667007446289,-14.728900909423828,-9.781805992126465,4.125861167907715,-13.724254608154297,2.0923264026641846,20.202699661254883,17.133718490600586,5.311070919036865
141.3,-3.8466477394104004,-12.803485870361328,-3.574982166290283,-7.792924404144287,-11.320361137390137,-3.0125865936279297,14.087862968444824,-6.616304397583008,-22.041446685791016,-5.365976810455322,6.008573532104492,1.8725084066390991,2.396096706390381,18.913162231445312,34.133060455322266,18.83600616455078,-16.279720306396484
141.35,-14.57455825805664,2.5581228733062744,7.42284631729126,-31.140485763549805,-18.914094924926758,-3.714639663696289,-2.7293617725372314,-8.331002235412598,-16.201213836669922,-41.559879302978516,8.302722930908203,17.514711380004883,-16.749265670776367,-0.5622852444648743,12.636931419372559,35.079933166503906,29.91582489013672
141.4,-14.707199096679688,-0.6662524938583374,-6.6473283767700195,-10.73915958404541,16.363069534301758,5.913199424743652,6.885372161865234,-18.3992977142334,-34.77347946166992,-3.1220006942749023,-27.98539161682129,20.31450080871582,2.1080524921417236,8.049016952514648,16.072385787963867,27.740020751953125,26.025957107543945
141.45,-0.6865223050117493,6.276270866394043,17.185070037841797,-4.164309978485107,12.469582557678223,-0.8191190361976624,-5.205080509185791,26.842185974121094,-22.337770462036133,-29.898218154907227,-7.615127086639404,10.459446907043457,-14.300918579101562,-7.274399757385254,30.85004425048828,43.82837677001953,19.308837890625
141.5,4.110759258270264,2.4758307933807373,-5.349763870239258,-5.720427989959717,7.140940189361572,7.850476264953613,13.656233787536621,-7.237596035003662,-27.1458797454834,-13.429800033569336,-6.07780122756958,6.124516487121582,-12.53609561920166,-1.0006424188613892,21.539012908935547,28.627500534057617,12.586352348327637
141.55,-7.520799160003662,-4.412298202514648,-23.249637603759766,-2.21270489692688,-5.63984489440918,2.3865556716918945,18.9471378326416,-8.812545776367188,-25.35555648803711,-11.014734268188477,-13.790084838867188,9.082615852355957,15.0496244430542,-6.317791938781738,31.725379943847656,45.613651275634766,26.12594223022461
141.6,-4.022556781768799,6.788642406463623,-4.127315044403076,-1.3884745836257935,-9.8719482421875,8.523049354553223,-14.923467636108398,9.390339851379395,-15.721906661987305,14.746304512023926,-14.02104663848877,8.730425834655762,17.45099639892578,-5.262667179107666,36.34605026245117,20.522714614868164,12.272829055786133
141.65,-10.621609687805176,-9.26754379272461,2.1186907291412354,2.433201313018799,10.569149017333984,5.652881145477295,1.9604442119598389,-0.9451924562454224,-28.144193649291992,4.71607780456543,0.7633645534515381,16.533823013305664,18.710063934326172,7.138034343719482,30.09592628479004,19.3079891204834,10.282912254333496
141.7,-4.344520092010498,14.25571346282959,12.82629108428955,-11.724544525146484,-3.631477117538452,4.199435234069824,-9.050418853759766,-5.07094144821167,-29.803621292114258,-9.275774955749512,-3.303975820541382,11.700896263122559,13.429285049438477,14.412514686584473,27.499080657958984,28.14309310913086,12.246779441833496
141.75,-25.046897888183594,-4.185906887054443,-0.6595083475112915,-19.68663787841797,-7.5354084968566895,3.5886447429656982,5.114516258239746,21.445512771606445,-11.915631294250488,-3.3232927322387695,-11.996134757995605,-0.675678551197052,43.51966094970703,5.483403205871582,27.571025848388672,38.24224090576172,26.905715942382812
141.8,1.9336926937103271,-2.601759672164917,-17.015396118164062,-16.435768127441406,-13.74921989440918,-10.454692840576172,-1.291624903678894,-14.083255767822266,-14.840705871582031,-12.983343124389648,-22.80626106262207,9.717073440551758,19.578153610229492,12.337915420532227,36.822654724121094,42.979190826416016,-0.08091185241937637
141.85,-3.1543257236480713,-12.406061172485352,4.130100250244141,-18.776601791381836,-7.938289642333984,1.950986385345459,-2.6928551197052,-5.796772480010986,-20.857707977294922,-30.19786262512207,-8.919351577758789,14.782981872558594,30.608196258544922,7.55402946472168,21.46465301513672,56.1994743347168,23.278099060058594
141.9,-8.024348258972168,-0.9307125210762024,14.457802772521973,-10.500746726989746,-5.362078666687012,15.15701675415039,-3.635342597961426,9.419266700744629,-18.464649200439453,-10.536688804626465,9.351183891296387,21.899341583251953,37.97578430175781,13.787135124206543,48.516685485839844,19.790203094482422,-3.4177722930908203
141.95,7.783875465393066,-11.401155471801758,29.60857391357422,-5.457770824432373,0.7735567092895508,-1.527795433998108,-6.929795265197754,2.0220401287078857,-8.971823692321777,0.3567033112049103,6.264214992523193,11.66584300994873,12.877141952514648,33.21446228027344,66.43214416503906,40.95823287963867,20.52627944946289
142.0,4.009026527404785,-4.797720909118652,24.43581771850586,-17.91845703125,5.566762447357178,-3.103989601135254,-0.7689127326011658,-4.71342134475708,-19.31184959411621,-18.379854202270508,-23.413217544555664,8.773816108703613,19.455604553222656,40.12373352050781,9.087937355041504,50.46760940551758,15.749165534973145
142.05,-6.00798225402832,-1.9156266450881958,23.245317459106445,-14.705334663391113,-11.563544273376465,-0.8967699408531189,4.0517401695251465,-16.18155860900879,-29.58163833618164,-14.180630683898926,-35.370697021484375,13.288086891174316,19.75931739807129,11.204768180847168,22.626955032348633,28.02025604248047,35.473793029785156
142.1,16.126888275146484,8.844452857971191,-3.689711093902588,-3.830069065093994,-0.4291689693927765,3.448849678039551,-14.145835876464844,7.838364124298096,-22.521236419677734,10.923652648925781,-17.47001838684082,1.0588209629058838,64.7972412109375,34.36264419555664,34.91986846923828,47.36552429199219,25.561410903930664
142.15,2.7211639881134033,-2.8673176765441895,-2.116895914077759,-3.816516160964966,-11.082337379455566,-7.283309459686279,-11.439716339111328,-11.23281478881836,-28.966691970825195,-16.63996696472168,-11.554611206054688,17.6377010345459,63.31549835205078,25.135896682739258,36.399444580078125,53.8039436340332,6.883496284484863
142.2,-12.332911491394043,1.1571217775344849,0.9452246427536011,-24.30426788330078,-6.082381725311279,-13.217630386352539,-15.005609512329102,-4.427645683288574,-26.929960250854492,2.591360092163086,-4.302150726318359,11.23889446258545,42.521728515625,19.527326583862305,68.94992065429688,72.76174926757812,8.100781440734863
142.25,-3.320452928543091,-6.9365458488464355,74.01441192626953,-10.559670448303223,-6.292346477508545,-6.574908256530762,-11.238470077514648,6.683518409729004,-33.11605453491211,-11.988429069519043,-41.52004623413086,27.719898223876953,-4.788713455200195,44.09782791137695,84.20980072021484,64.72574615478516,-10.922935485839844
142.3,-6.986783027648926,-8.349028587341309,44.603759765625,-9.066014289855957,3.016681671142578,-0.06259232759475708,-2.8266115188598633,-6.228677272796631,-31.372270584106445,-11.918102264404297,-35.44588851928711,0.6180610656738281,-9.765254974365234,54.52068328857422,87.70368957519531,51.767269134521484,9.2885160446167
142.35,-18.493350982666016,-15.516033172607422,22.070405960083008,-11.235696792602539,-17.309965133666992,-5.313126564025879,0.04802833870053291,-9.467671394348145,-15.362228393554688,1.8759444952011108,-21.856416702270508,12.767420768737793,9.723114013671875,57.88920211791992,48.910614013671875,32.060062408447266,-4.022465705871582
142.4,-13.924345970153809,-14.084562301635742,6.421076774597168,-13.66997241973877,13.192841529846191,-8.35191822052002,-12.395596504211426,-19.428813934326172,-25.939401626586914,-11.143479347229004,-19.793434143066406,7.499514102935791,11.91316032409668,28.30086326599121,47.32061767578125,4.933896541595459,-12.283406257629395
142.45,-9.860674858093262,-10.088557243347168,30.31968116760254,-0.8111407160758972,2.081432342529297,-2.0263478755950928,6.295310974121094,1.4655451774597168,-15.993049621582031,-17.8869686126709,-21.15704917907715,20.93660545349121,8.094077110290527,36.996883392333984,2.2742159366607666,20.34771156311035,-25.198820114135742
142.5,-9.42982292175293,-5.4698967933654785,2.6436493396759033,-13.14645004272461,-15.641345024108887,-4.102127552032471,-8.4389009475708,20.592491149902344,-10.330586433410645,-1.3344149589538574,-18.74458885192871,10.409566879272461,-12.686051368713379,4.97412109375,4.4407243728637695,60.51693344116211,3.071563959121704
142.55,11.89324951171875,-18.08016014099121,14.185846328735352,-19.19298553466797,5.540942192077637,4.823522090911865,2.5676510334014893,20.88846206665039,-15.786815643310547,3.49595046043396,-18.908945083618164,-4.900551795959473,-1.1657567024230957,4.178449630737305,44.416038513183594,23.887670516967773,5.640401840209961
142.6,-6.158411026000977,9.142184257507324,20.691307067871094,-20.18240737915039,1.8701914548873901,2.6878037452697754,-3.749176502227783,-15.32711124420166,-28.741212844848633,-10.368696212768555,-45.45966720581055,48.0795783996582,-11.709174156188965,3.423295736312866,24.77596664428711,5.011251926422119,-12.261943817138672
142.65,24.56624412536621,-3.1967287063598633,33.11747360229492,-10.924062728881836,14.9844331741333,8.902994155883789,6.0212883949279785,21.72544288635254,-23.273366928100586,-1.5017073154449463,18.74587059020996,-15.33272933959961,4.121599197387695,6.836171627044678,31.516925811767578,25.71158218383789,27.364635467529297
142.7,4.523533821105957,6.095689296722412,10.62882137298584,1.4531219005584717,-5.26925802230835,14.982150077819824,-18.74786376953125,4.578598499298096,-25.81409454345703,-8.484414100646973,-23.398714065551758,3.8374578952789307,-0.17642420530319214,1.4741145372390747,37.58927917480469,33.267608642578125,17.47182273864746
142.75,-20.14088249206543,-5.1147356033325195,5.523006916046143,-5.64069128036499,12.168839454650879,-16.36537742614746,-6.403707981109619,24.285186767578125,-37.5234260559082,-26.973472595214844,-44.75809097290039,13.789432525634766,15.763072967529297,7.505115985870361,42.086307525634766,11.119929313659668,-3.2889387607574463
142.8,-19.348840713500977,-8.143387794494629,88.03604888916016,8.503068923950195,-8.824443817138672,22.264707565307617,-3.946728229522705,-8.908771514892578,-18.921539306640625,-16.812559127807617,-17.080734252929688,26.589136123657227,17.164697647094727,-6.048319339752197,15.258427619934082,33.39603805541992,4.932963848114014
142.85,-12.29785442352295,-3.3146018981933594,46.02196502685547,-4.130448341369629,-0.8646650314331055,16.635927200317383,-5.778461933135986,-29.57244110107422,-39.44230651855469,-24.169673919677734,-23.95738983154297,-7.936808109283447,18.79466438293457,-28.055736541748047,26.007099151611328,16.24614906311035,0.8067064881324768
142.9,4.904701232910156,-7.557823181152344,31.042444229125977,-2.7398555278778076,-7.339029788970947,-2.632981538772583,11.341629981994629,22.988801956176758,-33.477657318115234,-4.006566047668457,-9.404841423034668,11.174406051635742,7.829720973968506,11.278985977172852,22.815580368041992,24.52143669128418,25.578126907348633
142.95,-3.093353509902954,-3.5941412448883057,50.98602294921875,-6.586122035980225,-12.037036895751953,-14.608705520629883,-3.1431381702423096,-3.61299467086792,-27.70252799987793,-16.377567291259766,0.43642574548721313,35.94862747192383,19.620241165161133,28.084754943847656,-2.9150381088256836,42.17868423461914,0.4930725395679474
143.0,17.362878799438477,0.020846426486968994,4.014771938323975,-31.81125259399414,-18.716876983642578,2.4470560550689697,-9.710840225219727,-15.607017517089844,-22.698200225830078,-11.646689414978027,-37.9483757019043,26.852577209472656,8.84522819519043,-6.038510322570801,29.51272201538086,25.25004768371582,19.787118911743164
143.05,10.872546195983887,6.965042591094971,5.486477375030518,-0.3867095708847046,7.494020462036133,3.907017469406128,11.772469520568848,8.775821685791016,-31.174100875854492,-11.099933624267578,-37.06889343261719,12.752320289611816,22.469926834106445,2.5238454341888428,35.2586555480957,38.34309005737305,24.399585723876953
143.1,4.933579444885254,-2.065669536590576,7.902389049530029,-3.0862696170806885,-8.12880802154541,4.875613212585449,10.688186645507812,-3.515899181365967,-21.15223503112793,-4.211882591247559,-11.93954849243164,16.0894832611084,15.198090553283691,15.184639930725098,21.533653259277344,46.671546936035156,-3.1881027221679688
143.15,2.274686813354492,-0.5935259461402893,-12.951139450073242,-0.9287039637565613,-8.968033790588379,12.961097717285156,-5.447770118713379,0.030909908935427666,-15.58121109008789,-6.1811418533325195,-33.19814682006836,20.13559341430664,13.507247924804688,21.822824478149414,20.693147659301758,49.047691345214844,36.54929733276367
143.2,14.19212532043457,-17.389680862426758,-8.597138404846191,-8.999149322509766,1.108393669128418,-3.491835832595825,1.7131800651550293,-6.455585479736328,-25.40284538269043,-24.952871322631836,-30.555065155029297,17.244836807250977,8.338578224182129,14.700433731079102,32.335941314697266,25.9827823638916,32.44438934326172
143.25,-17.22915267944336,-22.133434295654297,-20.830650329589844,-12.718918800354004,0.19979317486286163,-0.7475544810295105,-4.569398880004883,11.326662063598633,-31.30888557434082,-0.05548810213804245,-12.196728706359863,-3.5385963916778564,18.31815528869629,25.985458374023438,37.96432113647461,38.25381851196289,15.344474792480469
143.3,-9.80622673034668,-4.427853107452393,1.1116992235183716,-25.19132423400879,-3.902146577835083,13.833634376525879,10.52039909362793,-8.581798553466797,-18.183801651000977,-20.895599365234375,-11.404253959655762,17.820512771606445,19.552595138549805,17.11446189880371,11.188421249389648,44.11967468261719,32.423160552978516
143.35,1.750124454498291,7.623677730560303,3.4623048305511475,-16.046985626220703,-2.4435367584228516,-5.613541603088379,2.6547739505767822,30.441577911376953,-27.25499153137207,-17.117740631103516,-17.664396286010742,7.462337493896484,47.183692932128906,34.12601089477539,21.605127334594727,50.55799865722656,42.70049285888672
143.4,5.834146976470947,-4.114846706390381,10.556734085083008,-2.904667854309082,-6.868026256561279,-20.485820770263672,19.694334030151367,4.6902947425842285,-13.107094764709473,4.117831230163574,-30.341381072998047,19.911041259765625,57.1706657409668,22.13521385192871,27.628515243530273,37.426918029785156,28.730993270874023
143.45,13.503643989562988,-4.120662689208984,-9.524658203125,-11.004096984863281,2.9157910346984863,-6.993027210235596,5.323822975158691,13.941386222839355,-21.264915466308594,-19.930339813232422,-20.37165069580078,10.59490966796875,64.07765197753906,21.681440353393555,34.60226058959961,56.63307571411133,-16.397418975830078
