cell_id,mouse_id,condition,number_of_trials,pre_stim_integral_mean,post_stim_integral_mean,p-value_on_integrals,direction_of_effect_on_integrals,pre_stim_mean_all,post_stim_mean_all,p-value_on_means,direction_of_effect_on_means,integral_change_magnitude,mean_change_magnitude
C005,M348126,hit,48,4.17555076701735,-7.412493551324022,0.022215621689029356,-1.0,0.1416043362947104,-0.2534580303055894,0.022038785608502934,-1.0,-11.588044318341373,-0.3950623666002998
C005,M348126,miss,20,4.17555076701735,-2.9005003841772536,0.36767315675239187,-1.0,0.1416043362947104,-0.09531151093451243,0.3757359501669796,-1.0,-7.076051151194604,-0.23691584722922282
C005,M348126,fa,324,4.17555076701735,-3.8858706821456486,6.0811693307069996e-05,-1.0,0.1416043362947104,-0.1312853377937359,6.826598692518987e-05,-1.0,-8.061421449163,-0.27288967408844633
C005,M348126,cr,64,4.17555076701735,-3.097009006583138,0.09899086579195025,-1.0,0.1416043362947104,-0.10649579731096517,0.0983921667439131,-1.0,-7.272559773600488,-0.24810013360567557
C006,M348126,hit,48,4.608877318646725,-4.7951237546971255,0.0610500978882659,-1.0,0.15532406232556217,-0.16532817496834443,0.061033206769823774,-1.0,-9.40400107334385,-0.3206522372939066
C006,M348126,miss,20,4.608877318646725,-6.401418967174587,0.156648019249739,-1.0,0.15532406232556217,-0.22038632985017353,0.15629426604816227,-1.0,-11.010296285821312,-0.3757103921757357
C006,M348126,fa,324,4.608877318646725,-3.1818917898191534,7.983395034525419e-05,-1.0,0.15532406232556217,-0.10783062919854483,9.480876453984675e-05,-1.0,-7.790769108465878,-0.263154691524107
C006,M348126,cr,64,4.608877318646725,-3.7804596957649736,0.05385248511046441,-1.0,0.15532406232556217,-0.13060366213813748,0.053938666549013754,-1.0,-8.389337014411698,-0.28592772446369963
C007,M348126,hit,48,0.5066224885957809,-10.38327880252284,0.016380863282659947,-1.0,0.014122034312224398,-0.3560984443368768,0.017196422527586602,-1.0,-10.88990129111862,-0.37022047864910124
C007,M348126,miss,20,0.5066224885957809,-7.776986646957151,0.2360107462587398,-1.0,0.014122034312224398,-0.2638647075688452,0.24553918638708483,-1.0,-8.283609135552933,-0.27798674188106964
C007,M348126,fa,324,0.5066224885957809,1.5595364407746874,0.5777698830696656,1.0,0.014122034312224398,0.05252742343618482,0.553146929158274,1.0,1.0529139521789066,0.03840538912396042
C007,M348126,cr,64,0.5066224885957809,-6.109362680242919,0.09147160206716548,-1.0,0.014122034312224398,-0.21181176217767395,0.09238823244901581,-1.0,-6.6159851688387,-0.22593379648989834
C008,M348126,hit,48,1.5693618353402088,4.2711020361097525,0.5930478345550954,1.0,0.053496991324967345,0.14147507777088622,0.6116587120619466,1.0,2.7017402007695437,0.08797808644591887
C008,M348126,miss,20,1.5693618353402088,5.303076227258439,0.6396874330857466,1.0,0.053496991324967345,0.18265034859860874,0.6366316295747667,1.0,3.73371439191823,0.12915335727364138
C008,M348126,fa,324,1.5693618353402088,-2.7125464959123198,0.043388249901355806,-1.0,0.053496991324967345,-0.0959230210752557,0.03980841821649273,-1.0,-4.281908331252529,-0.14942001240022304
C008,M348126,cr,64,1.5693618353402088,7.633661027805171,0.1995576198094456,1.0,0.053496991324967345,0.2665494430478969,0.18908360346081637,1.0,6.064299192464961,0.21305245172292955
C009,M348126,hit,48,-3.355912015553228,-11.333524100579803,2.3283179354897162e-05,-1.0,-0.11547971361090609,-0.3923945751405124,2.1726794653389066e-05,-1.0,-7.977612085026575,-0.2769148615296063
C009,M348126,miss,20,-3.355912015553228,-4.849398191111215,0.6041895016111383,-1.0,-0.11547971361090609,-0.16668914236338622,0.6073352446580793,-1.0,-1.4934861755579867,-0.051209428752480135
C009,M348126,fa,324,-3.355912015553228,6.714373600826011,1.450514693174319e-09,1.0,-0.11547971361090609,0.22571331658873672,1.9049511857846692e-09,1.0,10.07028561637924,0.3411930301996428
C009,M348126,cr,64,-3.355912015553228,-5.529109742955637,0.1793701344357754,-1.0,-0.11547971361090609,-0.19010438241846472,0.1824542438114048,-1.0,-2.1731977274024086,-0.07462466880755864
C010,M348126,hit,48,-5.299463084104998,22.880376546554984,1.9707425223293263e-17,1.0,-0.17910652254291604,0.7741630850662983,4.8245123621953144e-17,1.0,28.179839630659984,0.9532696076092143
C010,M348126,miss,20,-5.299463084104998,-4.060433671178348,0.7246612440128264,1.0,-0.17910652254291604,-0.1411948983806002,0.7548482541184638,1.0,1.2390294129266497,0.03791162416231583
C010,M348126,fa,324,-5.299463084104998,1.599672018960227,7.04615362279873e-06,1.0,-0.17910652254291604,0.05360211961976133,1.0674793754024785e-05,1.0,6.899135103065225,0.23270864216267736
C010,M348126,cr,64,-5.299463084104998,-1.7936120905151838,0.09029480617689667,1.0,-0.17910652254291604,-0.061948153712385615,0.10087179037303705,1.0,3.505850993589814,0.11715836883053042
C011,M348126,hit,48,4.462864867161679,-4.82703860328093,0.05634705704978154,-1.0,0.15038286529629508,-0.16588237606206657,0.057463439989119444,-1.0,-9.28990347044261,-0.31626524135836165
C011,M348126,miss,20,4.462864867161679,6.8771357415596786,0.7497940441669082,1.0,0.15038286529629508,0.23714354515525607,0.7375189361228216,1.0,2.4142708743979995,0.08676067985896099
C011,M348126,fa,324,4.462864867161679,-3.592448117424048,3.79450466066368e-05,-1.0,0.15038286529629508,-0.12263689242976111,4.538709303475595e-05,-1.0,-8.055312984585727,-0.2730197577260562
C011,M348126,cr,64,4.462864867161679,-2.948203576206639,0.08082105196287978,-1.0,0.15038286529629508,-0.1019192898916004,0.08220307211171786,-1.0,-7.411068443368318,-0.25230215518789545
C012,M348126,hit,48,5.095618282387881,-6.423810403638364,0.01282111544312361,-1.0,0.17460919299212088,-0.22178933721607255,0.012316645948095376,-1.0,-11.519428686026245,-0.39639853020819343
C012,M348126,miss,20,5.095618282387881,8.52245523697706,0.6254216328262021,1.0,0.17460919299212088,0.29952726986662864,0.6033839857909726,1.0,3.426836954589178,0.12491807687450776
C012,M348126,fa,324,5.095618282387881,-2.468224081380175,9.857848073345863e-05,-1.0,0.17460919299212088,-0.08365272297479553,0.00010462004042989878,-1.0,-7.563842363768056,-0.2582619159669164
C012,M348126,cr,64,5.095618282387881,17.40507652316373,0.004684205672132872,1.0,0.17460919299212088,0.5962001221614663,0.004620961702471096,1.0,12.309458240775847,0.4215909291693455
C014,M348126,hit,48,-6.77992650354031,33.148743103174205,6.261928494386093e-62,1.0,-0.2330779924353192,1.1279000242249595,5.454486209683509e-62,1.0,39.928669606714514,1.3609780166602787
C014,M348126,miss,20,-6.77992650354031,-2.1020098731686203,2.7150924121137692e-05,1.0,-0.2330779924353192,-0.06840990027271031,2.648591475391023e-05,1.0,4.677916630371689,0.16466809216260891
C014,M348126,fa,324,-6.77992650354031,3.9941534707664066,5.973095800014433e-13,1.0,-0.2330779924353192,0.13062947145608894,7.975047015406021e-13,1.0,10.774079974306716,0.3637074638914082
C014,M348126,cr,64,-6.77992650354031,-6.362061487660177,0.4087217931257364,1.0,-0.2330779924353192,-0.219765725619374,0.45282084080272145,1.0,0.4178650158801327,0.013312266815945217
C015,M348126,hit,48,-5.755778350158971,19.380563325663367,8.02176082706738e-18,1.0,-0.1977647112421282,0.6553743841375886,9.965208136922036e-18,1.0,25.136341675822337,0.8531390953797169
C015,M348126,miss,20,-5.755778350158971,-3.0117967588608368,0.24179255544306022,1.0,-0.1977647112421282,-0.10467476259849981,0.2464351441418332,1.0,2.7439815912981347,0.09308994864362838
C015,M348126,fa,324,-5.755778350158971,0.26190591623429255,2.90303960404338e-16,1.0,-0.1977647112421282,0.005505161326024021,5.957747313435145e-16,1.0,6.017684266393264,0.2032698725681522
C015,M348126,cr,64,-5.755778350158971,-1.1298181822569695,0.0005500469401453759,1.0,-0.1977647112421282,-0.03924265951076562,0.0005455722606360725,1.0,4.625960167902002,0.15852205173136258
C017,M348126,hit,48,-4.743470698170764,46.73273831350907,2.312046102441363e-65,1.0,-0.1626284924033475,1.5971397120349424,1.1124712551019622e-65,1.0,51.47620901167983,1.7597682044382899
C017,M348126,miss,20,-4.743470698170764,-4.90893594341958,0.9194463903664152,-1.0,-0.1626284924033475,-0.16996395402923573,0.8963532634543006,-1.0,-0.16546524524881612,-0.007335461625888218
C017,M348126,fa,324,-4.743470698170764,-5.223715199509868,0.38568556227422535,-1.0,-0.1626284924033475,-0.17980892877326488,0.3647789503668396,-1.0,-0.48024450133910346,-0.017180436369917368
C017,M348126,cr,64,-4.743470698170764,-6.394172689228538,0.08384106432960851,-1.0,-0.1626284924033475,-0.22059828150376307,0.0776610821557692,-1.0,-1.6507019910577743,-0.05796978910041556
C018,M348126,hit,48,7.6182135272217595,-11.547883092934066,1.207778265300885e-07,-1.0,0.25903138079253396,-0.39007634894098375,1.659490961205731e-07,-1.0,-19.166096620155827,-0.6491077297335177
C018,M348126,miss,20,7.6182135272217595,4.798352060371576,0.6104582993637329,-1.0,0.25903138079253396,0.16243024741594136,0.6103035722983581,-1.0,-2.819861466850184,-0.0966011333765926
C018,M348126,fa,324,7.6182135272217595,-7.6007195822232605,4.9618965679819284e-20,-1.0,0.25903138079253396,-0.25572882847651524,1.2445103318593466e-19,-1.0,-15.21893310944502,-0.5147602092690492
C018,M348126,cr,64,7.6182135272217595,4.2376848510777165,0.29324411135209444,-1.0,0.25903138079253396,0.1438254219624595,0.29504976121820514,-1.0,-3.380528676144043,-0.11520595883007445
C019,M348126,hit,48,1.4493496750050299,-8.269629714006506,0.008361496856437617,-1.0,0.0468262187020379,-0.2814173155837705,0.009265997765383985,-1.0,-9.718979389011535,-0.3282435342858084
C019,M348126,miss,20,1.4493496750050299,-1.718703306599832,0.5827657897238452,-1.0,0.0468262187020379,-0.05303512746655146,0.6128632228205285,-1.0,-3.1680529816048617,-0.09986134616858935
C019,M348126,fa,324,1.4493496750050299,-6.973299545955853,8.107838943185782e-08,-1.0,0.0468262187020379,-0.23508875122029765,1.6329683967663258e-07,-1.0,-8.422649220960883,-0.28191496992233556
C019,M348126,cr,64,1.4493496750050299,4.676463883760418,0.3376246587960098,1.0,0.0468262187020379,0.1630683998079062,0.31298096360738453,1.0,3.227114208755388,0.11624218110586829
C020,M348126,hit,48,-2.034751878156671,4.435655062436431,0.05256852278820799,1.0,-0.06943136974220492,0.1468820503726241,0.059143428519542386,1.0,6.470406940593102,0.216313420114829
C020,M348126,miss,20,-2.034751878156671,-5.042534562202179,0.5079669620894744,-1.0,-0.06943136974220492,-0.17294104651473352,0.508300819696486,-1.0,-3.007782684045508,-0.1035096767725286
C020,M348126,fa,324,-2.034751878156671,3.2890964191997254,0.007755459355930809,1.0,-0.06943136974220492,0.1089189402339005,0.009160289617499694,1.0,5.323848297356396,0.1783503099761054
C020,M348126,cr,64,-2.034751878156671,3.7084448768875893,0.05033684911599192,1.0,-0.06943136974220492,0.12583997340036507,0.05290787884972255,1.0,5.74319675504426,0.19527134314257
C022,M348126,hit,48,5.921976933103631,-2.1759041896746623,0.11236733899810297,-1.0,0.20209571248244237,-0.07283240829891324,0.11503559574030231,-1.0,-8.097881122778293,-0.27492812078135564
C022,M348126,miss,20,5.921976933103631,15.212339687822393,0.24363025957419426,1.0,0.20209571248244237,0.5228351225786629,0.23922817972887858,1.0,9.290362754718762,0.32073941009622053
C022,M348126,fa,324,5.921976933103631,-1.6702430136438806,0.000394428521412969,-1.0,0.20209571248244237,-0.05637636489619331,0.00042895436207694064,-1.0,-7.5922199467475115,-0.2584720773786357
C022,M348126,cr,64,5.921976933103631,17.61590529056376,0.01552398704284594,1.0,0.20209571248244237,0.61068819881877,0.013572453478223256,1.0,11.693928357460129,0.4085924863363276
C023,M348126,hit,48,1.1233838300681978,-8.477618816391379,0.004478806909084077,-1.0,0.03794872938501009,-0.2912817629397733,0.004532972364185699,-1.0,-9.601002646459577,-0.3292304923247834
C023,M348126,miss,20,1.1233838300681978,-6.919976648522299,0.12284829051741102,-1.0,0.03794872938501009,-0.23775904567961867,0.12352080336348542,-1.0,-8.043360478590497,-0.27570777506462874
C023,M348126,fa,324,1.1233838300681978,-10.880641079950001,7.166874298069608e-19,-1.0,0.03794872938501009,-0.37078316656513416,1.3668271518939288e-18,-1.0,-12.004024910018199,-0.40873189595014425
C023,M348126,cr,64,1.1233838300681978,-1.326849785148096,0.41692796663000864,-1.0,0.03794872938501009,-0.04514020084742779,0.422834891301084,-1.0,-2.450233615216294,-0.08308893023243788
C025,M348126,hit,48,6.3355754265764235,-8.199687758398627,0.003957580605849809,-1.0,0.21549109478171447,-0.280859180878063,0.004031921401445911,-1.0,-14.53526318497505,-0.49635027565977746
C025,M348126,miss,20,6.3355754265764235,-1.895207344154447,0.29200419086479545,-1.0,0.21549109478171447,-0.0665362151349673,0.2912783371308482,-1.0,-8.23078277073087,-0.2820273099166818
C025,M348126,fa,324,6.3355754265764235,-5.002266010846246,4.33801819071754e-08,-1.0,0.21549109478171447,-0.16926090400938082,5.857210663664907e-08,-1.0,-11.33784143742267,-0.3847519987910953
C025,M348126,cr,64,6.3355754265764235,4.40879880704986,0.6677256704573609,-1.0,0.21549109478171447,0.15032361300514357,0.6713808031325686,-1.0,-1.9267766195265636,-0.06516748177657089
C026,M348126,hit,48,1.520568637383308,16.18314340143821,7.253660865975169e-09,1.0,0.054290136066346445,0.554940076141173,1.4188726321907577e-08,1.0,14.6625747640549,0.5006499400748265
C026,M348126,miss,20,1.520568637383308,17.954321421573837,0.003866553501814983,1.0,0.054290136066346445,0.5996139674613501,0.0049757124175893,1.0,16.433752784190528,0.5453238313950036
C026,M348126,fa,324,1.520568637383308,-3.5402648177203244,7.94347843892184e-06,-1.0,0.054290136066346445,-0.11845202273050591,1.2973317284556017e-05,-1.0,-5.060833455103633,-0.17274215879685234
C026,M348126,cr,64,1.520568637383308,-2.9029970044372804,0.032798826609528195,-1.0,0.054290136066346445,-0.1005289542618159,0.03271203743311803,-1.0,-4.423565641820589,-0.15481909032816235
C027,M348126,hit,48,-0.44554817422531295,-8.705616706919384,1.002891831812095e-05,-1.0,-0.021108723532030926,-0.2988640701683481,1.6866394852195513e-05,-1.0,-8.26006853269407,-0.2777553466363172
C027,M348126,miss,20,-0.44554817422531295,-4.820586081113443,0.12761377311320796,-1.0,-0.021108723532030926,-0.15925717085964297,0.16396537691105592,-1.0,-4.37503790688813,-0.13814844732761206
C027,M348126,fa,324,-0.44554817422531295,-7.039094419663989,5.455931484181865e-06,-1.0,-0.021108723532030926,-0.2424140654594999,7.704852198705781e-06,-1.0,-6.593546245438676,-0.22130534192746898
C027,M348126,cr,64,-0.44554817422531295,1.915919196485788,0.13984054994707296,1.0,-0.021108723532030926,0.06537148510918236,0.11767943538230201,1.0,2.361467370711101,0.0864802086412133
C028,M348126,hit,48,1.333386336259247,-13.331918463923143,2.9368687279767014e-05,-1.0,0.04626905117638043,-0.4572661783783878,2.8345728971547257e-05,-1.0,-14.66530480018239,-0.5035352295547683
C028,M348126,miss,20,1.333386336259247,-6.126315053036346,0.16765888603989199,-1.0,0.04626905117638043,-0.21003934538347518,0.16656622401256552,-1.0,-7.459701389295593,-0.2563083965598556
C028,M348126,fa,324,1.333386336259247,-6.596454545753238,1.1075613009429362e-07,-1.0,0.04626905117638043,-0.21999791296526613,2.083665749732482e-07,-1.0,-7.929840882012485,-0.2662669641416466
C028,M348126,cr,64,1.333386336259247,-4.9639953537853465,0.03905518723737973,-1.0,0.04626905117638043,-0.17182292650860254,0.03703435465034576,-1.0,-6.297381690044594,-0.21809197768498295
C029,M348126,hit,48,-4.251542499417257,-11.223949003496463,0.0032840086499220573,-1.0,-0.14370239231045898,-0.38759571728093595,0.0028891723792462787,-1.0,-6.972406504079206,-0.24389332497047697
C029,M348126,miss,20,-4.251542499417257,-10.996757975842918,0.06547520341887904,-1.0,-0.14370239231045898,-0.37898791211035643,0.06265196923574219,-1.0,-6.7452154764256615,-0.23528551979989745
C029,M348126,fa,324,-4.251542499417257,-3.4731995257301644,0.46972814908285654,1.0,-0.14370239231045898,-0.10934459310053013,0.3576082296482709,1.0,0.7783429736870922,0.034357799209928847
C029,M348126,cr,64,-4.251542499417257,-10.556731796943495,0.002128279319646356,-1.0,-0.14370239231045898,-0.36397615072378786,0.0018770726263973344,-1.0,-6.305189297526239,-0.22027375841332889
C030,M348126,hit,48,-9.395531528345463,40.62878093420936,7.025290326223481e-133,1.0,-0.32219420661508996,1.4152467765762635,1.930329927368939e-134,1.0,50.024312462554825,1.7374409831913535
C030,M348126,miss,20,-9.395531528345463,-10.1985119995763,0.6692800558052567,-1.0,-0.32219420661508996,-0.35180635780697284,0.6485366428329844,-1.0,-0.8029804712308373,-0.029612151191882874
C030,M348126,fa,324,-9.395531528345463,-5.111945026608705,9.261819921515901e-14,1.0,-0.32219420661508996,-0.17807313836259903,3.2926938925090005e-13,1.0,4.2835865017367585,0.14412106825249094
C030,M348126,cr,64,-9.395531528345463,-10.734526889719639,0.21426591792903993,-1.0,-0.32219420661508996,-0.3692218513138923,0.20664881467035964,-1.0,-1.3389953613741756,-0.04702764469880233
C031,M348126,hit,48,-0.4603252051099349,-12.921838912019913,0.0002915016800133718,-1.0,-0.015493468733315606,-0.44394639712369727,0.00029669813049173783,-1.0,-12.461513706909978,-0.4284529283903817
C031,M348126,miss,20,-0.4603252051099349,-6.175543902672075,0.29144517810912407,-1.0,-0.015493468733315606,-0.21367414723871403,0.28778103992127196,-1.0,-5.71521869756214,-0.19818067850539842
C031,M348126,fa,324,-0.4603252051099349,-0.9166126260555911,0.7699655374682928,-1.0,-0.015493468733315606,-0.024492639316076037,0.867141960106782,-1.0,-0.4562874209456562,-0.008999170582760431
C031,M348126,cr,64,-0.4603252051099349,1.6354620925592744,0.5141269781712261,1.0,-0.015493468733315606,0.05888172042609165,0.5013223371376236,1.0,2.0957872976692093,0.07437518915940725
C032,M348126,hit,48,-3.231592735017922,15.959889312701511,1.169337332321188e-11,1.0,-0.10928129592606643,0.5372801356506886,2.4215912776993807e-11,1.0,19.191482047719433,0.6465614315767549
C032,M348126,miss,20,-3.231592735017922,-4.73943267966576,0.6764117341518758,-1.0,-0.10928129592606643,-0.16282979537861705,0.6664983200006519,-1.0,-1.5078399446478379,-0.05354849945255062
C032,M348126,fa,324,-3.231592735017922,6.285135471314595,1.5126488913682133e-07,1.0,-0.10928129592606643,0.20948820623539266,2.506817611555528e-07,1.0,9.516728206332516,0.3187695021614591
